name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,25,0,25,Private,2021-07-29-08-49,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,40,0,40,Private,2021-07-29-22-32,8,0,8,2,0,2,10,0,10,,,2,2,0
Ace Hospital,30,0,30,Private,2021-07-29-12-16,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-07-29-22-38,,,,5,0,5,5,0,5,10,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-07-29-10-27,,,,,,,,,,7,0,,,
AIIMS Jhajjar,400,8,392,Central Government,2021-07-29-17-45,,,,100,8,92,100,8,92,0,23,,,
AIIMS Main Delhi,13,0,13,Central Government,2021-07-29-16-44,,,,,,,,,,3,21,92,74,18
"AIIMS, Trauma Delhi",294,30,264,Central Government,2021-07-29-16-45,,,,71,20,51,71,20,51,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-07-29-18-40,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,47,0,47, ,2021-07-29-10-30,,,,,,,,,,7,0,,,
Alshifa Hospital,20,0,20,Private,2021-07-29-10-48,5,0,5,4,0,4,9,0,9,16,0,10,1,9
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-07-30-04-04,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-07-29-21-21,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-07-29-20-07,3,0,3,2,0,2,5,0,5,1,23,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-07-29-10-07,4,0,4,,,,4,0,4,1,2,,,
Ardent Ganpati,31,0,31,Private,2021-07-29-17-24,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-07-29-09-37,5,0,5,,,,5,0,5,0,6,,,
Arogya Hospital,6,0,6,Private,2021-07-29-13-21,6,0,6,,,,6,0,6,0,23,4,1,3
Arya Hospital,24,0,24,Private,2021-07-29-12-22,8,0,8,2,0,2,10,0,10,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-07-29-10-35,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-07-29-08-57,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-07-29-14-20,,,,,,,,,,2,18,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-07-29-16-16,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-07-30-00-44,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-07-29-08-07,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-07-29-09-02,9,0,9,1,0,1,10,0,10,0,7,1,0,1
Bara Hindurao Hospital,250,3,247,Central Government,2021-07-29-10-02,,,,10,0,10,10,0,10,5,0,4,3,1
Base Hospital Delhi Cantt,500,23,477,Central Government,2021-07-29-08-56,,,,50,4,46,50,4,46,2,12,,,
Batra Hospital,300,0,300,Private,2021-07-29-08-49,18,0,18,15,0,15,33,0,33,0,23,12,12,0
"Bensups Hospital, Dwarka",30,0,30,Private,2021-07-29-17-40,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-07-29-09-23,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-07-29-16-19,13,0,13,2,0,2,15,0,15,0,10,,,
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-07-29-17-15,1,0,1,,,,1,0,1,6,12,5,5,0
Bimla Devi Hospital,10,0,10,Private,2021-07-29-10-31,,,,,,,,,,4,0,6,0,6
"BLK Hospital, Pusa Road",140,5,135,Private,2021-07-30-03-34,21,4,17,7,1,6,28,5,23,7,0,90,87,3
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-07-29-10-31,2,0,2,1,0,1,3,0,3,1,12,10,6,4
Burari Hospital,300,0,300,Delhi Government,2021-07-29-17-10,70,0,70,30,0,30,100,0,100,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-07-29-10-01,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,25,10,15,Private,2021-07-29-11-43,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-07-29-17-16,5,0,5,1,0,1,6,0,6,1,20,3,0,3
Central Hospital,16,0,16,Private,2021-07-30-00-28,,,,4,0,4,4,0,4,0,3,4,4,0
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-07-29-09-03,,,,,,,,,,27,13,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,4,592,Delhi Government,2021-07-29-17-42,,,,,,,,,,2,20,,,
covid care center-Sultanpuri,1200,0,1200,Delhi Government,2021-07-29-08-36,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,3,47,Delhi Government,2021-07-28-13-04,,,,,,,,,,5,23,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-07-29-07-41,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",27,0,27,Private,2021-07-29-13-57,,,,5,0,5,5,0,5,2,18,19,7,12
"Cygnus Sonia Hospital, Nangloi",21,0,21,Private,2021-07-29-17-37,4,0,4,1,0,1,5,0,5,0,17,18,10,8
Deen Dayal Upadhyay hospital,100,8,92,Delhi Government,2021-07-30-05-23,,,,25,5,20,25,5,20,0,15,43,0,43
Deep Chand Bandhu,100,2,98,Delhi Government,2021-07-29-23-43,5,0,5,20,0,20,25,0,25,3,12,10,3,7
Delhi global hospital,3,0,3,Private,2021-07-29-14-44,3,0,3,,,,3,0,3,1,23,4,1,3
Delhi Golden Hospital,15,0,15,Private,2021-07-29-18-57,,,,,,,,,,,,,,
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-07-29-10-29,3,0,3,2,0,2,5,0,5,3,3,34,19,15
Delhi multi speciality hospital,2,0,2,Private,2021-07-29-09-06,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,0,103,Private,2021-07-30-02-09,13,0,13,5,0,5,18,0,18,1,8,5,5,0
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-07-29-11-50,4,0,4,1,0,1,5,0,5,0,23,5,0,5
Divine Multispeciality Hospital and Cancer Centre,18,0,18,Private,2021-07-29-08-16,14,0,14,,,,14,0,14,4,22,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-07-29-17-33,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,100,12,88,Delhi Government,2021-07-29-10-03,,,,25,11,14,25,11,14,1,7,12,7,5
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-07-29-09-40,5,0,5,1,0,1,6,0,6,,,,,
Ekansh Hospital,8,0,8,Private,2021-07-29-10-24,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,76,0,76,Central Government,2021-07-29-12-24,,,,5,0,5,5,0,5,4,1,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-07-29-10-18,,,,2,0,2,2,0,2,5,1,15,8,7
"Fortis Escorts Heart Institute, Okhla",112,1,111,Private,2021-07-29-16-23,55,1,54,5,0,5,60,1,59,2,1,16,12,4
"Fortis Hospital, Shalimar Bagh",78,0,78,Private,2021-07-29-17-11,15,0,15,5,0,5,20,0,20,3,23,48,44,4
"Fortis SS Hospital, Vasant Kunj",48,0,48,Private,2021-07-30-02-35,14,0,14,4,0,4,18,0,18,2,23,37,19,18
Galaxy Hospital,8,0,8,Private,2021-07-29-09-03,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-07-29-09-27,8,0,8,2,0,2,10,0,10,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-07-29-18-45,4,0,4,,,,4,0,4,7,0,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-29-13-47,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",14,0,14,Private,2021-07-29-08-25,3,0,3,1,0,1,4,0,4,1,23,10,6,4
"Goyal Hospital, Paschim Vihar",16,0,16,Private,2021-07-29-17-17,7,0,7,,,,7,0,7,0,12,,,
GTB Hospital,600,15,585,Delhi Government,2021-07-30-05-14,410,0,410,140,15,125,550,15,535,4,6,8,8,0
Gupta Multispecialty Hospital,14,0,14,Private,2021-07-29-00-53,,,,,,,,,,2,0,4,0,4
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-07-29-09-31,6,0,6,,,,6,0,6,3,20,,,
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-07-30-00-34,4,0,4,8,0,8,12,0,12,1,4,29,8,21
HANDA NURSING HOME,12,0,12,Private,2021-07-29-10-58,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-07-29-08-04,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,20,2,18,Private,2021-07-29-19-01,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-07-29-09-47,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,1,99,Private,2021-07-29-09-37,14,0,14,14,0,14,28,0,28,0,20,18,0,18
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-07-29-09-14,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",60,5,55,Private,2021-07-30-05-16,,,,9,1,8,9,1,8,0,10,10,7,3
"Indira Gandhi Hospital, Dwarka",250,3,247,Delhi Government,2021-07-29-11-02,,,,15,0,15,15,0,15,5,0,73,0,73
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,14,201,Private,2021-07-29-16-34,36,5,31,12,1,11,48,6,42,4,0,117,111,6
"Irene Hospital, Kalkaji",34,0,34,Private,2021-07-29-09-48,3,0,3,2,0,2,5,0,5,2,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-07-29-19-42,5,0,5,,,,5,0,5,0,15,,,
"Jain Hospital, Vikas Marg Extn.",2,0,2,Private,2021-07-29-10-18,,,,,,,,,,0,23,13,13,0
"Jaipur Golden Hospital, Rohini",72,8,64,Private,2021-07-30-00-32,8,5,3,4,0,4,12,5,7,0,16,73,39,34
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",50,0,50,Private,2021-07-29-19-04,,,,,,,,,,1,6,10,3,7
"Jeewan Mala Hospital, Rohtak Road",45,0,45,Private,2021-07-29-12-54,15,0,15,8,0,8,23,0,23,0,10,8,8,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-07-29-17-38,4,0,4,1,0,1,5,0,5,1,23,2,0,2
Jivisha Advanced Medical Centre,22,0,22,Private,2021-07-29-08-36,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,4,18,Private,2021-07-29-21-58,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,14,20,Central Government,2021-07-29-11-22,,,,5,5,0,5,5,0,5,14,35,29,6
"Kalra Hospital, Dwarka",10,0,10,Private,2021-07-30-02-33,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-07-29-17-50,11,0,11,1,0,1,12,0,12,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-07-29-15-50,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-07-29-08-23,,,,,,,,,,8,0,5,0,5
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-07-29-07-26,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-07-29-08-53,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-07-29-17-35,14,0,14,1,0,1,15,0,15,1,20,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-07-29-17-05,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-07-29-17-17,,,,,,,,,,0,23,32,22,10
"Lalita Hospital, Begumpur",40,0,40,Private,2021-07-29-19-52,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,54,39,Central Government,2021-07-29-06-47,5,0,5,16,1,15,21,1,20,1,10,27,26,1
Lifeline Hospital,19,0,19,Private,2021-07-29-10-50,2,0,2,2,0,2,4,0,4,1,0,3,0,3
Lok Nayak Hospital,720,15,705,Delhi Government,2021-07-30-05-11,600,8,592,100,7,93,700,15,685,0,20,98,98,0
Lotus Hospital,15,0,15,Private,2021-07-29-17-45,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-07-29-07-09,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-07-29-09-34,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-07-29-14-11,14,0,14,6,0,6,20,0,20,51,23,10,4,6
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-07-29-09-30,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,1,20,Private,2021-07-29-10-07,,,,5,1,4,5,1,4,1,0,11,4,7
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-07-30-04-00,25,0,25,3,0,3,28,0,28,5,23,64,48,16
Makkar Multispeciality Hospital,16,0,16,Private,2021-07-29-09-41,8,0,8,,,,8,0,8,,,8,0,8
Malik Radix Hospital,14,0,14,Private,2021-07-29-19-06,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-07-29-17-52,8,0,8,14,0,14,22,0,22,2,0,38,24,14
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-07-29-18-06,4,0,4,1,0,1,5,0,5,1,7,,,
