name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,0,22,Private,2021-10-07-10-40,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,12,0,12,Private,2021-10-07-17-18,1,0,1,1,0,1,2,0,2,,,10,2,8
Ace Hospital,30,0,30,Private,2021-09-29-09-01,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-10-07-16-01,,,,5,0,5,5,0,5,12,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-10-07-08-56,,,,,,,,,,6,0,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-10-07-17-01,,,,100,0,100,100,0,100,0,23,,,
"AIIMS, Trauma Delhi",94,5,89,Central Government,2021-10-07-16-59,,,,32,5,27,32,5,27,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-10-07-17-16,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,21,0,21, ,2021-10-07-10-42,,,,,,,,,,7,0,,,
Alshifa Hospital,18,0,18,Private,2021-10-07-09-23,4,0,4,2,0,2,6,0,6,12,0,11,2,9
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-10-07-16-09,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-10-07-17-26,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-10-07-10-54,,,,,,,,,,1,23,5,5,0
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-10-07-10-01,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-10-07-09-59,5,0,5,,,,5,0,5,0,6,,,
Arya Hospital,24,0,24,Private,2021-10-07-08-37,10,0,10,2,0,2,12,0,12,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-10-07-10-54,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-10-07-14-39,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-10-07-11-12,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-10-07-06-51,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-10-07-17-28,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-10-07-08-05,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,3,247,Central Government,2021-10-07-10-39,,,,14,0,14,14,0,14,3,12,8,5,3
Base Hospital Delhi Cantt,500,5,495,Central Government,2021-10-07-08-04,,,,50,1,49,50,1,49,2,12,,,
Batra Hospital,148,0,148,Private,2021-10-07-12-37,3,0,3,5,0,5,8,0,8,0,23,52,52,0
"Bensups Hospital, Dwarka",30,0,30,Private,2021-10-07-09-00,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-10-07-08-51,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-10-07-17-23,13,0,13,2,0,2,15,0,15,0,10,5,5,0
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-10-07-17-18,1,0,1,,,,1,0,1,6,12,5,4,1
Bimla Devi Hospital,10,0,10,Private,2021-10-07-07-29,,,,,,,,,,4,0,6,0,6
"BLK Hospital, Pusa Road",140,0,140,Private,2021-10-07-13-22,21,0,21,7,0,7,28,0,28,8,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-10-07-10-59,3,0,3,1,0,1,4,0,4,2,12,17,10,7
Burari Hospital,300,0,300,Delhi Government,2021-10-07-14-51,70,0,70,30,0,30,100,0,100,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-10-07-10-15,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,20,0,20,Private,2021-10-07-12-19,3,0,3,,,,3,0,3,,,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-10-07-17-11,5,0,5,1,0,1,6,0,6,1,19,3,0,3
Central Hospital,16,0,16,Private,2021-10-07-14-00,,,,4,0,4,4,0,4,0,3,4,4,0
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,0,100,Delhi Government,2021-10-07-12-54,,,,,,,,,,41,0,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-10-07-09-44,,,,,,,,,,27,13,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,1,595,Delhi Government,2021-10-07-09-21,,,,,,,,,,2,13,,,
covid care center-Sultanpuri,1200,0,1200,Delhi Government,2021-10-07-10-38,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,0,50,Delhi Government,2021-10-07-10-22,,,,,,,,,,5,23,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-10-07-09-05,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",27,0,27,Private,2021-10-07-06-44,,,,5,0,5,5,0,5,2,0,19,9,10
"Cygnus Sonia Hospital, Nangloi",21,0,21,Private,2021-10-07-17-12,4,0,4,1,0,1,5,0,5,0,17,18,11,7
Deen Dayal Upadhyay hospital,100,9,91,Delhi Government,2021-10-07-16-02,,,,25,9,16,25,9,16,0,12,43,43,0
Deep Chand Bandhu,100,0,100,Delhi Government,2021-10-07-16-13,5,0,5,20,0,20,25,0,25,4,13,10,4,6
Delhi global hospital,3,0,3,Private,2021-10-07-08-15,3,0,3,,,,3,0,3,1,23,4,1,3
"Delhi Heart & Lung Institute, Pachkuian Road",30,1,29,Private,2021-10-07-10-25,3,0,3,2,0,2,5,0,5,2,12,34,21,13
Delhi multi speciality hospital,2,0,2,Private,2021-10-07-09-45,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,0,103,Private,2021-10-07-15-56,13,0,13,5,0,5,18,0,18,1,8,8,8,0
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-10-07-10-41,4,0,4,1,0,1,5,0,5,0,23,5,0,5
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-10-07-10-15,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,110,3,107,Delhi Government,2021-10-07-07-36,1,0,1,30,3,27,31,3,28,1,7,24,14,10
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-10-07-09-52,6,0,6,,,,6,0,6,,,,,
Ekansh Hospital,8,0,8,Private,2021-10-07-10-05,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-10-07-11-11,,,,,,,,,,3,21,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-10-07-10-54,,,,2,0,2,2,0,2,2,18,15,5,10
"Fortis Escorts Heart Institute, Okhla",112,0,112,Private,2021-10-07-16-21,55,0,55,5,0,5,60,0,60,2,3,16,12,4
"Fortis Hospital, Shalimar Bagh",78,0,78,Private,2021-10-07-09-56,15,0,15,5,0,5,20,0,20,4,23,48,48,0
"Fortis SS Hospital, Vasant Kunj",48,0,48,Private,2021-10-07-16-08,14,0,14,4,0,4,18,0,18,2,23,37,37,0
Galaxy Hospital,8,0,8,Private,2021-10-07-08-22,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-10-07-09-57,6,0,6,2,0,2,8,0,8,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-10-07-14-53,4,0,4,,,,4,0,4,7,0,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-29-13-47,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",14,0,14,Private,2021-10-07-11-29,3,0,3,1,0,1,4,0,4,1,23,10,6,4
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-10-07-09-46,,,,,,,,,,0,12,7,1,6
GTB Hospital,600,1,599,Delhi Government,2021-10-07-16-15,410,0,410,140,1,139,550,1,549,4,16,8,8,0
Gupta Multispecialty Hospital,14,0,14,Private,2021-10-07-11-19,,,,,,,,,,2,0,4,0,4
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-10-07-12-59,4,0,4,,,,4,0,4,3,23,2,0,2
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-10-07-05-15,4,0,4,8,0,8,12,0,12,1,4,29,12,17
HANDA NURSING HOME,12,0,12,Private,2021-10-07-16-38,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-10-07-07-53,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,20,0,20,Private,2021-10-07-11-03,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-10-07-13-26,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,3,97,Private,2021-10-07-10-31,,,,14,0,14,14,0,14,0,20,18,0,18
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-10-07-08-11,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",60,0,60,Private,2021-10-07-16-31,,,,9,0,9,9,0,9,0,15,10,0,10
"Indira Gandhi Hospital, Dwarka",250,7,243,Delhi Government,2021-10-07-10-17,,,,15,0,15,15,0,15,5,0,250,0,250
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,4,211,Private,2021-10-07-15-32,32,0,32,12,1,11,44,1,43,4,0,117,113,4
"Irene Hospital, Kalkaji",34,0,34,Private,2021-10-07-10-07,3,0,3,2,0,2,5,0,5,1,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-10-07-12-25,5,0,5,,,,5,0,5,0,23,2,0,2
"Jaipur Golden Hospital, Rohini",72,15,57,Private,2021-10-07-16-59,8,4,4,4,4,0,12,8,4,0,16,73,48,25
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-10-07-11-32,50,0,50,,,,50,0,50,5,0,10,9,1
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-10-07-12-00,8,0,8,2,0,2,10,0,10,4,23,,,
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-10-07-13-45,4,0,4,1,0,1,5,0,5,1,23,2,0,2
Jivodaya Hospital,20,0,20,Private,2021-10-07-10-52,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,0,22,Private,2021-10-07-12-42,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,23,11,Central Government,2021-10-07-08-51,,,,5,5,0,5,5,0,6,0,35,31,4
"Kalra Hospital, Dwarka",10,0,10,Private,2021-10-07-16-09,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-10-07-17-18,11,0,11,1,0,1,12,0,12,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-10-07-16-46,8,0,8,1,0,1,9,0,9,13,1,,,
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-10-07-10-44,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-10-07-08-24,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-10-07-14-20,14,0,14,1,0,1,15,0,15,5,23,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-10-07-11-16,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-10-07-17-24,,,,,,,,,,0,23,32,20,12
"Lalita Hospital, Begumpur",40,0,40,Private,2021-10-07-10-01,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,59,34,Central Government,2021-10-07-09-11,5,2,3,16,0,16,21,2,19,1,10,27,24,3
Lifeline Hospital,19,0,19,Private,2021-10-07-10-34,2,0,2,2,0,2,4,0,4,5,0,3,3,0
Lok Nayak Hospital,720,2,718,Delhi Government,2021-10-07-15-23,600,0,600,100,2,98,700,2,698,0,20,98,33,65
Lotus Hospital,15,0,15,Private,2021-10-07-16-10,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-10-07-07-16,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-10-07-13-55,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-10-07-11-30,11,0,11,9,0,9,20,0,20,24,15,10,3,7
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-10-07-09-41,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-10-07-09-30,,,,5,0,5,5,0,5,1,0,11,7,4
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-10-07-13-59,25,0,25,3,0,3,28,0,28,3,2,64,64,0
Makkar Multispeciality Hospital,16,0,16,Private,2021-10-07-09-36,4,0,4,,,,4,0,4,,,8,7,1
Malik Radix Hospital,14,0,14,Private,2021-10-07-15-53,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-10-07-09-34,8,0,8,14,0,14,22,0,22,3,0,38,30,8
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-10-07-17-12,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-10-07-15-29,6,0,6,6,0,6,12,0,12,6,0,43,43,0
