name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,0,22,Private,2021-06-29-13-42,3,0,3,2,0,2,5,0,5,0,22,,,
AASTHA HOSPITAL,40,0,40,Private,2021-06-29-22-10,8,0,8,2,0,2,10,0,10,,,2,2,0
Ace Hospital,30,0,30,Private,2021-06-29-11-49,4,0,4,,,,4,0,4,,,26,0,26
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-06-30-00-36,,,,5,0,5,5,0,5,3,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-06-29-15-10,,,,,,,,,,6,0,,,
AIIMS Jhajjar,400,50,350,Central Government,2021-06-29-17-41,,,,100,50,50,100,50,50,0,23,,,
AIIMS Main Delhi,13,0,13,Central Government,2021-06-29-17-57,,,,,,,,,,2,0,87,67,20
"AIIMS, Trauma Delhi",294,94,200,Central Government,2021-06-29-16-46,,,,71,39,32,71,39,32,,,,,
"Akash Healthcare, Dwarka",133,0,133,Private,2021-06-29-21-02,14,0,14,40,0,40,54,0,54,0,14,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-06-29-10-38,,,,,,,,,,7,0,,,
Alshifa Hospital,49,28,21,Private,2021-06-29-16-04,23,6,17,4,0,4,27,6,21,6,4,,,
Ambedkar Nagar hospital,600,0,600,Delhi Government,2021-06-30-04-51,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-06-29-23-31,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-06-29-21-46,3,0,3,2,0,2,5,0,5,1,23,,,
"Apex City Hospital, West Vinod Nagar",50,0,50,Private,2021-06-29-17-35,4,0,4,,,,4,0,4,1,2,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-06-29-11-02,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,0,31,Private,2021-06-29-17-34,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-06-29-10-55,5,0,5,,,,5,0,5,0,6,,,
Arogya Hospital,6,0,6,Private,2021-06-29-13-30,6,0,6,,,,6,0,6,0,20,4,0,4
Arya Hospital,24,0,24,Private,2021-06-29-19-52,8,0,8,2,0,2,10,0,10,4,0,10,0,10
Ashray Medical Centre,12,0,12,Private,2021-06-29-10-35,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-06-29-09-15,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-06-29-16-51,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-06-29-20-52,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",70,0,70,Private,2021-06-30-01-48,19,0,19,1,0,1,20,0,20,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-06-29-08-19,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-06-29-08-32,9,0,9,1,0,1,10,0,10,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,0,40,Private,2021-06-29-08-57,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,5,245,Central Government,2021-06-29-10-58,,,,10,1,9,10,1,9,13,12,,,
Base Hospital Delhi Cantt,500,16,484,Central Government,2021-06-29-06-52,,,,50,4,46,50,4,46,2,12,,,
Batra Hospital,300,1,299,Private,2021-06-29-10-54,18,0,18,15,0,15,33,0,33,0,23,12,12,0
"Bensups Hospital, Dwarka",30,0,30,Private,2021-06-29-12-44,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-06-29-09-14,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",10,0,10,Private,2021-06-30-00-52,5,0,5,2,0,2,7,0,7,2,15,10,10,0
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,0,40,Private,2021-06-29-23-19,10,0,10,1,0,1,11,0,11,0,20,,,
"Bhagwati Hospital, Rohini",130,0,130,Private,2021-06-29-17-29,13,0,13,2,0,2,15,0,15,0,10,,,
"Bhatia Global Hospital, Paschim Vihar",33,0,33,Private,2021-06-30-05-29,3,0,3,,,,3,0,3,5,0,3,1,2
Bimla Devi Hospital,10,0,10,Private,2021-06-29-19-31,,,,,,,,,,4,0,,,
"BLK Hospital, Pusa Road",140,4,136,Private,2021-06-30-05-30,21,2,19,7,1,6,28,3,25,8,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-06-29-11-43,9,0,9,2,0,2,11,0,11,2,2,2,2,0
Burari Hospital,700,3,697,Delhi Government,2021-06-29-21-19,85,3,82,30,0,30,115,3,112,2,16,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-06-28-09-24,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,0,8,Private,2021-06-29-11-28,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-06-29-08-48,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,1,39,Private,2021-06-29-17-39,4,1,3,1,0,1,5,1,4,0,20,3,0,3
Central Hospital,16,0,16,Private,2021-06-30-04-28,,,,4,0,4,4,0,4,0,3,4,4,0
Covid care and treatment centre Gurdwara Rakab ganj,400,6,394,Delhi Government,2021-06-25-04-23,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,0,800,Delhi Government,2021-06-26-10-42,,,,,,,,,,21,9,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,4,592,Delhi Government,2021-06-29-16-33,,,,,,,,,,1,13,,,
Covid Care Center -CWG AKSHARDHAM,460,4,456,Delhi Government,2021-06-29-08-44,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,0,10,Private,2021-06-28-21-05,5,0,5,,,,5,0,5,1,8,,,
"Cygnus MLS, Rama Vihar",60,0,60,Private,2021-06-29-20-46,19,0,19,5,0,5,24,0,24,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,0,68,Private,2021-06-29-22-20,26,0,26,5,0,5,31,0,31,0,17,,,
Deen Dayal Upadhyay hospital,100,11,89,Delhi Government,2021-06-30-04-25,,,,25,11,14,25,11,14,0,22,43,0,43
Deep Chand Bandhu,100,24,76,Delhi Government,2021-06-30-03-30,,,,25,8,17,25,8,17,4,1,6,2,4
Delhi global hospital,14,3,11,Private,2021-06-29-16-32,3,0,3,,,,3,0,3,1,23,3,0,3
Delhi Golden Hospital,15,0,15,Private,2021-06-30-00-24,,,,,,,,,,,,,,
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-06-29-23-47,3,0,3,2,0,2,5,0,5,4,23,34,17,17
Delhi multi speciality hospital,11,0,11,Private,2021-06-29-16-30,,,,,,,,,,1,15,,,
