name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-12-12-10-31,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-12-12-17-17,1,0,1,1,0,1,2,0,5,2,3,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-12-12-13-20,,,,5,0,5,12,0,,,,5,0,5
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-12-12-10-49,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
"AIIMS, Trauma Delhi",21,2,19,Central Government,2021-12-12-16-30,,,,21,2,19,,,,,,21,2,19
"Akash Healthcare, Dwarka",20,1,19,Private,2021-12-12-05-43,10,1,9,10,1,9,0,16,58,0,58,,,
All India Institute of Ayurveda,10,0,10, ,2021-12-12-12-23,,,,,,,7,0,,,,,,
Alshifa Hospital,18,0,18,Private,2021-12-12-10-40,4,0,4,6,0,6,15,0,11,6,5,2,0,2
Ambedkar Nagar hospital,135,0,135,Delhi Government,2021-12-12-17-00,,,,,,,1,0,,,,,,
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-12-12-09-08,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-12-12-07-10,,,,,,,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-12-12-13-49,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
ARK Hospital,30,0,30,Private,2021-10-28-08-45,5,0,5,5,0,5,0,6,,,,,,
Arya Hospital,24,0,24,Private,2021-12-12-08-36,8,0,8,10,0,10,,,14,0,14,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-12-12-14-19,,,,,,,1,23,,,,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-12-12-12-44,,,,,,,4,0,,,,,,
Astha Hospital,10,0,10,Private,2021-12-12-10-46,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-12-12-06-41,18,0,18,20,0,20,0,23,20,20,0,2,0,2
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-12-12-07-54,1,0,1,2,0,2,0,23,,,,1,0,1
Balak Ram Hospital,25,0,25,Delhi Government,2021-12-12-09-52,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-12-12-10-27,,,,14,0,14,2,0,8,5,3,14,0,14
