name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-02-15-08-56,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,0,19,Private,2021-02-15-14-22,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-02-15-06-52,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-02-15-08-35,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,56,0,56,Central Government,2021-02-15-16-28,,,,15,0,15,1,18,93,77,16,15,0,15
"AIIMS, Trauma Delhi",265,65,200,Central Government,2021-02-15-17-09,,,,71,38,33,,,,,,71,38,33
"Akash Healthcare, Dwarka",79,1,78,Private,2021-02-15-17-16,14,0,14,24,1,23,0,16,44,42,2,10,1,9
Alshifa Hospital,18,0,18,Private,2021-02-15-09-55,4,0,4,6,0,6,5,0,11,3,8,2,0,2
Ambedkar Nagar hospital,300,0,300,Delhi Government,2021-02-15-17-20,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-02-15-10-33,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-02-15-15-50,5,0,5,5,0,5,1,23,5,1,4,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-02-15-09-28,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-02-15-10-24,,,,,,,0,21,4,3,1,,,
Arya Hospital,24,0,24,Private,2021-02-15-10-37,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-02-15-13-26,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-02-15-11-25,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,16,25,Private,2021-02-15-01-35,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,0,40,Private,2021-02-15-16-15,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,1,19,Private,2021-02-15-11-20,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-02-15-08-02,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,1,249,Central Government,2021-02-15-09-31,,,,14,0,14,5,16,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,53,447,Central Government,2021-02-15-06-50,,,,50,9,41,2,12,,,,50,9,41
Batra Hospital,200,1,199,Private,2021-02-15-10-12,39,1,38,44,1,43,0,23,66,42,24,5,0,5
"Bensups Hospital, Dwarka",25,0,25,Private,2021-02-15-11-31,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-02-15-08-33,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,1,33,Private,2021-02-15-16-24,6,0,6,7,0,7,2,17,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,0,20,Private,2021-02-15-08-13,5,0,5,5,0,5,0,20,6,1,5,,,
"Bhagwati Hospital, Rohini",40,2,38,Private,2021-02-15-09-26,7,2,5,8,2,6,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,0,20,Private,2021-02-15-17-16,2,0,2,2,0,2,6,12,4,4,0,,,
Bimla Devi Hospital,10,0,10,Private,2021-02-15-07-57,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,14,172,Private,2021-02-15-15-20,44,1,43,47,4,43,,,80,80,0,3,3,0
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-02-15-10-39,4,0,4,5,0,5,2,12,7,5,2,1,0,1
Burari Hospital,800,0,800,Delhi Government,2021-02-15-08-12,145,0,145,195,0,195,7,12,,,,50,0,50
C M PATEL HOSPITAL,3,0,3,Private,2021-02-15-11-16,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-02-15-17-22,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,1,9,Private,2021-02-15-15-54,2,0,2,4,0,4,0,3,4,3,1,2,0,2
"Cygnus MLS, Rama Vihar",34,2,32,Private,2021-02-15-13-21,8,0,8,9,0,9,15,0,15,4,11,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,1,27,Private,2021-02-15-17-11,7,1,6,8,1,7,0,17,18,14,4,1,0,1
Deen Dayal Upadhyay hospital,150,2,148,Delhi Government,2021-02-15-16-07,50,0,50,100,2,98,3,8,43,43,0,50,2,48
Deep Chand Bandhu,150,2,148,Delhi Government,2021-02-15-17-27,50,0,50,75,0,75,3,15,10,2,8,25,0,25
Delhi global hospital,3,0,3,Private,2021-02-15-07-19,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",42,2,40,Private,2021-02-15-11-12,13,2,11,15,2,13,3,18,24,19,5,2,0,2
Delhi multi speciality hospital,2,0,2,Private,2021-02-15-09-14,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",80,4,76,Private,2021-02-15-16-00,13,2,11,18,2,16,1,8,8,0,8,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-02-15-10-46,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,2,8,Private,2021-02-15-11-09,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",22,1,21,Private,2021-02-15-12-09,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,150,6,144,Delhi Government,2021-02-15-10-22,,,,75,4,71,4,0,12,8,4,75,4,71
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-02-15-09-33,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-02-15-13-58,,,,,,,0,14,,,,,,
East Delhi Medical Centre Mansarover Park,20,1,19,Private,2021-02-15-11-01,2,1,1,2,1,1,2,20,5,3,2,,,
Eden Hospital,5,0,5,Private,2021-02-15-09-15,,,,,,,1,23,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-02-15-11-36,,,,,,,3,19,5,5,0,,,
ESIC hospital Okhla,48,0,48,Central Government,2021-02-15-09-35,,,,2,0,2,17,0,15,5,10,2,0,2
"Fortis Escorts Heart Institute, Okhla",123,2,121,Private,2021-02-15-16-01,21,1,20,27,2,25,2,3,16,13,3,6,1,5
"Fortis Hospital, Shalimar Bagh",105,2,103,Private,2021-02-15-13-51,26,1,25,32,1,31,5,23,46,45,1,6,0,6
"Fortis SS Hospital, Vasant Kunj",64,1,63,Private,2021-02-15-16-43,18,1,17,22,1,21,2,23,33,23,10,4,0,4
Galaxy Hospital,8,0,8,Private,2021-02-15-10-05,1,0,1,1,0,1,5,0,2,0,2,,,
"Gandhi Nursing Home, Uttam Nagar",30,0,30,Private,2021-02-15-09-05,10,0,10,12,0,12,1,12,15,0,15,2,0,2
"Garg Hospital, Karkardooma",22,0,22,Private,2021-02-15-14-14,2,0,2,2,0,2,10,0,2,2,0,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",40,0,40,Private,2021-02-15-10-50,7,0,7,8,0,8,1,23,10,9,1,1,0,1
"Goyal Hospital, Paschim Vihar",12,1,11,Private,2021-02-15-17-36,7,1,6,7,1,6,0,12,,,,,,
GTB Hospital,750,9,741,Delhi Government,2021-02-15-17-07,410,1,409,550,1,549,4,15,8,8,0,140,0,140
Gupta Multispecialty Hospital,14,0,14,Private,2021-02-15-12-39,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-02-15-09-55,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",230,1,229,Private,2021-02-15-09-21,11,1,10,16,1,15,1,4,29,10,19,5,0,5
HANDA NURSING HOME,4,0,4,Private,2021-02-15-07-24,,,,,,,1,18,6,0,6,,,
Hardik Hospital,10,0,10,Private,2021-02-15-08-34,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",138,13,125,Private,2021-02-15-09-04,,,,23,7,16,1,0,18,18,0,23,7,16
"IBS Hospital, Lajpat Nagar",20,0,20,Private,2021-02-15-11-10,8,0,8,10,0,10,0,6,10,0,10,2,0,2
"Indian spinal injury centre,Vasant Kunj",80,6,74,Private,2021-02-15-17-19,6,0,6,12,4,8,0,16,10,8,2,6,4,2
"Indira Gandhi Hospital, Dwarka",1241,4,1237,Delhi Government,2021-02-15-09-05,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",280,12,268,Private,2021-02-15-10-27,45,7,38,55,8,47,16,0,110,81,29,10,1,9
"Irene Hospital, Kalkaji",14,0,14,Private,2021-02-15-09-32,2,0,2,3,0,3,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",13,0,13,Private,2021-02-15-08-51,5,0,5,5,0,5,0,23,2,0,2,,,
"Jain Hospital, Vikas Marg Extn.",15,0,15,Private,2021-02-15-09-32,5,0,5,5,0,5,0,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",97,6,91,Private,2021-02-15-00-35,28,6,22,34,6,28,0,12,53,38,15,6,0,6
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-02-15-11-24,50,0,50,50,0,50,5,0,10,9,1,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,0,40,Private,2021-02-15-13-50,1,0,1,2,0,2,4,17,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",30,0,30,Private,2021-02-15-10-35,7,0,7,7,0,7,0,12,8,8,0,,,
"Jeewan Moti Khera Hospital, Nangloi",20,0,20,Private,2021-02-15-15-07,2,0,2,3,0,3,1,23,4,0,4,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-02-15-10-28,,,,3,0,3,0,23,4,4,0,3,0,3
Jivodaya Hospital,4,0,4,Private,2021-02-15-08-22,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-02-15-09-24,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,6,34,Central Government,2021-02-15-09-54,,,,5,0,5,4,0,35,33,2,5,0,5
"Kalra Hospital, Dwarka",20,0,20,Private,2021-02-15-08-13,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",46,3,43,Private,2021-02-15-17-21,16,3,13,17,3,14,1,12,26,26,0,1,0,1
Kalyani Hospital,25,0,25,Private,2021-02-15-10-56,8,0,8,9,0,9,13,1,,,,1,0,1
"Kapil Multispecialty Hospital, Nathupura",20,0,20,Private,2021-02-15-10-18,1,0,1,1,0,1,10,0,4,0,4,,,
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-02-15-12-06,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,28,0,28,Private,2021-02-15-07-58,3,0,3,3,0,3,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-02-15-08-41,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",32,0,32,Private,2021-02-15-17-33,5,0,5,5,0,5,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",22,0,22,Private,2021-02-15-17-12,2,0,2,2,0,2,0,18,6,0,6,,,
