name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,0,22,Private,2021-09-29-09-08,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,12,0,12,Private,2021-09-29-17-18,1,0,1,1,0,1,2,0,2,,,10,2,8
Ace Hospital,30,0,30,Private,2021-09-29-09-01,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-09-29-20-57,,,,5,0,5,5,0,5,12,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-09-29-09-13,,,,,,,,,,6,0,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-09-29-17-10,,,,100,0,100,100,0,100,0,23,,,
"AIIMS, Trauma Delhi",94,3,91,Central Government,2021-09-29-16-42,,,,32,3,29,32,3,29,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-09-29-17-34,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,21,0,21, ,2021-09-29-10-10,,,,,,,,,,7,0,,,
Alshifa Hospital,18,0,18,Private,2021-09-29-09-15,4,0,4,2,0,2,6,0,6,15,0,11,6,5
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-09-30-04-04,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-09-29-07-16,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-09-29-19-36,,,,,,,,,,1,23,5,2,3
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-09-29-09-56,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-09-29-14-00,5,0,5,,,,5,0,5,0,6,,,
Arya Hospital,24,0,24,Private,2021-09-29-10-09,10,0,10,2,0,2,12,0,12,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-09-30-01-17,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-09-29-09-31,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-09-29-14-12,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-09-29-07-26,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-09-29-17-31,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-09-29-08-05,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-09-29-10-07,,,,14,0,14,14,0,14,5,6,8,5,3
Base Hospital Delhi Cantt,500,8,492,Central Government,2021-09-29-06-59,,,,50,3,47,50,3,47,2,12,,,
Batra Hospital,148,0,148,Private,2021-09-29-10-22,3,0,3,5,0,5,8,0,8,0,23,52,52,0
"Bensups Hospital, Dwarka",30,0,30,Private,2021-09-29-11-42,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-09-29-09-12,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-09-29-17-18,13,0,13,2,0,2,15,0,15,0,10,5,5,0
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-09-29-17-24,1,0,1,,,,1,0,1,6,12,5,5,0
Bimla Devi Hospital,10,0,10,Private,2021-09-29-06-58,,,,,,,,,,4,0,6,0,6
"BLK Hospital, Pusa Road",140,1,139,Private,2021-09-30-03-33,21,1,20,7,0,7,28,1,27,4,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-09-29-10-18,5,0,5,1,0,1,6,0,6,2,12,17,7,10
Burari Hospital,300,0,300,Delhi Government,2021-09-29-19-13,70,0,70,30,0,30,100,0,100,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-09-29-10-19,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,20,0,20,Private,2021-09-29-12-19,3,0,3,,,,3,0,3,,,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-09-29-17-16,5,0,5,1,0,1,6,0,6,1,19,3,0,3
Central Hospital,16,0,16,Private,2021-09-30-04-58,,,,4,0,4,4,0,4,0,3,4,4,0
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,0,100,Delhi Government,2021-09-29-11-13,,,,,,,,,,41,0,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-09-29-09-27,,,,,,,,,,27,13,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,3,593,Delhi Government,2021-09-29-10-34,,,,,,,,,,2,14,,,
covid care center-Sultanpuri,1200,2,1198,Delhi Government,2021-09-29-11-30,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,0,50,Delhi Government,2021-09-29-09-32,,,,,,,,,,5,23,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-09-29-08-20,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",27,0,27,Private,2021-09-29-17-20,,,,5,0,5,5,0,5,1,8,19,9,10
"Cygnus Sonia Hospital, Nangloi",21,0,21,Private,2021-09-30-00-09,4,0,4,1,0,1,5,0,5,0,17,18,13,5
Deen Dayal Upadhyay hospital,100,7,93,Delhi Government,2021-09-30-03-46,,,,25,7,18,25,7,18,0,20,43,43,0
Deep Chand Bandhu,100,0,100,Delhi Government,2021-09-29-21-01,5,0,5,20,0,20,25,0,25,3,18,10,6,4
Delhi global hospital,3,0,3,Private,2021-09-29-08-15,3,0,3,,,,3,0,3,1,23,4,1,3
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-09-29-11-01,3,0,3,2,0,2,5,0,5,3,8,34,21,13
Delhi multi speciality hospital,2,0,2,Private,2021-09-29-09-34,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,3,100,Private,2021-09-29-16-06,13,0,13,5,0,5,18,0,18,1,8,8,8,0
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-09-29-11-13,4,0,4,1,0,1,5,0,5,0,23,5,1,4
Divine Multispeciality Hospital and Cancer Centre,18,0,18,Private,2021-09-29-13-57,14,0,14,,,,14,0,14,4,22,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-09-29-09-06,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,110,8,102,Delhi Government,2021-09-29-08-51,1,0,1,30,8,22,31,8,23,1,7,24,13,11
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-09-29-10-01,6,0,6,,,,6,0,6,,,,,
