name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-08-11-08-53,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,2,3,Private,2021-08-12-13-50,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-12-10-05,,,,,,,6,0,,,,,,
AIIMS Main Delhi,36,31,5,Central Government,2021-08-12-09-41,,,,,,,4,8,133,108,25,,,
"AIIMS, Trauma Delhi",21,2,19,Central Government,2021-08-12-17-05,,,,21,2,19,,,,,,21,2,19
"Akash Healthcare, Dwarka",20,13,7,Private,2021-08-12-17-16,5,3,2,7,5,2,0,16,44,31,13,2,2,0
Alshifa Hospital,18,0,18,Private,2021-08-12-09-44,6,0,6,8,0,8,10,0,14,2,12,2,0,2
Ambedkar Nagar hospital,200,2,198,Delhi Government,2021-08-12-17-29,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-08-12-11-52,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-08-12-11-15,3,0,3,3,0,3,1,23,5,5,0,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-12-09-52,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-08-12-10-34,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-08-12-10-24,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-08-10-11-26,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-08-12-00-40,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,2,8,Private,2021-08-12-02-35,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-08-12-10-40,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-08-12-09-19,,,,14,0,14,7,0,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,10,490,Central Government,2021-08-12-08-45,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,8,42,Private,2021-08-12-09-47,9,6,3,11,6,5,0,23,99,49,50,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-08-12-09-51,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-08-12-08-03,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,6,3,Private,2021-08-12-15-59,2,2,0,3,2,1,2,15,7,5,2,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,4,6,Private,2021-08-12-16-52,2,1,1,3,1,2,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,3,11,Private,2021-08-12-09-23,1,0,1,1,0,1,6,12,5,0,5,,,
Bimla Devi Hospital,10,0,10,Private,2021-08-12-07-59,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,15,32,Private,2021-08-12-09-47,9,4,5,12,6,6,1,0,106,95,11,3,2,1
"Brahm Shakti Hospital, Budh Vihar",31,0,31,Private,2021-08-12-11-20,1,0,1,1,0,1,2,12,3,2,1,,,
Burari Hospital,600,3,597,Delhi Government,2021-08-12-10-01,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-08-12-12-10,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-08-12-17-29,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-08-12-15-20,,,,2,0,2,0,4,6,0,6,2,0,2
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-08-12-12-18,1,0,1,1,0,1,75,0,15,7,8,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-08-12-15-09,,,,1,0,1,0,17,18,11,7,1,0,1
Deen Dayal Upadhyay hospital,50,1,49,Delhi Government,2021-08-12-15-50,,,,,,,8,6,61,61,0,,,
Deep Chand Bandhu,50,17,33,Delhi Government,2021-08-12-09-07,,,,,,,3,15,10,7,3,,,
Delhi global hospital,3,0,3,Private,2021-08-12-09-13,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-08-12-10-11,1,0,1,2,0,2,3,3,37,17,20,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-08-10-09-56,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,5,15,Private,2021-08-12-15-59,,,,5,1,4,1,8,21,20,1,5,1,4
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-08-12-10-19,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-08-12-12-21,,,,8,0,8,,,25,0,25,8,0,8
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-08-12-08-53,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,4,46,Delhi Government,2021-08-12-11-12,,,,6,4,2,4,0,19,12,7,6,4,2
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-08-12-09-14,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-08-12-09-35,,,,,,,0,21,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-08-12-11-45,,,,,,,1,20,5,3,2,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-08-12-10-14,5,0,5,5,0,5,15,9,5,5,0,,,
ESIC hospital Okhla,22,0,22,Central Government,2021-08-12-09-45,,,,2,0,2,16,0,15,5,10,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,9,22,Private,2021-08-12-16-12,5,2,3,8,2,6,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,10,16,Private,2021-08-12-10-02,4,1,3,6,2,4,4,23,72,60,12,2,1,1
"Fortis SS Hospital, Vasant Kunj",64,8,56,Private,2021-08-12-09-49,18,7,11,22,7,15,2,23,33,32,1,4,0,4
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-08-12-09-43,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-08-12-14-29,,,,,,,7,0,4,3,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-08-12-15-23,4,0,4,4,0,4,1,23,10,6,4,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-08-12-17-27,,,,,,,0,12,,,,,,
GTB Hospital,450,25,425,Delhi Government,2021-08-12-15-32,,,,50,1,49,4,18,45,16,29,50,1,49
Gupta Multispecialty Hospital,14,0,14,Private,2021-08-12-09-19,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-08-12-09-50,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-08-12-07-26,4,0,4,6,0,6,1,4,29,19,10,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-08-12-08-54,,,,,,,1,18,6,4,2,,,
Hardik Hospital,10,0,10,Private,2021-08-12-07-17,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,29,71,Private,2021-08-12-11-09,5,5,0,23,7,16,1,0,21,21,0,18,2,16
"IBS Hospital, Lajpat Nagar",5,0,5,Private,2021-08-12-08-39,,,,1,0,1,0,6,9,4,5,1,0,1
"Indian spinal injury centre,Vasant Kunj",20,5,15,Private,2021-08-12-00-14,,,,3,2,1,1,11,10,8,2,3,2,1
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-08-12-08-52,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",62,14,48,Private,2021-08-12-10-57,7,5,2,12,5,7,14,0,153,143,10,5,0,5
"Irene Hospital, Kalkaji",14,0,14,Private,2021-08-12-10-07,1,0,1,2,0,2,1,0,2,0,2,1,0,1
"Ishan Hospital, Rohini",8,0,8,Private,2021-08-12-08-41,,,,,,,,,4,0,4,,,
"Jain Hospital, Vikas Marg Extn.",2,0,2,Private,2021-08-12-11-12,,,,,,,1,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",24,5,19,Private,2021-08-12-00-12,5,5,0,6,5,1,0,23,44,44,0,1,0,1
Janakpuri Super Speciality Hospital Society,90,0,90,Delhi Government,2021-08-12-09-28,40,0,40,40,0,40,5,0,20,14,6,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,0,40,Private,2021-08-12-12-23,1,0,1,2,0,2,5,23,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-08-12-08-59,5,0,5,5,0,5,0,12,6,6,0,,,
"Jeewan Moti Khera Hospital, Nangloi",5,0,5,Private,2021-08-12-11-05,,,,1,0,1,1,23,4,0,4,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-08-12-11-13,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-08-12-09-04,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-08-12-08-58,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,5,35,Central Government,2021-08-12-10-14,,,,10,5,5,6,0,35,33,2,10,5,5
"Kalra Hospital, Dwarka",5,0,5,Private,2021-08-12-00-55,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-08-12-17-21,3,0,3,4,0,4,1,12,39,39,0,1,0,1
Kalyani Hospital,20,0,20,Private,2021-08-12-10-27,12,0,12,13,0,13,60,0,,,,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-08-12-10-50,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-08-12-10-18,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-08-12-08-40,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",6,0,6,Private,2021-08-12-17-14,,,,,,,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",5,0,5,Private,2021-08-12-10-14,,,,,,,0,18,8,3,5,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",12,5,7,Private,2021-08-12-10-12,,,,,,,0,23,32,0,32,,,
"Kukreja Hospital, Mayur Vihar",5,0,5,Private,2021-08-12-11-27,2,0,2,2,0,2,7,10,,,,,,
"Lalita Hospital, Begumpur",10,0,10,Private,2021-08-12-13-04,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,8,508,Central Government,2021-08-12-10-26,,,,86,0,86,1,10,27,15,12,86,0,86
Lifeline Hospital,2,0,2,Private,2021-08-12-10-54,,,,,,,7,12,7,0,7,,,
Lok Nayak Hospital,450,54,396,Delhi Government,2021-08-12-10-33,128,54,74,178,54,124,3,0,98,93,5,50,0,50
Maa Bharti Hospital,2,0,2,Private,2021-08-11-07-48,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,0,53,Private,2021-08-12-15-04,17,0,17,18,0,18,5,12,40,30,10,1,0,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-08-12-08-56,11,0,11,20,0,20,1,10,10,0,10,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-08-12-08-34,3,0,3,4,0,4,4,3,,,,1,0,1
"Maharaja Agrasen Hospital, Dwarka",12,1,11,Private,2021-08-12-09-52,1,0,1,2,0,2,,,11,11,0,1,0,1
"Maharaja Agrasen Hospital, Punjabi Bagh",30,23,7,Private,2021-08-12-10-24,7,7,0,9,7,2,5,9,54,54,0,2,0,2
Makkar Multispeciality Hospital,16,0,16,Private,2021-08-12-10-48,8,0,8,8,0,8,,,8,2,6,,,
Malik Radix Hospital,6,0,6,Private,2021-08-12-09-25,1,0,1,1,0,1,3,6,12,12,0,,,
"MANIPAL HOSPITAL, DWARKA",20,13,7,Private,2021-08-12-12-14,,,,7,6,1,3,0,38,28,10,7,6,1
"Mansaram Hospital, Nangloi",21,1,20,Private,2021-08-12-09-10,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",21,14,7,Private,2021-08-12-15-48,10,5,5,11,5,6,9,8,47,25,22,1,0,1
"Mata Roop Rani Maggo Hospital, Uttam Nagar",23,2,21,Private,2021-08-12-11-23,4,0,4,4,0,4,0,4,6,6,0,,,
Max East/West Block,180,0,180,Private,2021-08-12-09-51,27,0,27,32,0,32,0,21,60,58,2,5,0,5
"Max Smart Gujarmal Modi hospital ,Saket",25,18,7,Private,2021-08-12-11-32,,,,7,6,1,4,16,45,27,18,7,6,1
"MAX SS HOSPITAL, PATPARGANJ",40,14,26,Private,2021-08-12-10-21,3,3,0,5,5,0,2,10,126,126,0,2,2,0
"Max SS Hospital, Shalimar Bagh",28,11,17,Private,2021-08-12-09-58,6,6,0,8,6,2,3,5,82,82,0,2,0,2
"Medeor Hospital, Dwarka",45,0,45,Private,2021-08-12-13-17,4,0,4,8,0,8,,,,,,4,0,4
"Medeor Hospital, Qutab Instl. Area",44,6,38,Private,2021-08-12-06-54,18,0,18,20,0,20,0,23,8,2,6,2,0,2
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-08-12-08-29,14,0,14,14,0,14,2,20,,,,,,
"Metro Hospital, Preet Vihar",16,2,14,Private,2021-08-12-08-55,4,1,3,6,1,5,0,20,25,17,8,2,0,2
"MGS Hospital, Punjabi Bagh",10,3,7,Private,2021-08-12-14-34,,,,1,0,1,24,0,24,0,24,1,0,1
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",29,14,15,Private,2021-08-12-11-27,,,,3,2,1,3,23,30,10,20,3,2,1
"National Heart Institute, East of Kailash",30,9,21,Private,2021-08-12-10-17,13,4,9,15,4,11,0,20,11,11,0,2,0,2
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-08-12-09-24,,,,,,,5,0,6,3,3,,,
"Navjeevan Hospital, Pitampura",3,0,3,Private,2021-08-12-10-15,,,,,,,8,10,7,7,0,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-08-12-08-18,4,0,4,4,0,4,,,,,,,,
Nidaan Hospital,20,0,20,Private,2021-04-07-12-35,5,0,5,7,0,7,,,,,,2,0,2
Nijhara Hospital,7,0,7,Private,2021-08-12-09-32,,,,,,,1,23,,,,,,
Nirmal Hospital,43,0,43,Private,2021-08-12-09-52,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-08-12-13-42,2,0,2,3,0,3,1,0,,,,1,0,1
"NKS Hospital, Gulabi Bagh",10,0,10,Private,2021-08-12-10-43,2,0,2,3,0,3,1,23,27,24,3,1,0,1
Northern Railway,84,11,73,Central Government,2021-08-12-10-18,,,,14,0,14,0,12,12,0,12,14,0,14
Nulife Hospital,10,0,10,Private,2021-08-12-10-13,,,,5,0,5,3,0,,,,5,0,5
Oncoplus Hospital,30,0,30,Private,2021-08-12-10-24,4,0,4,9,0,9,3,0,,,,5,0,5
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-08-12-07-29,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",10,0,10,Private,2021-08-12-09-17,1,0,1,2,0,2,1,0,15,13,2,1,0,1
Parmeshwari Devi Hospital,2,0,2,Private,2021-08-12-08-40,1,0,1,1,0,1,,,,,,,,
Patel Hospital,10,0,10,Private,2021-08-12-10-28,3,0,3,3,0,3,,,,,,,,
Pentagram,7,0,7,Private,2021-08-12-12-13,,,,,,,1,23,,,,,,
Pentamed Hospital,6,4,2,Private,2021-08-12-09-22,1,0,1,2,0,2,2,0,6,6,0,1,0,1
"PGH Hospital, Vikas Nagar",7,0,7,Private,2021-08-12-09-12,1,0,1,2,0,2,7,23,5,0,5,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",52,5,47,Private,2021-08-12-10-05,5,2,3,8,2,6,10,0,21,19,2,3,0,3
Pt.RRM Hospital,3,0,3,Private,2021-08-12-14-17,3,0,3,3,0,3,,,,,,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",5,0,5,Private,2021-08-12-11-46,,,,,,,0,23,,,,,,
"Pushpawati Singhania Hospital, Saket",20,0,20,Private,2021-08-12-06-39,3,0,3,4,0,4,2,23,30,22,8,1,0,1
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,50,0,50,Central Government,2021-08-12-10-04,,,,,,,6,0,,,,,,
Rajeev Gandhi Super Speciality Hospital,300,0,300,Delhi Government,2021-08-12-16-01,,,,300,0,300,5,8,67,33,34,300,0,300
"Rajiv Gandhi Cancer Institute & RC, Rohini*",50,0,50,Private,2021-08-12-09-33,4,0,4,5,0,5,1,20,10,10,0,1,0,1
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,17,0,17,Private,2021-08-12-09-57,3,0,3,3,0,3,1,20,3,0,3,,,
Ram Manohar Lohia Hospital,405,9,396,Central Government,2021-08-12-00-24,,,,30,3,27,6,4,65,0,65,30,3,27
"Rathi Hospital, Najafgarh",10,0,10,Private,2021-08-12-16-01,5,0,5,5,0,5,8,23,11,4,7,,,
Rescue Hospital,5,1,4,Private,2021-08-12-10-46,1,0,1,1,0,1,5,9,2,1,1,,,
"Revive Hospital,tilak nagar",28,2,26,Private,2021-08-12-14-59,14,0,14,15,0,15,0,18,2,2,0,1,0,1
"RLKC Metro Hospital, Naraina",40,0,40,Private,2021-08-12-14-04,,,,1,0,1,7,10,,,,1,0,1
ROSEWOOD HOSPITAL,25,0,25,Private,2021-08-12-09-59,4,0,4,4,0,4,3,0,4,0,4,,,
Royal Kalindi Hospital,10,0,10,Private,2021-08-12-11-42,,,,,,,0,23,,,,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-08-12-17-10,,,,,,,4,0,8,0,8,,,
Safdarjung Hospital,210,26,184,Central Government,2021-08-12-10-03,,,,18,5,13,19,0,67,67,0,18,5,13
Sai Charitable Dispensary,20,0,20,Private,2021-06-30-10-30,,,,,,,,,,,,,,
SAMA HOSPITAL,6,0,6,Private,2021-08-12-11-27,,,,2,0,2,0,23,2,0,2,2,0,2
"Samar Hospital, Dwarka",10,0,10,Private,2021-08-12-08-42,8,0,8,10,0,10,,,,,,2,0,2
Sanjay Gandhi Memorial Hospital,25,0,25,Delhi Government,2021-08-12-09-16,,,,,,,1,0,28,23,5,,,
"Sanjeevan Medical Res. , Daryaganj",20,2,18,Private,2021-08-12-10-20,,,,2,2,0,1,20,4,2,2,2,2,0
"Sant Parmanand Hospital, Civil Lines",15,0,15,Private,2021-08-12-10-13,2,0,2,2,0,2,2,3,6,4,2,,,
"Santom Hospital, Prashant Vihar",42,2,40,Private,2021-08-12-09-38,9,0,9,10,0,10,2,20,26,10,16,1,0,1
Saroj Super Speciality Hospital,14,9,5,Private,2021-08-12-09-09,4,1,3,6,1,5,5,6,56,44,12,2,0,2
SATYA MULTISPECIALITY HOSPITAL,3,0,3,Private,2021-08-12-11-11,,,,1,0,1,4,0,2,0,2,1,0,1
"Satyabhama Hospital, Nangloi",10,1,9,Private,2021-08-12-10-23,2,0,2,3,0,3,3,9,6,6,0,1,0,1
Savitri Hospital,5,0,5,Private,2021-08-12-08-36,5,0,5,5,0,5,,,18,0,18,,,
"Sehgal Neo Hospital, Paschim Vihar",10,4,6,Private,2021-08-12-09-44,1,1,0,1,1,0,0,22,9,7,2,,,
"Shakuntala Nursing Home, West Sagarpur",30,1,29,Private,2021-08-12-11-22,5,0,5,5,0,5,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",20,3,17,Private,2021-08-12-11-25,4,1,3,5,1,4,6,5,49,36,13,1,0,1
"Shree Agarsain International Hospital, Rohini- 22",10,2,8,Private,2021-08-12-10-06,2,1,1,6,1,5,64,0,26,23,3,4,0,4
Shree Hospital,20,0,20,Private,2021-08-12-12-02,,,,,,,2,0,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-08-12-07-30,7,0,7,8,0,8,5,0,8,4,4,1,0,1
Shrine Hospital,12,0,12,Private,2021-08-12-14-33,2,0,2,3,0,3,5,23,,,,1,0,1
SINGHAL HOSPITAL,28,1,27,Private,2021-08-12-13-28,8,0,8,8,0,8,2,20,6,1,5,,,
Singhal Medical  Centre,10,0,10,Private,2021-08-12-14-04,,,,,,,,,,,,,,
