name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-06-03-11-26,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-06-03-10-03,,,,1,0,1,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-06-03-14-16,,,,,,,6,0,,,,,,
AIIMS Main Delhi,21,6,15,Central Government,2021-06-03-10-15,,,,,,,4,8,108,88,20,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-06-03-16-48,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,2,18,Private,2021-06-03-09-26,8,2,6,10,2,8,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-06-03-11-03,3,0,3,5,0,5,9,0,11,3,8,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-06-04-04-41,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-06-03-10-03,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-06-03-16-38,3,0,3,3,0,3,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-06-03-07-53,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-06-03-09-50,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-06-03-10-06,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-06-03-10-23,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-06-04-02-32,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-06-04-05-11,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-06-02-10-30,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-06-03-08-53,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-06-03-09-09,,,,14,0,14,2,0,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,1,499,Central Government,2021-06-03-06-44,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,0,50,Private,2021-06-03-10-46,9,0,9,11,0,11,0,23,99,38,61,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-06-03-10-48,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-06-03-08-32,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-06-03-18-07,2,0,2,3,0,3,2,13,7,3,4,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,1,9,Private,2021-06-03-10-57,2,1,1,3,1,2,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-06-03-08-13,1,0,1,1,0,1,6,12,5,4,1,,,
Bimla Devi Hospital,10,1,9,Private,2021-06-03-08-40,,,,,,,3,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,2,45,Private,2021-06-04-03-37,9,1,8,12,1,11,3,0,106,92,14,3,0,3
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-06-03-10-47,4,0,4,5,0,5,2,12,7,4,3,1,0,1
Burari Hospital,600,0,600,Delhi Government,2021-06-03-10-49,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-06-04-01-25,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-06-03-17-30,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-06-04-00-05,,,,2,0,2,0,3,6,6,0,2,0,2
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-06-03-16-54,1,0,1,1,0,1,75,0,15,5,10,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-06-03-17-33,,,,1,0,1,0,17,18,13,5,1,0,1
