name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,0,22,Private,2021-06-24-13-40,3,0,3,2,0,2,5,0,5,0,22,,,
AASTHA HOSPITAL,40,0,40,Private,2021-06-26-21-42,8,0,8,2,0,2,10,0,10,,,2,2,0
Ace Hospital,30,0,30,Private,2021-06-26-13-31,4,0,4,,,,4,0,4,,,26,0,26
Acharyashree Bhikshu Govt. Hospital,150,0,150,Delhi Government,2021-06-26-23-28,,,,30,0,30,30,0,30,3,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-06-26-13-20,,,,,,,,,,7,0,,,
AIIMS Jhajjar,400,57,343,Central Government,2021-06-26-16-58,,,,100,57,43,100,57,43,0,23,,,
AIIMS Main Delhi,70,0,70,Central Government,2021-06-26-17-45,14,0,14,43,0,43,57,0,57,3,9,87,61,26
"AIIMS, Trauma Delhi",294,98,196,Central Government,2021-06-26-16-53,,,,71,44,27,71,44,27,,,,,
"Akash Healthcare, Dwarka",133,1,132,Private,2021-06-26-21-23,14,1,13,40,0,40,54,1,53,0,13,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-06-26-10-38,,,,,,,,,,7,0,,,
Alshifa Hospital,49,21,28,Private,2021-06-26-10-43,15,9,6,4,0,4,19,9,10,5,4,,,
Ambedkar Nagar hospital,600,1,599,Delhi Government,2021-06-27-04-42,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-06-27-00-00,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-06-26-21-09,3,0,3,2,0,2,5,0,5,1,23,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-06-26-16-16,4,0,4,,,,4,0,4,1,2,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-06-26-10-00,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,0,31,Private,2021-06-26-17-33,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-06-26-06-32,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,6,0,6,Private,2021-06-26-10-36,6,0,6,,,,6,0,6,0,15,4,4,0
Arya Hospital,24,0,24,Private,2021-06-26-21-32,8,0,8,2,0,2,10,0,10,4,0,10,0,10
Ashray Medical Centre,12,0,12,Private,2021-06-26-11-09,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-06-26-12-13,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-06-26-10-26,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-06-26-10-25,18,0,18,2,0,2,20,0,20,0,22,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",70,0,70,Private,2021-06-27-03-09,19,0,19,1,0,1,20,0,20,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-06-26-08-05,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-06-27-00-02,9,0,9,1,0,1,10,0,10,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,0,40,Private,2021-06-26-09-03,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,4,246,Central Government,2021-06-26-10-01,,,,10,2,8,10,2,8,10,7,,,
Base Hospital Delhi Cantt,500,20,480,Central Government,2021-06-26-07-14,,,,50,4,46,50,4,46,2,12,,,
Batra Hospital,300,1,299,Private,2021-06-26-12-46,18,0,18,15,0,15,33,0,33,0,23,12,12,0
"Bensups Hospital, Dwarka",30,0,30,Private,2021-06-27-04-29,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-06-26-09-54,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",10,0,10,Private,2021-06-27-04-06,5,0,5,2,0,2,7,0,7,2,11,10,10,0
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,0,40,Private,2021-06-27-00-14,10,0,10,1,0,1,11,0,11,0,20,,,
"Bhagwati Hospital, Rohini",130,0,130,Private,2021-06-26-17-22,13,0,13,2,0,2,15,0,15,0,10,,,
