name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-07-30-12-54,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-07-31-11-43,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-07-31-09-20,,,,,,,6,0,,,,,,
AIIMS Main Delhi,33,23,10,Central Government,2021-07-31-10-26,,,,,,,4,8,133,106,27,,,
"AIIMS, Trauma Delhi",21,1,20,Central Government,2021-08-01-00-49,,,,21,1,20,,,,,,21,1,20
"Akash Healthcare, Dwarka",20,1,19,Private,2021-07-31-07-27,5,0,5,7,0,7,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-07-31-10-14,6,0,6,8,0,8,11,0,14,10,4,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-08-01-05-14,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-07-31-09-46,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-07-31-16-29,3,0,3,3,0,3,1,23,5,4,1,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-07-31-09-30,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-07-31-11-24,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-07-30-10-17,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-07-30-11-37,,,,,,,,,,,,,,
