name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,0,22,Private,2021-10-22-09-32,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,12,0,12,Private,2021-10-22-17-23,1,0,1,1,0,1,2,0,2,,,10,2,8
Ace Hospital,30,0,30,Private,2021-10-21-17-12,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-10-22-15-55,,,,5,0,5,5,0,5,12,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-10-22-09-24,,,,,,,,,,6,0,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-10-22-17-30,,,,100,0,100,100,0,100,0,23,,,
"AIIMS, Trauma Delhi",94,3,91,Central Government,2021-10-22-16-33,,,,32,3,29,32,3,29,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-10-22-09-36,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,21,0,21, ,2021-10-22-09-58,,,,,,,,,,7,0,,,
Alshifa Hospital,18,0,18,Private,2021-10-22-10-01,4,0,4,2,0,2,6,0,6,11,0,11,8,3
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-10-23-05-28,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-10-22-10-39,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-10-22-17-03,,,,,,,,,,1,23,5,5,0
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-10-22-07-16,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-10-22-10-13,5,0,5,,,,5,0,5,0,6,,,
Arya Hospital,24,0,24,Private,2021-10-22-12-16,10,0,10,2,0,2,12,0,12,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-10-22-10-01,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-10-22-09-38,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-10-22-16-18,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-10-23-02-38,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-10-22-18-58,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-10-22-12-34,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,1,249,Central Government,2021-10-22-10-10,,,,14,0,14,14,0,14,3,0,8,5,3
Base Hospital Delhi Cantt,500,4,496,Central Government,2021-10-22-07-47,,,,50,1,49,50,1,49,2,12,,,
Batra Hospital,50,0,50,Private,2021-10-22-09-28,,,,5,0,5,5,0,5,0,23,60,54,6
"Bensups Hospital, Dwarka",30,0,30,Private,2021-10-23-00-39,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-10-22-09-34,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-10-22-08-49,13,0,13,2,0,2,15,0,15,0,10,5,5,0
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-10-22-17-46,1,0,1,,,,1,0,1,6,12,5,4,1
Bimla Devi Hospital,10,0,10,Private,2021-10-22-08-01,,,,,,,,,,4,0,6,0,6
"BLK Hospital, Pusa Road",140,1,139,Private,2021-10-22-21-38,21,1,20,7,0,7,28,1,27,5,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",10,0,10,Private,2021-10-22-10-13,,,,1,0,1,1,0,1,2,12,19,12,7
Burari Hospital,300,0,300,Delhi Government,2021-10-22-10-56,70,0,70,30,0,30,100,0,100,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-10-22-13-51,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,20,0,20,Private,2021-10-22-12-26,3,0,3,,,,3,0,3,,,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-10-22-17-15,5,0,5,1,0,1,6,0,6,1,19,3,0,3
Central Hospital,16,0,16,Private,2021-10-22-18-07,,,,4,0,4,4,0,4,0,3,4,4,0
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,0,100,Delhi Government,2021-10-22-10-28,,,,,,,,,,41,0,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-10-22-09-57,,,,,,,,,,27,13,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,2,594,Delhi Government,2021-10-22-09-12,,,,,,,,,,2,13,,,
covid care center-Sultanpuri,1200,0,1200,Delhi Government,2021-10-22-10-40,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,0,50,Delhi Government,2021-10-22-09-05,,,,,,,,,,5,23,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-10-22-07-55,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",27,0,27,Private,2021-10-22-09-30,,,,5,0,5,5,0,5,2,0,19,9,10
"Cygnus Sonia Hospital, Nangloi",6,0,6,Private,2021-10-23-01-14,5,0,5,1,0,1,6,0,6,0,17,18,17,1
Deen Dayal Upadhyay hospital,100,10,90,Delhi Government,2021-10-23-04-01,,,,25,10,15,25,10,15,0,19,43,43,0
Deep Chand Bandhu,100,0,100,Delhi Government,2021-10-22-19-52,,,,25,0,25,25,0,25,3,18,10,5,5
Delhi global hospital,3,0,3,Private,2021-10-22-11-02,3,0,3,,,,3,0,3,1,23,4,1,3
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-10-22-11-37,3,0,3,2,0,2,5,0,5,2,6,34,19,15
Delhi multi speciality hospital,2,0,2,Private,2021-10-22-09-22,,,,,,,,,,1,15,,,
