name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,19,3,Private,2021-05-17-11-23,3,3,0,2,2,0,5,5,0,0,6,,,
AASTHA HOSPITAL,40,32,8,Private,2021-05-17-11-24,8,7,1,2,1,1,10,8,2,0,7,2,1,1
Acharyashree Bhikshu Govt. Hospital,150,47,103,Delhi Government,2021-05-17-11-20,16,16,0,9,9,0,25,25,0,0,20,,,
AIIMS Jhajjar,400,260,140,Central Government,2021-05-17-09-32,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,181,121,Central Government,2021-05-17-09-50,29,29,0,43,38,5,72,67,5,0,12,72,40,32
"AIIMS, Trauma Delhi",294,281,13,Central Government,2021-05-17-05-37,,,,71,69,2,71,69,2,,,,,
"Akash Healthcare, Dwarka",261,261,0,Private,2021-05-17-05-18,14,14,0,40,40,0,54,54,0,0,4,17,17,0
Alshifa Hospital,50,47,3,Private,2021-05-17-09-05,16,16,0,3,3,0,19,19,0,1,18,,,
AMAR LEELA HOSPITAL PVT LTD,30,17,13,Private,2021-05-17-09-50,,,,,,,,,,1,4,8,8,0
Ambedkar Nagar hospital,400,95,305,Delhi Government,2021-05-17-10-27,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,5,5,Private,2021-05-17-09-21,,,,,,,,,,0,19,,,
"Ansari Hospital, Sagarpur",40,25,15,Private,2021-05-17-10-25,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,19,9,Private,2021-05-17-07-35,4,4,0,,,,4,4,0,0,3,4,4,0
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-17-08-13,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,6,25,Private,2021-05-17-09-42,7,4,3,,,,7,4,3,,,,,
ARK Hospital,30,6,24,Private,2021-05-17-09-39,5,4,1,,,,5,4,1,1,3,20,0,20
Arogya Hospital,30,21,9,Private,2021-05-17-10-49,10,10,0,,,,10,10,0,0,20,,,
Arya Hospital,24,20,4,Private,2021-05-16-19-44,8,8,0,2,2,0,10,10,0,0,10,,,
Ashray Medical Centre,12,5,7,Private,2021-05-17-11-15,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-16-12-03,,,,,,,,,,4,0,,,
Astha Hospital,10,1,9,Private,2021-05-17-09-39,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",118,110,8,Private,2021-05-17-10-54,23,23,0,7,7,0,30,30,0,0,5,,,
"B.M. Gupta Hospital, Uttam Nagar",70,62,8,Private,2021-05-17-07-09,19,19,0,1,1,0,20,20,0,0,8,,,
Balak Ram Hospital,100,1,99,Delhi Government,2021-05-17-08-18,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,21,39,Private,2021-05-17-08-29,9,3,6,1,1,0,10,4,6,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,34,6,Private,2021-05-17-07-11,8,6,2,2,2,0,10,8,2,,,,,
Bara Hindurao Hospital,250,180,70,Central Government,2021-05-17-10-24,,,,10,10,0,10,10,0,2,0,,,
Base Hospital Delhi Cantt,500,480,20,Central Government,2021-05-17-06-44,,,,50,45,5,50,45,5,1,12,,,
Batra Hospital,300,180,120,Private,2021-05-17-09-06,18,18,0,20,20,0,38,38,0,0,23,12,12,0
"Bensups Hospital, Dwarka",40,19,21,Private,2021-05-17-11-30,12,12,0,3,1,2,15,13,2,0,14,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-17-08-43,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,81,0,Private,2021-05-17-09-54,23,23,0,5,5,0,28,28,0,0,22,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,32,8,Private,2021-05-17-09-19,10,10,0,1,1,0,11,11,0,0,7,,,
"Bhagwati Hospital, Rohini",130,57,73,Private,2021-05-17-08-53,13,13,0,2,2,0,15,15,0,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,26,10,Private,2021-05-17-09-49,8,8,0,,,,8,8,0,0,8,,,
Bimla Devi Hospital,27,9,18,Private,2021-05-17-10-23,,,,,,,,,,2,0,6,3,3
"BLK Hospital, Pusa Road",285,226,59,Private,2021-05-17-10-08,52,52,0,23,23,0,75,75,0,1,0,69,54,15
"Brahm Shakti Hospital, Budh Vihar",80,58,22,Private,2021-05-17-11-14,9,6,3,2,2,0,11,8,3,0,12,,,
Burari Hospital,370,154,216,Delhi Government,2021-05-17-08-33,40,40,0,30,30,0,70,70,0,1,2,,,
C M PATEL HOSPITAL,15,6,9,Private,2021-05-17-08-03,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,9,18,Central Government,2021-05-16-12-46,,,,,,,,,,3,23,,,
CAREWELL MEDICAL CENTRE,8,2,6,Private,2021-05-17-08-16,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-05-16-14-53,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,6,34,Private,2021-05-17-09-52,4,2,2,1,1,0,5,3,2,0,12,3,0,3
Central Hospital,31,26,5,Private,2021-05-17-10-50,5,5,0,3,3,0,8,8,0,0,3,,,
Covid care and treatment centre Gurdwara Rakab ganj,300,126,174,Delhi Government,2021-05-14-21-29,,,,,,,,,,1,2,,,
Covid Care and Treatment centre Yamuna sports complex,800,65,735,Delhi Government,2021-05-17-09-57,,,,,,,,,,11,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",500,249,251,Delhi Government,2021-05-17-09-48,,,,,,,,,,1,12,,,
