name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,22,0,Private,2021-05-14-13-52,1,1,0,4,4,0,5,5,0,0,6,,,
AASTHA HOSPITAL,40,37,3,Private,2021-05-14-13-28,8,7,1,2,2,0,10,9,1,0,7,2,2,0
Acharyashree Bhikshu Govt. Hospital,150,47,103,Delhi Government,2021-05-14-11-33,9,9,0,4,4,0,13,13,0,0,20,,,
AIIMS Jhajjar,400,334,66,Central Government,2021-05-14-10-28,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,194,108,Central Government,2021-05-14-10-31,29,29,0,43,37,6,72,66,6,0,10,72,37,35
"AIIMS, Trauma Delhi",294,273,21,Central Government,2021-05-14-06-07,,,,71,69,2,71,69,2,,,,,
"Akash Healthcare, Dwarka",261,261,0,Private,2021-05-14-07-57,14,14,0,40,40,0,54,54,0,0,7,17,17,0
Alshifa Hospital,50,50,0,Private,2021-05-14-09-28,16,15,1,3,3,0,19,18,1,1,15,,,
Ambedkar Nagar hospital,300,105,195,Delhi Government,2021-05-14-13-17,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,10,0,Private,2021-05-14-14-00,1,1,0,,,,1,1,0,0,18,,,
"Ansari Hospital, Sagarpur",40,24,16,Private,2021-05-14-13-16,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,22,6,Private,2021-05-14-07-19,4,4,0,,,,4,4,0,0,3,4,4,0
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-14-08-14,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,14,17,Private,2021-05-14-14-02,7,7,0,,,,7,7,0,,,,,
ARK Hospital,30,13,17,Private,2021-05-13-08-02,5,3,2,,,,5,3,2,1,4,20,0,20
Arogya Hospital,30,22,8,Private,2021-05-13-10-35,10,10,0,,,,10,10,0,0,20,,,
Arya Hospital,24,24,0,Private,2021-05-14-12-11,8,8,0,2,2,0,10,10,0,0,10,,,
Ashray Medical Centre,12,4,8,Private,2021-05-14-11-33,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-14-09-09,,,,,,,,,,4,0,,,
Astha Hospital,10,3,7,Private,2021-05-14-10-32,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",118,118,0,Private,2021-05-14-14-27,23,23,0,7,7,0,30,30,0,0,4,,,
"B.M. Gupta Hospital, Uttam Nagar",70,63,7,Private,2021-05-14-13-28,19,19,0,1,1,0,20,20,0,0,8,,,
