name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-11-09-10-21,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-11-09-17-16,1,0,1,1,0,1,2,0,5,2,3,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-11-09-15-56,,,,5,0,5,12,0,,,,5,0,5
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-11-09-08-50,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
"AIIMS, Trauma Delhi",94,3,91,Central Government,2021-11-09-16-41,,,,32,3,29,,,,,,32,3,29
"Akash Healthcare, Dwarka",20,0,20,Private,2021-11-09-17-26,10,0,10,10,0,10,0,16,58,0,58,,,
All India Institute of Ayurveda,10,0,10, ,2021-11-09-09-19,,,,,,,7,0,,,,,,
Alshifa Hospital,18,0,18,Private,2021-11-09-09-33,4,0,4,6,0,6,10,0,11,3,8,2,0,2
Ambedkar Nagar hospital,200,1,199,Delhi Government,2021-11-09-16-58,,,,,,,1,0,,,,,,
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-11-09-09-11,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-11-09-14-23,,,,,,,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-11-09-10-54,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
ARK Hospital,30,0,30,Private,2021-10-28-08-45,5,0,5,5,0,5,0,6,,,,,,
Arya Hospital,24,0,24,Private,2021-11-09-12-13,8,0,8,10,0,10,,,14,0,14,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-11-09-07-31,,,,,,,1,23,,,,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-11-09-11-39,,,,,,,4,0,,,,,,
Astha Hospital,10,0,10,Private,2021-11-09-09-38,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-11-09-04-54,18,0,18,20,0,20,0,23,20,20,0,2,0,2
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-11-09-14-48,1,0,1,2,0,2,0,23,,,,1,0,1
Balak Ram Hospital,25,0,25,Delhi Government,2021-11-07-09-22,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-11-09-08-30,,,,14,0,14,1,18,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,12,488,Central Government,2021-11-09-07-24,,,,50,3,47,2,12,,,,50,3,47
Batra Hospital,50,0,50,Private,2021-11-09-11-19,,,,5,0,5,0,23,60,47,13,5,0,5
"Bensups Hospital, Dwarka",30,0,30,Private,2021-11-09-08-11,12,0,12,15,0,15,5,10,,,,3,0,3
BH SALVAS HOSPITAL,10,0,10,Private,2021-11-09-13-47,2,0,2,3,0,3,0,20,10,0,10,1,0,1
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-11-09-11-24,1,0,1,2,0,2,0,10,18,13,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-11-09-16-05,1,0,1,1,0,1,6,12,5,3,2,,,
