name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-05-27-08-30,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-05-28-09-43,,,,1,0,1,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-05-21-14-19,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-05-28-09-30,,,,,,,6,0,,,,,,
AIIMS Main Delhi,21,0,21,Central Government,2021-05-28-09-36,,,,,,,4,8,108,82,26,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-05-28-05-43,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,1,19,Private,2021-05-28-16-24,8,1,7,10,1,9,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-05-28-10-44,3,0,3,5,0,5,13,0,11,2,9,2,0,2
Ambedkar Nagar hospital,200,1,199,Delhi Government,2021-05-28-16-33,40,1,39,50,1,49,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-05-28-09-22,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-05-28-13-27,3,0,3,3,0,3,1,23,5,4,1,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-05-28-09-27,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-05-28-09-47,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-05-28-11-44,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-05-27-10-38,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-05-28-00-29,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-05-28-17-13,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-05-28-10-41,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-05-28-08-06,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-05-28-11-49,,,,14,0,14,2,0,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,1,499,Central Government,2021-05-28-07-18,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,1,49,Private,2021-05-28-09-21,9,0,9,11,0,11,0,23,99,40,59,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-05-28-10-12,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-05-28-09-18,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-05-28-16-08,2,0,2,3,0,3,2,15,7,3,4,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,1,9,Private,2021-05-28-14-17,2,0,2,3,0,3,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-05-28-08-51,1,0,1,1,0,1,6,12,5,4,1,,,
Bimla Devi Hospital,10,1,9,Private,2021-05-28-09-48,,,,,,,3,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,2,45,Private,2021-05-28-10-38,9,2,7,12,2,10,3,0,106,104,2,3,0,3
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-05-28-11-55,4,0,4,5,0,5,2,12,7,6,1,1,0,1
Burari Hospital,600,0,600,Delhi Government,2021-05-28-09-56,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-05-28-11-42,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-05-28-14-07,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-05-28-15-42,,,,2,0,2,0,3,6,6,0,2,0,2
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-05-28-17-04,1,0,1,1,0,1,75,0,15,5,10,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-05-28-04-38,,,,1,0,1,0,17,18,13,5,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-05-28-15-56,,,,,,,2,20,43,43,0,,,
Deep Chand Bandhu,50,1,49,Delhi Government,2021-05-28-17-23,,,,,,,3,15,10,6,4,,,
Delhi global hospital,3,0,3,Private,2021-05-28-08-10,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-05-28-11-07,1,0,1,2,0,2,3,8,37,11,26,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-05-28-09-13,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,1,19,Private,2021-05-28-16-02,,,,5,0,5,1,8,21,20,1,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-05-28-09-42,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-05-28-09-10,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-05-28-09-18,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,1,49,Delhi Government,2021-05-28-09-52,,,,12,1,11,4,0,24,16,8,12,1,11
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-05-28-08-20,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-05-28-09-27,,,,,,,1,11,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-05-28-10-01,,,,,,,1,20,5,2,3,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-05-28-09-39,5,0,5,5,0,5,13,7,5,5,0,,,
ESIC hospital Okhla,22,0,22,Central Government,2021-05-28-09-24,,,,2,0,2,16,0,15,7,8,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,2,29,Private,2021-05-28-16-16,4,0,4,7,0,7,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,3,23,Private,2021-05-28-09-03,4,1,3,6,1,5,4,23,72,72,0,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,5,59,Private,2021-05-28-16-25,18,2,16,22,3,19,2,23,33,26,7,4,1,3
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-05-28-10-38,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-05-28-16-20,,,,,,,7,0,4,2,2,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-05-28-10-27,4,0,4,4,0,4,1,23,10,5,5,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-05-28-10-20,,,,,,,0,12,,,,,,
GTB Hospital,100,0,100,Delhi Government,2021-05-28-10-20,,,,,,,4,22,8,8,0,,,
Gupta Multispecialty Hospital,14,0,14,Private,2021-05-27-10-34,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-05-28-09-58,2,0,2,2,0,2,3,23,4,0,4,,,
