name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,25,0,25,Private,2021-08-02-10-37,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,40,0,40,Private,2021-08-02-22-39,8,0,8,2,0,2,10,0,10,,,2,2,0
Ace Hospital,30,0,30,Private,2021-08-02-14-00,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-08-02-18-32,,,,5,0,5,5,0,5,10,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-02-10-05,,,,,,,,,,7,0,,,
AIIMS Jhajjar,400,5,395,Central Government,2021-08-02-17-51,,,,100,5,95,100,5,95,0,23,,,
AIIMS Main Delhi,13,0,13,Central Government,2021-08-02-20-42,,,,,,,,,,3,2,92,69,23
"AIIMS, Trauma Delhi",294,21,273,Central Government,2021-08-03-05-29,,,,71,15,56,71,15,56,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-08-02-17-18,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,47,0,47, ,2021-08-02-11-47,,,,,,,,,,7,0,,,
Alshifa Hospital,20,0,20,Private,2021-08-02-10-30,5,0,5,4,0,4,9,0,9,12,0,10,3,7
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-08-03-05-01,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-08-02-22-38,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-08-02-15-26,3,0,3,2,0,2,5,0,5,1,23,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-02-10-27,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-02-17-42,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-08-02-11-42,5,0,5,,,,5,0,5,0,6,,,
Arogya Hospital,6,0,6,Private,2021-08-02-11-56,6,0,6,,,,6,0,6,0,23,4,3,1
Arya Hospital,24,0,24,Private,2021-08-02-10-48,8,0,8,2,0,2,10,0,10,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-08-02-11-02,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-08-02-08-59,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-08-02-10-56,,,,,,,,,,2,18,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-08-02-09-43,18,0,18,2,0,2,20,0,20,0,23,20,16,4
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-08-03-05-28,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-08-02-08-08,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-08-02-08-49,9,0,9,1,0,1,10,0,10,0,7,1,0,1
Bara Hindurao Hospital,250,8,242,Central Government,2021-08-02-11-46,,,,14,0,14,14,0,14,4,12,4,4,0
Base Hospital Delhi Cantt,500,21,479,Central Government,2021-08-02-09-10,,,,50,3,47,50,3,47,2,12,,,
Batra Hospital,148,0,148,Private,2021-08-02-10-55,3,0,3,5,0,5,8,0,8,0,23,52,35,17
"Bensups Hospital, Dwarka",30,0,30,Private,2021-08-02-07-44,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-08-02-11-56,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-08-02-17-03,13,0,13,2,0,2,15,0,15,0,10,,,
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-08-02-17-15,1,0,1,,,,1,0,1,6,12,5,2,3
Bimla Devi Hospital,10,0,10,Private,2021-08-02-09-45,6,0,6,,,,6,0,6,4,0,5,0,5
"BLK Hospital, Pusa Road",140,3,137,Private,2021-08-03-03-30,21,3,18,7,0,7,28,3,25,5,0,90,87,3
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-08-02-13-27,2,0,2,1,0,1,3,0,3,1,12,10,7,3
Burari Hospital,300,2,298,Delhi Government,2021-08-02-17-48,70,2,68,30,0,30,100,2,98,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-08-02-10-43,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,25,10,15,Private,2021-08-02-11-29,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-08-02-19-40,5,0,5,1,0,1,6,0,6,1,20,3,0,3
Central Hospital,16,0,16,Private,2021-08-03-05-25,,,,4,0,4,4,0,4,0,3,4,4,0
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-08-02-08-59,,,,,,,,,,27,13,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,2,594,Delhi Government,2021-08-02-16-03,,,,,,,,,,2,20,,,
covid care center-Sultanpuri,1200,1,1199,Delhi Government,2021-08-02-08-55,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,0,50,Delhi Government,2021-08-02-09-34,,,,,,,,,,5,23,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-08-02-07-40,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",27,0,27,Private,2021-08-02-17-25,,,,5,0,5,5,0,5,1,12,19,7,12
"Cygnus Sonia Hospital, Nangloi",21,0,21,Private,2021-08-03-00-57,4,0,4,1,0,1,5,0,5,0,17,18,10,8
Deen Dayal Upadhyay hospital,100,10,90,Delhi Government,2021-08-03-04-00,,,,25,7,18,25,7,18,1,0,43,0,43
Deep Chand Bandhu,100,2,98,Delhi Government,2021-08-02-23-06,5,0,5,20,0,20,25,0,25,3,9,10,3,7
Delhi global hospital,3,0,3,Private,2021-08-02-12-26,3,0,3,,,,3,0,3,1,23,4,1,3
Delhi Golden Hospital,15,0,15,Private,2021-08-02-22-02,,,,,,,,,,,,,,
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-08-02-11-25,3,0,3,2,0,2,5,0,5,3,3,34,16,18
Delhi multi speciality hospital,2,0,2,Private,2021-08-02-08-56,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,0,103,Private,2021-08-03-00-00,13,0,13,5,0,5,18,0,18,1,8,5,5,0
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-08-02-11-29,4,0,4,1,0,1,5,0,5,0,23,5,2,3
Divine Multispeciality Hospital and Cancer Centre,18,0,18,Private,2021-08-02-09-17,14,0,14,,,,14,0,14,4,22,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-08-02-09-30,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,100,10,90,Delhi Government,2021-08-02-08-59,,,,25,9,16,25,9,16,1,7,12,7,5
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-08-02-10-49,5,0,5,1,0,1,6,0,6,,,,,
Ekansh Hospital,8,0,8,Private,2021-08-02-10-39,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,76,0,76,Central Government,2021-08-02-13-42,,,,5,0,5,5,0,5,9,2,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-08-02-09-57,,,,2,0,2,2,0,2,6,6,15,4,11
"Fortis Escorts Heart Institute, Okhla",112,1,111,Private,2021-08-02-17-04,55,1,54,5,0,5,60,1,59,2,1,16,11,5
"Fortis Hospital, Shalimar Bagh",78,0,78,Private,2021-08-02-17-16,15,0,15,5,0,5,20,0,20,5,23,48,47,1
"Fortis SS Hospital, Vasant Kunj",48,0,48,Private,2021-08-03-01-29,14,0,14,4,0,4,18,0,18,2,23,37,14,23
Galaxy Hospital,8,0,8,Private,2021-08-02-09-49,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-08-02-10-04,8,0,8,2,0,2,10,0,10,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-08-02-18-17,4,0,4,,,,4,0,4,7,0,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-29-13-47,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",14,0,14,Private,2021-08-02-08-38,3,0,3,1,0,1,4,0,4,1,23,10,6,4
"Goyal Hospital, Paschim Vihar",16,0,16,Private,2021-08-02-18-16,7,0,7,,,,7,0,7,0,12,,,
GTB Hospital,600,14,586,Delhi Government,2021-08-03-04-33,410,0,410,140,14,126,550,14,536,4,6,8,8,0
Gupta Multispecialty Hospital,14,0,14,Private,2021-08-02-04-34,,,,,,,,,,2,0,4,0,4
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-08-03-00-01,4,0,4,8,0,8,12,0,12,1,4,29,8,21
HANDA NURSING HOME,12,0,12,Private,2021-08-02-14-16,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-08-02-11-03,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,20,1,19,Private,2021-08-02-18-29,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-08-02-13-15,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,0,100,Private,2021-08-02-10-29,14,0,14,14,0,14,28,0,28,0,20,18,0,18
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-08-02-09-37,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",60,3,57,Private,2021-08-03-04-48,,,,9,0,9,9,0,9,0,17,10,10,0
"Indira Gandhi Hospital, Dwarka",250,0,250,Delhi Government,2021-08-02-08-07,,,,15,0,15,15,0,15,5,0,73,0,73
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,7,208,Private,2021-08-02-21-09,36,4,32,12,0,12,48,4,44,4,0,117,112,5
"Irene Hospital, Kalkaji",34,0,34,Private,2021-08-02-09-34,3,0,3,2,0,2,5,0,5,2,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-08-02-19-02,5,0,5,,,,5,0,5,0,15,,,
"Jaipur Golden Hospital, Rohini",72,10,62,Private,2021-08-03-01-10,8,6,2,4,0,4,12,6,6,0,16,73,40,33
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",50,0,50,Private,2021-08-02-13-46,,,,,,,,,,3,6,10,4,6
"Jeewan Mala Hospital, Rohtak Road",45,0,45,Private,2021-08-02-10-12,15,0,15,8,0,8,23,0,23,0,10,8,8,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-08-02-19-44,4,0,4,1,0,1,5,0,5,1,23,2,0,2
Jivisha Advanced Medical Centre,22,0,22,Private,2021-08-02-08-55,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,4,18,Private,2021-08-02-22-38,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,15,19,Central Government,2021-08-02-10-53,,,,5,4,1,5,4,1,5,4,35,27,8
"Kalra Hospital, Dwarka",10,0,10,Private,2021-08-02-16-56,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-08-02-17-25,11,0,11,1,0,1,12,0,12,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-08-02-15-17,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-08-02-12-29,,,,,,,,,,8,0,5,2,3
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-08-02-17-31,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-08-02-11-59,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-08-02-17-32,14,0,14,1,0,1,15,0,15,1,20,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-08-02-17-14,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-08-02-17-18,,,,,,,,,,0,23,32,23,9
"Lalita Hospital, Begumpur",40,0,40,Private,2021-08-02-11-56,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,59,34,Central Government,2021-08-02-07-45,5,1,4,16,1,15,21,2,19,1,10,27,26,1
Lifeline Hospital,19,0,19,Private,2021-08-02-12-35,2,0,2,2,0,2,4,0,4,10,0,3,0,3
Lok Nayak Hospital,720,12,708,Delhi Government,2021-08-03-03-05,600,6,594,100,6,94,700,12,688,0,20,98,96,2
Lotus Hospital,15,0,15,Private,2021-08-02-17-58,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-08-02-08-05,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-08-02-09-37,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-08-02-11-04,14,0,14,6,0,6,20,0,20,51,21,10,3,7
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-08-02-13-22,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-08-02-16-22,,,,5,0,5,5,0,5,1,0,11,4,7
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-08-03-03-59,25,0,25,3,0,3,28,0,28,2,7,64,64,0
Makkar Multispeciality Hospital,16,0,16,Private,2021-08-02-10-13,8,0,8,,,,8,0,8,,,8,1,7
Malik Radix Hospital,14,0,14,Private,2021-08-02-19-01,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-08-02-09-39,8,0,8,14,0,14,22,0,22,2,0,38,28,10
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-08-02-17-35,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-08-02-18-16,6,0,6,6,0,6,12,0,12,4,17,43,42,1
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-08-02-12-47,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,96,0,96,Private,2021-08-03-05-01,10,0,10,,,,10,0,10,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",75,1,74,Private,2021-08-03-01-59,,,,5,0,5,5,0,5,1,6,45,40,5
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-08-02-07-44,10,0,10,10,0,10,20,0,20,3,10,111,111,0
"Max SS Hospital, Shalimar Bagh",84,3,81,Private,2021-08-02-23-01,9,3,6,3,0,3,12,3,9,2,6,99,97,2
"Medeor Hospital, Dwarka",45,0,45,Private,2021-08-02-09-57,,,,8,0,8,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-08-03-00-10,8,0,8,4,0,4,12,0,12,0,23,8,8,0
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-08-02-17-17,14,0,14,,,,14,0,14,2,20,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-08-02-10-24,5,0,5,,,,5,0,5,2,18,13,8,5
"Metro Hospital, Preet Vihar",40,12,28,Private,2021-08-02-09-01,21,10,11,2,0,2,23,10,13,0,20,16,16,0
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-08-03-04-31,12,0,12,3,0,3,15,0,15,0,22,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,0,42,Private,2021-08-02-10-50,6,0,6,2,0,2,8,0,8,2,23,30,16,14
"National Heart Institute, East of Kailash",23,0,23,Private,2021-08-02-17-58,21,0,21,2,0,2,23,0,23,0,23,11,11,0
National Institute of TB and Respiratory Diseases (LRS TB),15,1,14,Central Government,2021-08-02-11-26,,,,,,,,,,2,0,6,5,1
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-08-02-08-24,2,0,2,1,0,1,3,0,3,2,23,7,7,0
Newlife Medical Centre,12,0,12,Private,2021-08-02-16-58,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-08-02-13-30,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-08-02-12-08,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-08-02-11-11,,,,,,,,,,1,23,,,
Nirmal Hospital,20,5,15,Private,2021-08-02-16-17,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-08-02-20-40,2,0,2,1,0,1,3,0,3,6,0,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-08-02-22-03,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-08-02-20-04,23,0,23,2,0,2,25,0,25,0,7,15,15,0
Northern Railway,55,5,50,Central Government,2021-08-02-17-02,,,,14,5,9,14,5,9,0,12,12,8,4
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-08-02-11-26,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,30,0,30,Private,2021-08-02-18-15,4,0,4,5,0,5,9,0,9,3,0,,,
"Park Hospital, Meera Bagh",53,0,53,Private,2021-08-02-22-40,12,0,12,3,0,3,15,0,15,1,0,35,10,25
Parmeshwari Devi Hospital,18,0,18,Private,2021-08-02-09-53,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-08-02-09-59,6,0,6,,,,6,0,6,,,6,0,6
Pentagram,11,0,11,Private,2021-08-02-09-01,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,4,0,4,Private,2021-08-02-11-07,1,0,1,1,0,1,2,0,2,2,20,6,2,4
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-08-02-17-49,2,0,2,1,0,1,3,0,3,10,23,6,0,6
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-08-02-15-47,8,0,8,2,0,2,10,0,10,10,0,35,24,11
Pt.RRM Hospital,12,0,12,Private,2021-08-02-10-23,1,0,1,1,0,1,2,0,2,3,14,,,
