name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-05-20-09-34,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-05-20-09-29,,,,1,0,1,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-05-16-11-18,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-05-20-10-10,,,,,,,6,0,,,,,,
AIIMS Main Delhi,21,7,14,Central Government,2021-05-17-10-24,,,,,,,4,8,108,78,30,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-05-20-16-45,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,1,19,Private,2021-05-20-17-18,8,1,7,10,1,9,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-05-20-09-47,3,0,3,5,0,5,7,0,11,1,10,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-05-20-16-45,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-05-20-09-29,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-05-20-16-15,3,0,3,3,0,3,1,23,5,4,1,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-05-20-09-24,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-05-20-09-34,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-05-20-13-47,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-05-20-10-50,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-05-20-00-41,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-05-20-08-50,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-05-20-09-59,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-05-20-07-06,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-05-20-10-58,,,,14,0,14,4,12,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,0,500,Central Government,2021-05-20-06-28,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,1,49,Private,2021-05-20-09-29,9,0,9,11,0,11,0,23,99,39,60,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-05-20-10-29,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-05-20-08-42,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-05-20-16-01,2,0,2,3,0,3,2,17,7,3,4,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-05-20-14-18,2,0,2,3,0,3,0,10,17,13,4,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-05-20-08-23,1,0,1,1,0,1,6,12,5,2,3,,,
Bimla Devi Hospital,10,1,9,Private,2021-05-20-08-25,,,,,,,3,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,4,43,Private,2021-05-20-15-30,9,1,8,12,2,10,3,0,106,106,0,3,1,2
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-05-20-09-33,4,0,4,5,0,5,2,12,7,4,3,1,0,1
Burari Hospital,600,1,599,Delhi Government,2021-05-20-11-12,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-05-20-11-21,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-05-20-13-57,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-05-20-17-06,,,,2,0,2,0,3,6,6,0,2,0,2
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-05-20-14-46,1,0,1,1,0,1,75,0,15,5,10,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-05-20-17-17,,,,1,0,1,0,17,18,13,5,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-05-20-15-52,,,,,,,5,12,43,43,0,,,
Deep Chand Bandhu,50,1,49,Delhi Government,2021-05-20-16-51,,,,,,,3,15,10,6,4,,,
Delhi global hospital,3,0,3,Private,2021-05-20-09-33,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-05-20-11-03,1,0,1,2,0,2,3,8,37,15,22,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-05-20-09-58,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,1,19,Private,2021-05-20-14-16,,,,5,0,5,1,8,21,20,1,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-05-20-14-36,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-05-20-08-47,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-05-20-09-27,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,0,50,Delhi Government,2021-05-20-08-09,,,,12,0,12,4,0,24,16,8,12,0,12
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-05-20-10-28,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-05-20-10-25,,,,,,,0,14,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-05-20-11-09,,,,,,,1,20,5,5,0,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-05-20-10-07,5,0,5,5,0,5,16,4,5,5,0,,,
ESIC hospital Okhla,22,0,22,Central Government,2021-05-20-09-48,,,,2,0,2,11,0,15,9,6,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,2,29,Private,2021-05-20-16-09,4,0,4,7,0,7,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,1,25,Private,2021-05-20-09-58,4,1,3,6,1,5,2,23,72,70,2,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,0,64,Private,2021-05-20-15-47,18,0,18,22,0,22,2,23,33,20,13,4,0,4
Galaxy Hospital,8,0,8,Private,2021-05-20-13-36,,,,,,,4,6,,,,,,
"Gandhi Nursing Home, Uttam Nagar",6,2,4,Private,2021-05-20-11-01,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-05-20-12-42,,,,,,,7,0,4,3,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-05-20-11-01,4,0,4,4,0,4,1,23,10,4,6,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-05-20-10-32,,,,,,,0,12,,,,,,
GTB Hospital,100,3,97,Delhi Government,2021-05-20-11-47,,,,,,,4,20,8,8,0,,,
Gupta Multispecialty Hospital,14,0,14,Private,2021-05-20-10-43,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-05-20-09-52,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-05-20-07-32,4,0,4,6,0,6,1,4,29,14,15,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-05-20-10-34,,,,,,,1,18,6,4,2,,,
Hardik Hospital,10,0,10,Private,2021-05-20-07-23,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,3,97,Private,2021-05-20-08-49,5,0,5,23,2,21,1,0,21,21,0,18,2,16
"IBS Hospital, Lajpat Nagar",5,0,5,Private,2021-05-20-10-45,,,,1,0,1,0,6,10,0,10,1,0,1
"Indian spinal injury centre,Vasant Kunj",20,2,18,Private,2021-05-20-14-41,,,,3,1,2,1,8,10,5,5,3,1,2
"Indira Gandhi Hospital, Dwarka",1241,0,1241,Delhi Government,2021-05-20-09-43,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",62,2,60,Private,2021-05-20-09-58,7,0,7,12,0,12,12,0,153,149,4,5,0,5
"Irene Hospital, Kalkaji",14,0,14,Private,2021-05-20-09-59,2,0,2,3,0,3,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",13,0,13,Private,2021-05-20-08-16,5,0,5,5,0,5,0,23,2,0,2,,,
"Jain Hospital, Vikas Marg Extn.",5,0,5,Private,2021-05-20-10-53,,,,,,,1,23,4,3,1,,,
"Jaipur Golden Hospital, Rohini",24,1,23,Private,2021-05-20-00-11,2,1,1,6,1,5,0,12,44,44,0,4,0,4
Janakpuri Super Speciality Hospital Society,90,0,90,Delhi Government,2021-05-20-09-52,40,0,40,40,0,40,5,0,20,14,6,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",10,0,10,Private,2021-05-20-12-15,1,0,1,2,0,2,3,0,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-05-20-07-58,5,0,5,5,0,5,0,12,6,6,0,,,
"Jeewan Moti Khera Hospital, Nangloi",5,0,5,Private,2021-05-20-11-04,,,,1,0,1,1,23,4,1,3,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-05-20-10-46,,,,3,0,3,0,23,4,4,0,3,0,3
Jivodaya Hospital,4,0,4,Private,2021-05-20-06-17,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-05-20-09-34,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,1,39,Central Government,2021-05-20-08-46,,,,5,0,5,4,0,35,35,0,5,0,5
"Kalra Hospital, Dwarka",5,0,5,Private,2021-05-20-09-26,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-05-20-14-26,3,0,3,4,0,4,1,12,26,26,0,1,0,1
Kalyani Hospital,20,0,20,Private,2021-05-20-09-33,12,0,12,13,0,13,60,0,,,,1,0,1
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-05-20-09-30,,,,,,,10,0,5,0,5,,,
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-05-20-10-00,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-05-20-10-31,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-05-20-08-44,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",8,0,8,Private,2021-05-20-15-25,,,,,,,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",5,0,5,Private,2021-05-20-12-46,,,,,,,0,18,8,3,5,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",12,1,11,Private,2021-05-20-10-47,,,,,,,0,23,32,13,19,,,
"Kukreja Hospital, Mayur Vihar",20,0,20,Private,2021-05-20-11-51,1,0,1,2,0,2,7,10,,,,1,0,1
"Lalita Hospital, Begumpur",10,0,10,Private,2021-05-20-09-29,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,11,505,Central Government,2021-05-20-09-01,,,,86,1,85,1,10,27,16,11,86,1,85
Lifeline Hospital,2,0,2,Private,2021-05-20-10-24,1,0,1,1,0,1,6,12,6,0,6,,,
Lok Nayak Hospital,450,8,442,Delhi Government,2021-05-20-10-49,128,6,122,178,6,172,3,0,98,93,5,50,0,50
Maa Bharti Hospital,2,0,2,Private,2021-05-20-08-32,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,0,53,Private,2021-05-20-09-28,17,0,17,18,0,18,5,12,40,30,10,1,0,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-05-20-08-51,11,0,11,20,0,20,3,22,10,5,5,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-05-20-07-29,3,0,3,4,0,4,4,3,,,,1,0,1
"Maharaja Agrasen Hospital, Dwarka",12,0,12,Private,2021-05-20-09-20,1,0,1,2,0,2,,,11,8,3,1,0,1
