name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,25,0,25,Private,2021-08-07-09-50,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,40,0,40,Private,2021-08-08-17-20,8,0,8,2,0,2,10,0,10,,,2,2,0
Ace Hospital,30,0,30,Private,2021-08-07-12-02,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-08-08-17-27,,,,5,0,5,5,0,5,10,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-08-12-43,,,,,,,,,,7,0,,,
AIIMS Jhajjar,400,5,395,Central Government,2021-08-08-17-01,,,,100,5,95,100,5,95,0,23,,,
AIIMS Main Delhi,13,0,13,Central Government,2021-08-08-16-38,,,,,,,,,,1,16,92,74,18
"AIIMS, Trauma Delhi",294,22,272,Central Government,2021-08-08-16-53,,,,71,16,55,71,16,55,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-08-08-17-28,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,47,0,47, ,2021-08-08-12-23,,,,,,,,,,7,0,,,
Alshifa Hospital,20,0,20,Private,2021-08-08-10-22,5,0,5,4,0,4,9,0,9,20,0,10,9,1
Ambedkar Nagar hospital,200,2,198,Delhi Government,2021-08-08-16-23,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-08-08-08-43,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-08-08-16-30,,,,,,,,,,1,23,5,2,3
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-08-09-31,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-08-08-09-03,5,0,5,,,,5,0,5,0,6,,,
Arogya Hospital,6,0,6,Private,2021-08-08-11-38,6,0,6,,,,6,0,6,0,23,4,2,2
Arya Hospital,24,0,24,Private,2021-08-08-10-04,8,0,8,2,0,2,10,0,10,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-08-08-12-53,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-08-08-09-06,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-08-08-11-21,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-08-08-14-58,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-08-08-16-58,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-08-08-08-25,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-08-08-08-43,9,0,9,1,0,1,10,0,10,0,7,1,0,1
Bara Hindurao Hospital,250,8,242,Central Government,2021-08-08-09-52,,,,14,0,14,14,0,14,1,12,4,3,1
