name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-07-12-10-17,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-07-12-12-11,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-07-12-10-38,,,,,,,6,0,,,,,,
AIIMS Main Delhi,33,8,25,Central Government,2021-07-12-10-30,,,,,,,4,8,133,98,35,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-07-12-05-49,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,0,20,Private,2021-07-12-09-19,8,0,8,10,0,10,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-07-12-10-53,3,0,3,5,0,5,10,0,11,1,10,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-07-12-16-30,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-07-12-07-17,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-07-12-07-40,3,0,3,3,0,3,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-07-12-11-05,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-07-12-10-54,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-07-12-11-37,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-07-12-11-49,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-07-12-02-27,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-07-12-05-36,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-07-11-10-38,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-07-12-09-06,,,,14,0,14,3,12,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,3,497,Central Government,2021-07-12-08-52,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,1,49,Private,2021-07-12-09-24,9,1,8,11,1,10,0,23,99,50,49,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-07-12-09-55,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-07-12-09-36,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-07-12-16-11,2,0,2,3,0,3,2,15,7,3,4,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,1,9,Private,2021-07-12-15-01,2,0,2,3,0,3,0,10,17,12,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,1,13,Private,2021-07-12-06-35,1,0,1,1,0,1,6,12,5,1,4,,,
Bimla Devi Hospital,10,0,10,Private,2021-07-12-09-29,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,2,45,Private,2021-07-12-07-34,9,1,8,12,1,11,1,0,106,88,18,3,0,3
"Brahm Shakti Hospital, Budh Vihar",35,0,35,Private,2021-07-12-16-52,,,,,,,2,12,,,,,,
Burari Hospital,600,2,598,Delhi Government,2021-07-12-10-20,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-07-12-14-05,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-07-12-13-14,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-07-12-16-02,,,,2,0,2,0,4,6,6,0,2,0,2
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-07-12-08-48,1,0,1,1,0,1,75,0,15,7,8,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-07-12-16-48,,,,1,0,1,0,17,18,13,5,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-07-12-16-07,,,,,,,2,16,61,61,0,,,
Deep Chand Bandhu,50,3,47,Delhi Government,2021-07-12-09-16,,,,,,,3,15,10,7,3,,,
Delhi global hospital,3,0,3,Private,2021-07-12-09-47,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-07-12-10-37,1,0,1,2,0,2,1,10,37,21,16,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-07-12-09-05,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,1,19,Private,2021-07-12-15-59,,,,5,0,5,1,8,21,20,1,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-07-12-10-06,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-07-12-09-54,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-07-12-10-48,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,0,50,Delhi Government,2021-07-12-10-10,,,,6,0,6,4,0,19,14,5,6,0,6
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-07-12-07-03,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-07-12-10-26,,,,,,,0,14,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-07-12-10-51,,,,,,,1,20,5,1,4,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-07-12-10-47,5,0,5,5,0,5,14,1,5,5,0,,,
ESIC hospital Okhla,22,0,22,Central Government,2021-07-12-09-46,,,,2,0,2,13,0,15,3,12,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,1,30,Private,2021-07-12-16-06,4,0,4,7,0,7,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,1,25,Private,2021-07-12-09-59,4,0,4,6,0,6,3,23,72,63,9,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,2,62,Private,2021-07-12-09-44,18,2,16,22,2,20,2,23,33,31,2,4,0,4
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-07-12-09-35,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-07-12-07-50,,,,,,,7,0,4,3,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-07-12-10-41,4,0,4,4,0,4,1,23,10,3,7,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-07-12-10-10,,,,,,,0,12,,,,,,
GTB Hospital,450,7,443,Delhi Government,2021-07-12-08-22,,,,50,2,48,4,23,45,26,19,50,2,48
Gupta Multispecialty Hospital,14,0,14,Private,2021-07-12-08-36,,,,,,,2,0,4,0,4,,,
