name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-12-22-08-28,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-12-22-17-15,1,0,1,1,0,1,2,0,5,2,3,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-12-22-13-17,,,,5,0,5,12,0,,,,5,0,5
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-12-22-08-47,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
"AIIMS, Trauma Delhi",21,3,18,Central Government,2021-12-22-16-58,,,,21,3,18,,,,,,21,3,18
"Akash Healthcare, Dwarka",20,0,20,Private,2021-12-22-17-29,10,0,10,10,0,10,0,16,58,0,58,,,
All India Institute of Ayurveda,10,0,10, ,2021-12-22-10-31,,,,,,,7,0,,,,,,
Alshifa Hospital,18,0,18,Private,2021-12-22-09-54,4,0,4,6,0,6,10,0,11,8,3,2,0,2
Ambedkar Nagar hospital,135,0,135,Delhi Government,2021-12-23-04-46,,,,,,,1,0,,,,,,
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-12-22-09-24,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-12-22-20-52,,,,,,,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-12-22-09-46,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
ARK Hospital,30,0,30,Private,2021-10-28-08-45,5,0,5,5,0,5,0,6,,,,,,
Arya Hospital,24,0,24,Private,2021-12-22-13-31,8,0,8,10,0,10,,,14,0,14,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-12-23-01-21,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-12-22-10-49,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-12-23-04-20,18,0,18,20,0,20,0,23,20,20,0,2,0,2
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-12-23-04-38,1,0,1,2,0,2,0,23,,,,1,0,1
Balak Ram Hospital,25,0,25,Delhi Government,2021-12-22-08-17,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-12-22-10-14,,,,14,0,14,3,4,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,18,482,Central Government,2021-12-22-09-14,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,11,39,Private,2021-12-22-13-00,3,0,3,8,0,8,0,23,102,38,64,5,0,5
"Bensups Hospital, Dwarka",30,0,30,Private,2021-12-22-08-56,22,0,22,25,0,25,5,10,,,,3,0,3
BH SALVAS HOSPITAL,10,0,10,Private,2021-12-22-13-28,2,0,2,3,0,3,0,20,10,0,10,1,0,1
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-12-22-11-32,1,0,1,2,0,2,0,10,18,12,6,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-12-22-17-18,1,0,1,1,0,1,6,12,5,4,1,,,
Bimla Devi Hospital,10,0,10,Private,2021-12-22-09-24,,,,,,,4,0,6,0,6,,,
"BLK Hospital, Pusa Road",44,5,39,Private,2021-12-23-03-30,6,4,2,9,4,5,6,0,90,90,0,3,0,3
