name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,25,0,25,Private,2021-07-20-13-09,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,40,0,40,Private,2021-07-20-14-24,8,0,8,2,0,2,10,0,10,,,2,2,0
Ace Hospital,30,0,30,Private,2021-07-20-12-16,4,0,4,,,,4,0,4,,,26,0,26
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-07-20-16-06,,,,5,0,5,5,0,5,3,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-07-20-12-25,,,,,,,,,,7,0,,,
AIIMS Jhajjar,400,23,377,Central Government,2021-07-20-09-23,,,,100,23,77,100,23,77,0,23,,,
AIIMS Main Delhi,13,0,13,Central Government,2021-07-20-16-27,,,,,,,,,,2,9,92,75,17
"AIIMS, Trauma Delhi",294,41,253,Central Government,2021-07-20-16-38,,,,71,20,51,71,20,51,,,,,
"Akash Healthcare, Dwarka",60,1,59,Private,2021-07-20-17-18,30,1,29,10,0,10,40,1,39,0,16,28,0,28
All India Institute of Ayurveda,47,0,47, ,2021-07-20-09-58,,,,,,,,,,7,0,,,
Alshifa Hospital,20,0,20,Private,2021-07-20-15-33,5,0,5,4,0,4,9,0,9,17,0,10,8,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-07-20-17-11,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-07-20-15-58,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-07-20-10-23,3,0,3,2,0,2,5,0,5,1,23,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-07-20-12-53,4,0,4,,,,4,0,4,1,2,,,
Ardent Ganpati,31,0,31,Private,2021-07-20-14-26,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-07-20-09-44,5,0,5,,,,5,0,5,0,6,,,
Arogya Hospital,6,0,6,Private,2021-07-20-12-21,6,0,6,,,,6,0,6,0,23,4,4,0
Arya Hospital,24,0,24,Private,2021-07-20-11-17,8,0,8,2,0,2,10,0,10,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-07-20-11-21,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-07-20-09-16,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-07-20-11-39,,,,,,,,,,2,18,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-07-20-09-39,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-07-20-16-42,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-07-20-08-15,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-07-20-08-45,9,0,9,1,0,1,10,0,10,0,7,1,0,1
Bara Hindurao Hospital,250,2,248,Central Government,2021-07-20-10-36,,,,10,0,10,10,0,10,8,12,4,3,1
Base Hospital Delhi Cantt,500,21,479,Central Government,2021-07-20-07-11,,,,50,2,48,50,2,48,2,12,,,
Batra Hospital,300,0,300,Private,2021-07-20-15-47,18,0,18,15,0,15,33,0,33,0,23,12,12,0
"Bensups Hospital, Dwarka",30,0,30,Private,2021-07-20-14-16,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-07-20-09-23,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-07-20-17-22,13,0,13,2,0,2,15,0,15,0,10,,,
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-07-20-17-15,1,0,1,,,,1,0,1,6,12,5,1,4
Bimla Devi Hospital,10,0,10,Private,2021-07-20-17-20,,,,,,,,,,4,0,6,0,6
"BLK Hospital, Pusa Road",140,2,138,Private,2021-07-20-15-30,21,2,19,7,0,7,28,2,26,5,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-07-20-12-19,2,0,2,1,0,1,3,0,3,1,12,10,3,7
Burari Hospital,300,1,299,Delhi Government,2021-07-20-16-04,70,1,69,30,0,30,100,1,99,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-07-20-10-03,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,25,10,15,Private,2021-07-20-12-05,3,3,0,,,,3,3,0,1,7,,,
