name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-08-20-11-43,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-08-22-09-27,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-22-08-18,,,,,,,6,0,,,,,,
AIIMS Main Delhi,38,34,4,Central Government,2021-08-22-10-51,,,,,,,4,8,133,105,28,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-08-22-00-57,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,12,8,Private,2021-08-22-16-08,5,5,0,7,5,2,0,16,44,31,13,2,0,2
Alshifa Hospital,18,1,17,Private,2021-08-22-10-55,6,0,6,8,0,8,14,0,14,5,9,2,0,2
Ambedkar Nagar hospital,200,6,194,Delhi Government,2021-08-22-16-22,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-08-22-12-48,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,4,6,Private,2021-08-22-14-08,3,0,3,3,0,3,1,23,5,0,5,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-22-09-37,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-08-22-11-02,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-08-22-14-34,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-08-22-09-28,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-08-22-00-30,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-08-22-10-22,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-08-22-10-28,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-08-22-09-22,,,,14,0,14,4,0,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,3,497,Central Government,2021-08-22-09-08,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,4,46,Private,2021-08-22-09-54,9,4,5,11,4,7,0,23,99,47,52,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-08-22-09-59,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-08-22-14-31,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,2,7,Private,2021-08-22-15-59,2,1,1,3,1,2,2,15,7,5,2,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,3,7,Private,2021-08-22-13-39,2,0,2,3,0,3,0,10,17,12,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-08-22-08-15,1,0,1,1,0,1,6,12,5,0,5,,,
Bimla Devi Hospital,10,0,10,Private,2021-08-22-09-20,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,14,33,Private,2021-08-22-10-37,9,7,2,12,10,2,1,0,106,94,12,3,3,0
"Brahm Shakti Hospital, Budh Vihar",31,0,31,Private,2021-08-22-09-35,1,0,1,1,0,1,2,12,3,3,0,,,
Burari Hospital,600,7,593,Delhi Government,2021-08-22-10-27,70,1,69,100,1,99,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-08-22-12-42,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-08-22-14-07,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,1,3,Private,2021-08-22-14-44,,,,2,1,1,0,4,6,3,3,2,1,1
"Cygnus MLS, Rama Vihar",9,1,8,Private,2021-08-22-17-01,1,0,1,1,0,1,75,0,15,7,8,,,
"Cygnus Sonia Hospital, Nangloi",7,1,6,Private,2021-08-22-17-10,,,,1,1,0,0,17,18,11,7,1,1,0
