name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-11-26-08-50,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-11-26-14-17,1,0,1,1,0,1,2,0,5,2,3,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-11-26-11-41,,,,5,0,5,12,0,,,,5,0,5
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-11-26-08-14,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
"AIIMS, Trauma Delhi",21,1,20,Central Government,2021-11-26-17-06,,,,21,1,20,,,,,,21,1,20
"Akash Healthcare, Dwarka",20,0,20,Private,2021-11-26-16-57,10,0,10,10,0,10,0,16,58,0,58,,,
All India Institute of Ayurveda,10,0,10, ,2021-11-26-10-39,,,,,,,7,0,,,,,,
Alshifa Hospital,18,0,18,Private,2021-11-26-09-39,4,0,4,6,0,6,3,0,11,5,6,2,0,2
Ambedkar Nagar hospital,135,0,135,Delhi Government,2021-11-27-05-04,,,,,,,1,0,,,,,,
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-11-26-16-11,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-11-26-19-46,,,,,,,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-11-26-09-49,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
ARK Hospital,30,0,30,Private,2021-10-28-08-45,5,0,5,5,0,5,0,6,,,,,,
Arya Hospital,24,0,24,Private,2021-11-26-09-26,8,0,8,10,0,10,,,14,0,14,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-11-26-09-14,,,,,,,1,23,,,,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-11-26-07-42,,,,,,,4,0,,,,,,
Astha Hospital,10,0,10,Private,2021-11-26-09-56,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-11-26-07-26,18,0,18,20,0,20,0,23,20,20,0,2,0,2
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-11-26-07-45,1,0,1,2,0,2,0,23,,,,1,0,1
Balak Ram Hospital,25,0,25,Delhi Government,2021-11-21-10-56,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-11-25-09-32,,,,14,0,14,2,18,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,12,488,Central Government,2021-11-26-07-27,,,,50,1,49,2,12,,,,50,1,49
Batra Hospital,50,0,50,Private,2021-11-26-09-09,,,,5,0,5,0,23,60,48,12,5,0,5
"Bensups Hospital, Dwarka",30,0,30,Private,2021-11-26-09-02,22,0,22,25,0,25,5,10,,,,3,0,3
BH SALVAS HOSPITAL,10,0,10,Private,2021-11-26-08-35,2,0,2,3,0,3,0,20,10,0,10,1,0,1
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-11-26-09-16,1,0,1,2,0,2,0,10,18,13,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-11-26-17-16,1,0,1,1,0,1,6,12,5,2,3,,,
Bimla Devi Hospital,10,0,10,Private,2021-11-27-05-14,,,,,,,4,0,6,0,6,,,
"BLK Hospital, Pusa Road",44,1,43,Private,2021-11-27-03-31,6,1,5,9,1,8,7,0,90,90,0,3,0,3
"Brahm Shakti Hospital, Budh Vihar",10,0,10,Private,2021-11-26-11-35,,,,1,0,1,2,12,19,8,11,1,0,1
Burari Hospital,200,0,200,Delhi Government,2021-11-26-09-44,40,0,40,70,0,70,7,12,30,0,30,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-11-26-10-40,,,,,,,2,23,,,,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,7,0,,,,,,
CBR Hospital,20,0,20,Private,2021-11-26-10-32,3,0,3,3,0,3,,,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-11-26-17-07,5,0,5,6,0,6,2,5,3,0,3,1,0,1
