name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,20,14,6,Private,2021-05-23-12-47,3,1,2,2,2,0,5,3,2,0,8,,,
AASTHA HOSPITAL,40,8,32,Private,2021-05-23-16-09,8,1,7,2,1,1,10,2,8,0,7,2,1,1
Ace Hospital,20,0,20,Private,2021-05-23-13-10,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,23,127,Delhi Government,2021-05-23-17-07,,,,30,8,22,30,8,22,2,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-23-13-13,,,,,,,,,,1,0,,,
AIIMS Jhajjar,400,188,212,Central Government,2021-05-23-10-20,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,154,148,Central Government,2021-05-23-17-21,29,22,7,43,43,0,72,65,7,0,8,72,40,32
"AIIMS, Trauma Delhi",294,265,29,Central Government,2021-05-23-16-54,,,,71,60,11,71,60,11,,,,,
"Akash Healthcare, Dwarka",160,160,0,Private,2021-05-23-09-39,14,14,0,40,40,0,54,54,0,0,23,17,17,0
Alshifa Hospital,50,21,29,Private,2021-05-23-14-50,15,7,8,4,4,0,19,11,8,1,12,,,
Ambedkar Nagar hospital,525,53,472,Delhi Government,2021-05-23-15-50,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,1,9,Private,2021-05-23-16-01,1,1,0,,,,1,1,0,0,8,,,
"Ansari Hospital, Sagarpur",40,12,28,Private,2021-05-23-16-01,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,1,27,Private,2021-05-23-17-17,4,0,4,,,,4,0,4,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-23-11-09,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,3,28,Private,2021-05-23-13-48,7,3,4,,,,7,3,4,,,,,
