name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,3,19,Private,2021-05-30-11-33,3,0,3,2,1,1,5,1,4,0,12,,,
AASTHA HOSPITAL,40,1,39,Private,2021-05-30-22-34,8,1,7,2,0,2,10,1,9,0,7,2,2,0
Ace Hospital,20,0,20,Private,2021-05-30-14-03,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,12,138,Delhi Government,2021-05-31-05-19,,,,30,7,23,30,7,23,2,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-30-20-22,,,,,,,,,,3,0,,,
AIIMS Jhajjar,400,138,262,Central Government,2021-05-30-18-18,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,121,181,Central Government,2021-05-30-17-52,29,22,7,43,37,6,72,59,13,3,7,72,47,25
"AIIMS, Trauma Delhi",294,217,77,Central Government,2021-05-31-05-45,,,,71,59,12,71,59,12,,,,,
"Akash Healthcare, Dwarka",133,85,48,Private,2021-05-30-16-55,14,14,0,40,40,0,54,54,0,0,19,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-05-30-07-50,,,,,,,,,,7,0,,,
Alshifa Hospital,50,19,31,Private,2021-05-30-15-14,15,8,7,4,4,0,19,12,7,2,12,,,
Ambedkar Nagar hospital,600,21,579,Delhi Government,2021-05-31-05-17,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-05-31-00-30,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,6,34,Private,2021-05-31-02-14,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,2,26,Private,2021-05-30-22-36,4,2,2,,,,4,2,2,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-30-10-50,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,1,30,Private,2021-05-30-17-38,7,1,6,,,,7,1,6,,,,,
ARK Hospital,30,0,30,Private,2021-05-30-12-29,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,6,0,6,Private,2021-05-30-11-53,6,0,6,,,,6,0,6,0,23,4,2,2
Arya Hospital,24,0,24,Private,2021-05-30-20-54,10,0,10,,,,10,0,10,4,0,,,
Ashray Medical Centre,12,0,12,Private,2021-05-30-11-32,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-30-15-35,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-05-30-10-42,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",60,27,33,Private,2021-05-30-19-15,27,6,21,3,3,0,30,9,21,1,8,,,
"B.M. Gupta Hospital, Uttam Nagar",70,11,59,Private,2021-05-31-04-00,19,7,12,1,0,1,20,7,13,0,12,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-05-30-08-17,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,4,56,Private,2021-05-30-17-37,9,1,8,1,0,1,10,1,9,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,1,39,Private,2021-05-30-08-29,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,32,218,Central Government,2021-05-30-10-23,,,,10,3,7,10,3,7,3,19,,,
Base Hospital Delhi Cantt,500,183,317,Central Government,2021-05-27-06-42,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,26,274,Private,2021-05-30-22-39,18,1,17,15,10,5,33,11,22,0,23,12,12,0
"Bensups Hospital, Dwarka",30,3,27,Private,2021-05-30-18-42,12,1,11,3,0,3,15,1,14,0,18,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-30-17-31,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,15,66,Private,2021-05-31-04-01,23,3,20,5,3,2,28,6,22,1,18,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,12,28,Private,2021-05-31-01-05,10,9,1,1,0,1,11,9,2,0,10,,,
"Bhagwati Hospital, Rohini",130,3,127,Private,2021-05-30-19-14,13,1,12,2,0,2,15,1,14,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,3,33,Private,2021-05-30-19-04,6,2,4,,,,6,2,4,0,6,,,
Bimla Devi Hospital,27,0,27,Private,2021-05-31-00-02,,,,,,,,,,4,0,3,2,1
"BLK Hospital, Pusa Road",317,62,255,Private,2021-05-31-05-22,66,24,42,9,9,0,75,33,42,3,0,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-05-30-19-51,9,0,9,2,0,2,11,0,11,0,12,2,2,0
Burari Hospital,700,70,630,Delhi Government,2021-05-30-20-49,85,40,45,30,30,0,115,70,45,1,10,,,
C M PATEL HOSPITAL,15,1,14,Private,2021-05-30-09-51,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-05-29-10-23,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,2,6,Private,2021-05-30-09-20,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-05-30-11-21,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,1,39,Private,2021-05-30-23-44,4,1,3,1,0,1,5,1,4,1,5,3,0,3
Central Hospital,31,17,14,Private,2021-05-31-03-43,4,4,0,4,2,2,8,6,2,0,3,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,46,354,Delhi Government,2021-05-31-03-44,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,14,786,Delhi Government,2021-05-29-11-02,,,,,,,,,,19,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,47,549,Delhi Government,2021-05-30-13-53,,,,,,,,,,1,22,,,
Covid Care Center -CWG AKSHARDHAM,460,35,425,Delhi Government,2021-05-30-08-38,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,3,7,Private,2021-05-31-04-27,5,1,4,,,,5,1,4,1,17,,,
"Cygnus MLS, Rama Vihar",60,12,48,Private,2021-05-30-22-59,19,5,14,5,5,0,24,10,14,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,9,59,Private,2021-05-30-23-33,26,2,24,5,3,2,31,5,26,0,17,,,
Deen Dayal Upadhyay hospital,500,161,339,Delhi Government,2021-05-31-04-30,120,36,84,130,86,44,250,122,128,0,19,33,2,31
Deep Chand Bandhu,250,73,177,Delhi Government,2021-05-31-03-50,100,30,70,30,20,10,130,50,80,0,7,,,
Delhi global hospital,14,1,13,Private,2021-05-30-17-01,3,1,2,,,,3,1,2,1,16,,,
Delhi Golden Hospital,15,0,15,Private,2021-05-31-01-56,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,48,25,Private,2021-05-31-04-01,22,18,4,5,2,3,27,20,7,2,0,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-05-30-21-18,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,9,151,Private,2021-05-31-04-25,13,1,12,5,5,0,18,6,12,0,23,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,5,29,Private,2021-05-30-18-50,9,3,6,2,1,1,11,4,7,0,18,,,
Divine Multispeciality Hospital and Cancer Centre,35,5,30,Private,2021-05-30-14-10,23,3,20,7,2,5,30,5,25,0,17,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",55,32,23,Private,2021-05-31-05-20,10,10,0,2,2,0,12,12,0,1,10,,,
