name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-01-13-18,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-01-01-09-33,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-01-01-12-56,,,,,,,6,0,,,,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-01-02-05-25,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,0,20,Private,2021-01-01-08-17,5,0,5,7,0,7,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-01-01-10-20,6,0,6,8,0,8,11,0,14,3,11,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-01-01-09-04,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-01-08-05,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-01-01-14-08,3,0,3,3,0,3,1,23,5,1,4,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-12-31-09-44,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-01-01-09-44,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-12-30-01-15,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-01-09-23,,,,,,,,,,,,,,
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-01-01-08-18,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-12-31-10-53,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-01-01-11-49,,,,14,0,14,4,0,8,8,0,14,0,14
Base Hospital Delhi Cantt,108,1,107,Central Government,2021-10-14-09-17,,,,12,0,12,2,12,,,,12,0,12
Batra Hospital,50,0,50,Private,2021-01-01-04-56,9,0,9,11,0,11,0,23,99,56,43,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-01-01-10-20,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-01-01-08-08,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-01-01-08-46,2,0,2,3,0,3,2,23,7,5,2,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-01-01-09-26,2,0,2,3,0,3,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-01-01-12-39,1,0,1,1,0,1,6,12,5,0,5,,,
Bimla Devi Hospital,10,0,10,Private,2021-12-31-08-35,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,0,47,Private,2021-01-01-10-27,9,0,9,12,0,12,1,0,106,106,0,3,0,3
"Brahm Shakti Hospital, Budh Vihar",9,0,9,Private,2021-12-31-11-55,1,0,1,1,0,1,2,0,13,4,9,,,
Burari Hospital,800,0,800,Delhi Government,2021-12-31-10-25,145,0,145,195,0,195,7,12,,,,50,0,50
C M PATEL HOSPITAL,3,0,3,Private,2021-01-02-02-30,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-01-01-14-29,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-01-02-01-46,,,,2,0,2,0,4,6,3,3,2,0,2
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-12-31-17-06,,,,1,0,1,0,17,18,12,6,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-01-01-16-06,,,,,,,3,20,61,61,0,,,
Deep Chand Bandhu,50,0,50,Delhi Government,2021-12-31-10-24,,,,,,,3,15,10,7,3,,,
