name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,3,19,Private,2021-05-30-11-33,3,0,3,2,1,1,5,1,4,0,12,,,
AASTHA HOSPITAL,40,3,37,Private,2021-05-30-12-00,8,1,7,2,0,2,10,1,9,0,7,2,2,0
Ace Hospital,20,0,20,Private,2021-05-29-12-51,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,12,138,Delhi Government,2021-05-30-10-51,,,,30,7,23,30,7,23,2,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-30-11-47,,,,,,,,,,3,0,,,
AIIMS Jhajjar,400,141,259,Central Government,2021-05-30-10-11,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,121,181,Central Government,2021-05-30-10-24,29,22,7,43,37,6,72,59,13,2,3,72,47,25
"AIIMS, Trauma Delhi",294,207,87,Central Government,2021-05-30-05-40,,,,71,56,15,71,56,15,,,,,
"Akash Healthcare, Dwarka",133,85,48,Private,2021-05-30-07-48,14,14,0,40,40,0,54,54,0,0,14,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-05-30-07-50,,,,,,,,,,7,0,,,
Alshifa Hospital,50,19,31,Private,2021-05-30-10-58,15,8,7,4,4,0,19,12,7,2,16,,,
Ambedkar Nagar hospital,600,22,578,Delhi Government,2021-05-30-12-00,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-05-30-11-30,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,6,34,Private,2021-05-30-10-19,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,2,26,Private,2021-05-30-06-24,4,2,2,,,,4,2,2,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-30-10-50,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,1,30,Private,2021-05-30-09-51,7,1,6,,,,7,1,6,,,,,
ARK Hospital,30,0,30,Private,2021-05-30-07-12,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,6,0,6,Private,2021-05-30-11-53,6,0,6,,,,6,0,6,0,23,4,2,2
Arya Hospital,24,0,24,Private,2021-05-30-10-28,10,0,10,,,,10,0,10,4,0,,,
Ashray Medical Centre,12,0,12,Private,2021-05-30-11-32,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-29-11-28,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-05-30-10-42,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",60,27,33,Private,2021-05-30-10-53,27,6,21,3,3,0,30,9,21,1,16,,,
"B.M. Gupta Hospital, Uttam Nagar",70,12,58,Private,2021-05-30-10-58,19,7,12,1,0,1,20,7,13,0,12,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-05-30-08-17,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,4,56,Private,2021-05-30-10-11,9,1,8,1,0,1,10,1,9,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,1,39,Private,2021-05-30-08-29,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,32,218,Central Government,2021-05-30-10-23,,,,10,3,7,10,3,7,3,19,,,
Base Hospital Delhi Cantt,500,183,317,Central Government,2021-05-27-06-42,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,26,274,Private,2021-05-30-09-26,18,1,17,15,10,5,33,11,22,0,23,12,12,0
"Bensups Hospital, Dwarka",30,4,26,Private,2021-05-30-11-41,12,1,11,3,0,3,15,1,14,0,18,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-30-10-30,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,15,66,Private,2021-05-30-12-03,23,3,20,5,3,2,28,6,22,1,20,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,11,29,Private,2021-05-30-11-22,10,8,2,1,0,1,11,8,3,0,4,,,
"Bhagwati Hospital, Rohini",130,2,128,Private,2021-05-30-11-31,13,0,13,2,0,2,15,0,15,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,4,32,Private,2021-05-30-10-16,6,2,4,,,,6,2,4,0,6,,,
Bimla Devi Hospital,27,0,27,Private,2021-05-30-09-07,,,,,,,,,,4,0,3,2,1
"BLK Hospital, Pusa Road",317,61,256,Private,2021-05-30-11-30,66,22,44,9,9,0,75,31,44,3,0,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-05-30-11-37,9,0,9,2,0,2,11,0,11,1,1,2,2,0
Burari Hospital,700,70,630,Delhi Government,2021-05-30-10-00,85,40,45,30,30,0,115,70,45,1,10,,,
C M PATEL HOSPITAL,15,1,14,Private,2021-05-30-09-51,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-05-29-10-23,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,2,6,Private,2021-05-30-09-20,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-05-30-11-21,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,1,39,Private,2021-05-30-09-36,4,1,3,1,0,1,5,1,4,1,20,3,0,3
Central Hospital,31,17,14,Private,2021-05-30-10-17,4,4,0,4,2,2,8,6,2,0,3,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,52,348,Delhi Government,2021-05-30-12-03,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,14,786,Delhi Government,2021-05-29-11-02,,,,,,,,,,19,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,47,549,Delhi Government,2021-05-30-11-59,,,,,,,,,,1,22,,,
Covid Care Center -CWG AKSHARDHAM,460,35,425,Delhi Government,2021-05-30-08-38,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,3,7,Private,2021-05-30-11-07,5,1,4,,,,5,1,4,1,12,,,
"Cygnus MLS, Rama Vihar",60,14,46,Private,2021-05-30-09-57,19,5,14,5,5,0,24,10,14,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,9,59,Private,2021-05-30-11-37,26,2,24,5,3,2,31,5,26,0,17,,,
Deen Dayal Upadhyay hospital,500,160,340,Delhi Government,2021-05-30-10-57,120,33,87,130,85,45,250,118,132,0,10,33,3,30
Deep Chand Bandhu,250,70,180,Delhi Government,2021-05-30-12-03,100,31,69,30,20,10,130,51,79,0,9,,,
Delhi global hospital,14,1,13,Private,2021-05-30-11-48,3,1,2,,,,3,1,2,1,16,,,
Delhi Golden Hospital,15,0,15,Private,2021-05-29-22-50,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,48,25,Private,2021-05-30-10-37,22,18,4,5,2,3,27,20,7,2,0,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-05-30-12-02,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,10,150,Private,2021-05-30-10-26,13,1,12,5,5,0,18,6,12,0,23,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,6,28,Private,2021-05-30-10-38,9,2,7,2,2,0,11,4,7,0,6,,,
Divine Multispeciality Hospital and Cancer Centre,35,5,30,Private,2021-05-30-10-15,23,3,20,7,2,5,30,5,25,0,19,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",55,32,23,Private,2021-05-30-11-19,10,10,0,2,2,0,12,12,0,1,10,,,
Dr Baba Saheb Ambedkar Hospital,400,172,228,Delhi Government,2021-05-30-11-27,58,44,14,142,80,62,200,124,76,0,12,,,
Dr Rakesh Multispeciality Hospital,15,2,13,Private,2021-05-30-10-45,5,0,5,1,0,1,6,0,6,1,0,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,0,36,Private,2021-05-30-11-12,,,,,,,,,,1,12,,,
East Delhi Medical Centre Mansarover Park,30,3,27,Private,2021-05-30-11-39,6,1,5,,,,6,1,5,1,12,4,2,2
Eden Hospital,8,3,5,Private,2021-05-29-12-50,,,,,,,,,,0,23,,,
Ekansh Hospital,8,1,7,Private,2021-05-30-10-19,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,9,56,Central Government,2021-05-30-10-13,,,,5,2,3,5,2,3,6,0,,,
ESIC hospital Okhla,230,33,197,Central Government,2021-05-30-10-06,,,,15,14,1,15,14,1,2,14,,,
"Fortis Escorts Heart Institute, Okhla",112,13,99,Private,2021-05-30-10-53,55,6,49,5,3,2,60,9,51,1,20,16,12,4
"Fortis Hospital, Shalimar Bagh",200,67,133,Private,2021-05-30-09-39,31,17,14,27,27,0,58,44,14,1,23,8,8,0
"Fortis SS Hospital, Vasant Kunj",106,39,67,Private,2021-05-30-11-34,20,20,0,12,12,0,32,32,0,1,23,,,
Galaxy Hospital,8,1,7,Private,2021-05-30-10-47,2,0,2,,,,2,0,2,2,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",20,7,13,Private,2021-05-30-08-48,7,6,1,1,0,1,8,6,2,1,10,15,15,0
"Garg Hospital, Karkardooma",36,8,28,Private,2021-05-30-11-30,4,2,2,,,,4,2,2,0,12,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,21,49,Private,2021-05-30-11-11,12,8,4,5,2,3,17,10,7,1,22,8,2,6
"Goyal Hospital, Paschim Vihar",24,0,24,Private,2021-05-30-09-52,7,0,7,,,,7,0,7,0,12,,,
GTB Hospital,1800,316,1484,Delhi Government,2021-05-30-10-06,691,187,504,209,129,80,900,316,584,1,0,,,
Gupta Multispecialty Hospital,14,1,13,Private,2021-05-30-11-42,,,,,,,,,,1,0,,,
"Gupta Multispecialty Hospital, Vivek Vihar",40,4,36,Private,2021-05-30-09-40,6,0,6,,,,6,0,6,2,12,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-05-30-10-04,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,15,361,Private,2021-05-30-08-16,9,4,5,16,5,11,25,9,16,1,4,6,0,6
HANDA NURSING HOME,12,0,12,Private,2021-05-30-10-20,,,,,,,,,,1,18,,,
Hardik Hospital,10,0,10,Private,2021-05-30-10-28,4,0,4,,,,4,0,4,1,20,6,0,6
Highland Care Multispeciality Hospital,30,0,30,Private,2021-05-30-09-06,5,0,5,,,,5,0,5,0,8,,,
Hira’s Multispeciality Hospital,15,1,14,Private,2021-05-30-10-16,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",300,100,200,Private,2021-05-30-10-32,10,10,0,44,44,0,54,54,0,0,20,18,18,0
"IBS Hospital, Lajpat Nagar",39,2,37,Private,2021-05-30-11-19,9,0,9,4,2,2,13,2,11,0,6,3,3,0
"Indian spinal injury centre,Vasant Kunj",160,52,108,Private,2021-05-30-10-43,20,1,19,19,19,0,39,20,19,0,20,12,8,4
"Indira Gandhi Hospital, Dwarka",255,10,245,Delhi Government,2021-05-30-09-47,5,0,5,,,,5,0,5,6,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,180,290,Private,2021-05-30-12-01,88,88,0,12,12,0,100,100,0,1,23,65,65,0
"Irene Hospital, Kalkaji",34,3,31,Private,2021-05-30-09-59,3,1,2,2,0,2,5,1,4,3,6,,,
"Ishan Hospital, Rohini",13,1,12,Private,2021-05-30-11-58,5,0,5,,,,5,0,5,0,15,,,
"Jain Hospital, Vikas Marg Extn.",42,6,36,Private,2021-05-30-10-25,13,5,8,,,,13,5,8,0,8,2,2,0
"Jaipur Golden Hospital, Rohini",200,55,145,Private,2021-05-30-11-03,50,17,33,15,12,3,65,29,36,0,18,10,10,0
Janakpuri Super Speciality Hospital Society,100,8,92,Delhi Government,2021-05-30-11-24,50,6,44,,,,50,6,44,2,12,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,7,53,Private,2021-05-30-10-47,8,2,6,2,2,0,10,4,6,0,10,,,
"Jeewan Mala Hospital, Rohtak Road",60,23,37,Private,2021-05-30-08-49,28,5,23,8,4,4,36,9,27,0,12,6,6,0
"Jeewan Moti Khera Hospital, Nangloi",30,3,27,Private,2021-05-30-09-33,4,-1,5,1,1,0,5,0,5,1,23,,,
"Jeewan Nursing Home, Pusa Road",37,1,36,Private,2021-05-30-09-26,7,1,6,,,,7,1,6,0,10,7,7,0
Jivisha Advanced Medical Centre,22,0,22,Private,2021-05-30-11-23,,,,,,,,,,1,23,,,
Jivodaya Hospital,20,0,20,Private,2021-05-30-11-31,,,,,,,,,,1,23,20,0,20
Jyoti Nursing Home,22,3,19,Private,2021-05-30-10-39,,,,,,,,,,1,11,,,
K K Surgical & Maternity Centre,40,0,40,Private,2021-05-29-09-25,,,,,,,,,,,,,,
Kalawati Saran Children's Hospital (LHMC),90,40,50,Central Government,2021-05-30-10-34,,,,15,8,7,15,8,7,2,8,14,14,0
"Kalra Hospital, Dwarka",30,3,27,Private,2021-05-30-08-43,,,,,,,,,,4,12,6,4,2
"Kalra Hospital, Kirti Nagar",93,25,68,Private,2021-05-30-11-40,29,23,6,3,1,2,32,24,8,0,10,29,29,0
Kalyani Hospital,35,3,32,Private,2021-05-30-11-42,8,1,7,1,1,0,9,2,7,4,0,,,
"Kapil Multispecialty Hospital, Nathupura",40,1,39,Private,2021-05-30-08-59,4,0,4,1,0,1,5,0,5,1,0,,,
KAPOOR MEDICAL CENTRE,20,2,18,Private,2021-05-30-09-40,,,,,,,,,,0,19,,,
Khandelwal Hospital And Urology Center,30,2,28,Private,2021-05-30-10-45,6,0,6,,,,6,0,6,0,10,,,
khanna hospital,50,0,50,Private,2021-05-30-10-46,7,0,7,1,0,1,8,0,8,1,10,,,
"Konark Hospital, Nangloi",43,6,37,Private,2021-05-30-09-48,14,6,8,1,0,1,15,6,9,1,4,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-05-30-10-51,6,0,6,,,,6,0,6,0,18,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,17,79,Private,2021-05-30-09-45,26,15,11,,,,26,15,11,0,20,10,10,0
"Kukreja Hospital, Mayur Vihar",20,2,18,Private,2021-05-30-07-55,4,2,2,,,,4,2,2,0,10,,,
"Lalita Hospital, Begumpur",40,1,39,Private,2021-05-30-10-54,3,0,3,1,0,1,4,0,4,,,,,
LHMC,309,64,245,Central Government,2021-05-30-10-06,28,-9,37,16,16,0,44,7,37,1,10,27,26,1
Life RAYS HOSPITAL,12,0,12,Private,2021-05-30-09-11,,,,,,,,,,,,,,
Lifeline Hospital,46,2,44,Private,2021-05-29-17-22,5,0,5,2,0,2,7,0,7,4,0,,,
Lok Nayak Hospital,2000,325,1675,Delhi Government,2021-05-30-11-46,700,128,572,300,137,163,1000,265,735,0,15,,,
Lotus Hospital,15,4,11,Private,2021-05-30-08-27,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-05-30-08-04,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,2,69,Private,2021-05-30-08-21,24,1,23,2,0,2,26,1,25,0,12,20,19,1
Maha Durga Charitable Trust Hospital,160,36,124,Private,2021-05-30-10-18,21,4,17,9,5,4,30,9,21,3,12,,,
"Maharaja Agarsain Multispecialty Hospital, Narela",35,2,33,Private,2021-05-30-09-08,4,2,2,,,,4,2,2,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,12,35,Private,2021-05-30-11-37,,,,12,6,6,12,6,6,0,8,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,39,211,Private,2021-05-30-11-32,64,26,38,8,6,2,72,32,40,1,9,20,20,0
Makkar Multispeciality Hospital,12,0,12,Private,2021-05-29-18-20,4,0,4,,,,4,0,4,2,0,,,
Malik Radix Hospital,47,3,44,Private,2021-05-30-11-00,13,3,10,1,0,1,14,3,11,2,6,,,
"MANIPAL HOSPITAL, DWARKA",200,87,113,Private,2021-05-30-10-48,26,26,0,14,14,0,40,40,0,0,11,20,20,0
"Mansaram Hospital, Nangloi",42,3,39,Private,2021-05-30-10-02,9,0,9,1,0,1,10,0,10,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",200,43,157,Private,2021-05-30-11-27,36,21,15,12,4,8,48,25,23,1,6,,,
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,19,61,Private,2021-05-30-11-36,9,7,2,7,7,0,16,14,2,0,4,,,
Max East/West Block,255,11,244,Private,2021-05-30-09-14,47,9,38,1,1,0,48,10,38,0,18,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,51,199,Private,2021-05-30-11-23,,,,50,30,20,50,30,20,1,8,,,
"MAX SS HOSPITAL, PATPARGANJ",346,35,311,Private,2021-05-30-10-22,30,14,16,40,10,30,70,24,46,1,4,61,61,0
"Max SS Hospital, Shalimar Bagh",224,84,140,Private,2021-05-30-10-16,61,29,32,30,27,3,91,56,35,1,23,,,
"Medeor Hospital, Qutab Instl. Area",55,12,43,Private,2021-05-30-10-37,8,2,6,4,4,0,12,6,6,0,20,8,4,4
"Medstar Hospital, Paschim Vihar",32,0,32,Private,2021-05-30-09-32,14,0,14,,,,14,0,14,2,22,,,
"Metro Hospital, Lajpat Nagar",33,4,29,Private,2021-05-30-09-02,14,2,12,,,,14,2,12,1,1,,,
"Metro Hospital, Preet Vihar",110,21,89,Private,2021-05-30-10-58,33,9,24,6,1,5,39,10,29,0,15,16,16,0
"MGS Hospital, Punjabi Bagh",60,15,45,Private,2021-05-30-11-28,21,6,15,5,3,2,26,9,17,0,16,8,6,2
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",112,33,79,Private,2021-05-30-08-53,,,,15,11,4,15,11,4,0,17,5,5,0
"National Heart Institute, East of Kailash",27,27,0,Private,2021-05-30-10-24,23,23,0,4,4,0,27,27,0,0,23,10,10,0
National Institute of TB and Respiratory Diseases (LRS TB),77,4,73,Central Government,2021-05-30-10-01,,,,,,,,,,2,0,6,6,0
"Navjeevan Hospital, Pitampura",80,26,54,Private,2021-05-30-10-52,7,7,0,3,3,0,10,10,0,0,21,,,
Nestiva Hospital,20,1,19,Private,2021-05-30-11-56,,,,2,1,1,2,1,1,0,10,,,
Newlife Medical Centre,7,0,7,Private,2021-05-30-10-54,,,,,,,,,,1,20,,,
