name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,2,20,Private,2021-06-05-13-11,3,0,3,2,1,1,5,1,4,0,12,,,
AASTHA HOSPITAL,40,1,39,Private,2021-06-07-22-51,8,1,7,2,0,2,10,1,9,0,7,2,2,0
Ace Hospital,20,0,20,Private,2021-06-06-12-04,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,2,148,Delhi Government,2021-06-08-02-22,,,,30,2,28,30,2,28,3,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-06-07-19-31,,,,,,,,,,3,0,,,
AIIMS Jhajjar,400,93,307,Central Government,2021-06-07-18-00,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,99,61,38,Central Government,2021-06-07-17-42,14,3,11,43,37,6,57,40,17,2,16,87,63,24
"AIIMS, Trauma Delhi",294,129,165,Central Government,2021-06-07-16-30,,,,71,43,28,71,43,28,,,,,
"Akash Healthcare, Dwarka",133,35,98,Private,2021-06-07-17-32,14,10,4,40,20,20,54,30,24,0,14,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-06-06-12-46,,,,,,,,,,7,0,,,
Alshifa Hospital,50,8,42,Private,2021-06-07-12-38,15,2,13,4,1,3,19,3,16,1,19,,,
Ambedkar Nagar hospital,600,7,593,Delhi Government,2021-06-08-05-05,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-06-08-05-02,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-06-07-21-11,3,0,3,2,0,2,5,0,5,1,23,6,4,2
"Apex City Hospital, West Vinod Nagar",28,28,0,Private,2021-06-07-17-24,4,4,0,,,,4,4,0,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-06-07-09-18,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,0,31,Private,2021-06-07-17-38,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-06-07-08-37,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,6,0,6,Private,2021-06-07-11-43,6,0,6,,,,6,0,6,0,18,4,4,0
Arya Hospital,24,0,24,Private,2021-06-07-20-55,10,0,10,,,,10,0,10,4,0,,,
Ashray Medical Centre,12,0,12,Private,2021-06-07-10-56,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-06-07-09-52,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-06-07-09-48,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",50,11,39,Private,2021-06-07-17-49,28,6,22,2,0,2,30,6,24,1,12,,,
"B.M. Gupta Hospital, Uttam Nagar",70,2,68,Private,2021-06-08-05-16,19,1,18,1,0,1,20,1,19,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-06-07-08-10,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-06-07-08-16,9,0,9,1,0,1,10,0,10,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,1,39,Private,2021-06-07-07-09,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,16,234,Central Government,2021-06-07-09-48,,,,10,2,8,10,2,8,15,12,,,
Base Hospital Delhi Cantt,500,183,317,Central Government,2021-05-27-06-42,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,6,294,Private,2021-06-07-09-18,18,0,18,15,1,14,33,1,32,0,23,12,12,0
