name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,21,16,5,Private,2021-05-16-15-02,3,3,0,2,2,0,5,5,0,0,8,,,
AASTHA HOSPITAL,40,35,5,Private,2021-05-16-22-49,8,6,2,2,2,0,10,8,2,0,7,2,1,1
Acharyashree Bhikshu Govt. Hospital,150,45,105,Delhi Government,2021-05-16-23-57,16,16,0,9,9,0,25,25,0,0,18,,,
AIIMS Jhajjar,400,274,126,Central Government,2021-05-16-17-07,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,177,125,Central Government,2021-05-16-16-40,29,29,0,43,37,6,72,66,6,0,12,72,43,29
"AIIMS, Trauma Delhi",294,270,24,Central Government,2021-05-16-05-58,,,,71,69,2,71,69,2,,,,,
"Akash Healthcare, Dwarka",261,261,0,Private,2021-05-16-17-46,14,14,0,40,40,0,54,54,0,0,14,17,17,0
Alshifa Hospital,50,48,2,Private,2021-05-16-20-38,16,14,2,3,3,0,19,17,2,1,6,,,
AMAR LEELA HOSPITAL PVT LTD,30,16,14,Private,2021-05-16-09-47,,,,,,,,,,1,5,8,8,0
Ambedkar Nagar hospital,400,93,307,Delhi Government,2021-05-17-00-58,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,8,2,Private,2021-05-17-01-21,1,1,0,,,,1,1,0,0,12,,,
"Ansari Hospital, Sagarpur",40,27,13,Private,2021-05-16-19-11,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,20,8,Private,2021-05-16-06-27,4,4,0,,,,4,4,0,0,3,4,4,0
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-16-08-31,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,6,25,Private,2021-05-16-17-59,7,4,3,,,,7,4,3,,,,,
ARK Hospital,30,6,24,Private,2021-05-16-13-35,5,3,2,,,,5,3,2,1,4,20,0,20
Arogya Hospital,30,19,11,Private,2021-05-16-12-00,10,10,0,,,,10,10,0,0,18,,,
Arya Hospital,24,20,4,Private,2021-05-16-19-44,8,8,0,2,2,0,10,10,0,0,10,,,
Ashray Medical Centre,12,4,8,Private,2021-05-16-11-40,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-16-12-03,,,,,,,,,,4,0,,,
Astha Hospital,10,1,9,Private,2021-05-16-10-07,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",118,115,3,Private,2021-05-16-22-22,23,23,0,7,7,0,30,30,0,0,6,,,
"B.M. Gupta Hospital, Uttam Nagar",70,62,8,Private,2021-05-16-17-28,19,19,0,1,1,0,20,20,0,0,8,,,
Balak Ram Hospital,100,1,99,Delhi Government,2021-05-16-08-05,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,22,38,Private,2021-05-16-08-32,9,4,5,1,0,1,10,4,6,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,34,6,Private,2021-05-16-07-09,8,6,2,2,2,0,10,8,2,,,,,
Bara Hindurao Hospital,250,183,67,Central Government,2021-05-16-20-08,,,,10,10,0,10,10,0,1,13,,,
Base Hospital Delhi Cantt,500,491,9,Central Government,2021-05-16-06-53,,,,50,50,0,50,50,0,1,12,,,
Batra Hospital,300,200,100,Private,2021-05-16-08-06,18,18,0,20,20,0,38,38,0,0,23,12,12,0
"Bensups Hospital, Dwarka",40,20,20,Private,2021-05-16-18-24,12,12,0,3,1,2,15,13,2,1,2,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-16-08-37,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,81,0,Private,2021-05-17-01-04,23,23,0,5,5,0,28,28,0,1,6,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,31,9,Private,2021-05-16-18-22,10,10,0,1,1,0,11,11,0,0,7,,,
"Bhagwati Hospital, Rohini",130,52,78,Private,2021-05-16-23-06,13,13,0,2,2,0,15,15,0,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,27,9,Private,2021-05-16-20-13,8,8,0,,,,8,8,0,0,6,,,
Bimla Devi Hospital,27,11,16,Private,2021-05-16-10-51,,,,,,,,,,2,0,6,4,2
"BLK Hospital, Pusa Road",285,222,63,Private,2021-05-17-01-26,52,52,0,23,23,0,75,75,0,1,0,69,60,9
"Brahm Shakti Hospital, Budh Vihar",80,61,19,Private,2021-05-16-21-35,10,8,2,1,1,0,11,9,2,1,4,,,
Burari Hospital,370,161,209,Delhi Government,2021-05-16-20-45,40,40,0,30,30,0,70,70,0,0,12,,,
C M PATEL HOSPITAL,15,8,7,Private,2021-05-16-10-38,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,9,18,Central Government,2021-05-16-12-46,,,,,,,,,,3,23,,,
CAREWELL MEDICAL CENTRE,8,2,6,Private,2021-05-16-08-15,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-05-16-14-53,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,9,31,Private,2021-05-16-17-42,8,8,0,1,1,0,9,9,0,0,12,,,
Central Hospital,31,26,5,Private,2021-05-17-02-22,5,4,1,3,3,0,8,7,1,0,3,,,
Covid care and treatment centre Gurdwara Rakab ganj,300,126,174,Delhi Government,2021-05-14-21-29,,,,,,,,,,1,2,,,
Covid Care and Treatment centre Yamuna sports complex,800,71,729,Delhi Government,2021-05-16-15-24,,,,,,,,,,11,5,,,
"Covid Care Center- Sardar Patel, Chattrpur",500,275,225,Delhi Government,2021-05-16-10-27,,,,,,,,,,1,8,,,
Covid Care Center -CWG AKSHARDHAM,460,60,400,Delhi Government,2021-05-16-13-48,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,18,18,0,Private,2021-05-17-01-13,5,5,0,,,,5,5,0,1,16,,,
"Cygnus MLS, Rama Vihar",60,55,5,Private,2021-05-16-21-33,19,19,0,5,5,0,24,24,0,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,51,17,Private,2021-05-16-23-42,26,20,6,5,5,0,31,25,6,0,3,8,8,0
Deen Dayal Upadhyay hospital,500,368,132,Delhi Government,2021-05-17-02-21,200,178,22,50,50,0,250,228,22,0,22,33,22,11
Deep Chand Bandhu,250,158,92,Delhi Government,2021-05-16-23-59,95,94,1,25,25,0,120,119,1,0,8,,,
Delhi global hospital,14,6,8,Private,2021-05-16-12-13,,,,,,,,,,1,16,,,
Delhi Golden Hospital,15,0,15,Private,2021-05-17-01-50,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,69,4,Private,2021-05-16-21-44,22,22,0,5,5,0,27,27,0,0,8,12,12,0
Delhi multi speciality hospital,11,1,10,Private,2021-05-16-11-51,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,80,80,Private,2021-05-17-01-54,13,13,0,5,5,0,18,18,0,0,20,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,20,14,Private,2021-05-16-19-44,9,9,0,2,2,0,11,11,0,0,6,,,
Divine Multispeciality Hospital and Cancer Centre,35,22,13,Private,2021-05-16-14-31,24,16,8,6,6,0,30,22,8,0,10,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",85,61,24,Private,2021-05-16-16-38,10,10,0,2,2,0,12,12,0,1,8,,,
Dr Baba Saheb Ambedkar Hospital,400,314,86,Delhi Government,2021-05-17-01-07,170,145,25,30,30,0,200,175,25,0,15,,,
Dr Rakesh Multispeciality Hospital,15,11,4,Private,2021-05-16-10-35,5,5,0,1,1,0,6,6,0,1,0,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,8,28,Private,2021-05-17-02-19,,,,,,,,,,0,18,,,
East Delhi Medical Centre Mansarover Park,40,28,12,Private,2021-05-16-11-57,10,8,2,,,,10,8,2,0,9,,,
Eden Hospital,16,8,8,Private,2021-05-16-13-41,,,,,,,,,,0,23,,,
Ekansh Hospital,8,2,6,Private,2021-05-16-13-11,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,28,37,Central Government,2021-05-16-21-18,,,,5,5,0,5,5,0,3,0,,,
ESIC hospital Okhla,233,145,88,Central Government,2021-05-16-20-31,,,,10,10,0,10,10,0,1,0,,,
"Fortis Escorts Heart Institute, Okhla",112,112,0,Private,2021-05-16-20-30,55,55,0,5,5,0,60,60,0,1,21,16,11,5
"Fortis Hospital, Shalimar Bagh",230,179,51,Private,2021-05-16-14-20,33,33,0,27,27,0,60,60,0,0,18,8,8,0
"Fortis SS Hospital, Vasant Kunj",106,96,10,Private,2021-05-17-01-07,8,8,0,12,12,0,20,20,0,1,23,,,
"Gandhi Nursing Home, Uttam Nagar",88,88,0,Private,2021-05-16-17-10,33,33,0,1,1,0,34,34,0,1,10,8,8,0
"Garg Hospital, Karkardooma",36,16,20,Private,2021-05-17-00-37,4,3,1,,,,4,3,1,0,10,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,63,7,Private,2021-05-16-17-37,12,12,0,5,5,0,17,17,0,1,14,8,8,0
"Goyal Hospital, Paschim Vihar",24,17,7,Private,2021-05-16-17-39,7,5,2,,,,7,5,2,0,6,,,
GTB Hospital,750,537,213,Delhi Government,2021-05-17-00-08,272,272,0,128,128,0,400,400,0,0,22,,,
GTBH Annexe (Covid Hospital),250,82,168,Delhi Government,2021-05-17-00-11,205,82,123,45,0,45,250,82,168,4,0,,,
Gupta Multispecialty Hospital,14,4,10,Private,2021-05-16-11-07,,,,,,,,,,1,0,,,
"Gupta Multispecialty Hospital, Vivek Vihar",40,19,21,Private,2021-05-16-10-00,6,6,0,,,,6,6,0,0,14,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,32,166,Delhi Government,2021-05-16-23-02,,,,,,,,,,1,12,,,
"HAHC Hospital, Hamdard Nagar",376,67,309,Private,2021-05-17-00-20,15,15,0,10,10,0,25,25,0,0,8,6,0,6
HANDA NURSING HOME,12,5,7,Private,2021-05-16-19-01,,,,,,,,,,1,14,,,
Hardik Hospital,10,4,6,Private,2021-05-16-12-58,,,,,,,,,,1,5,,,
Highland Care Multispeciality Hospital,30,6,24,Private,2021-05-16-18-39,3,1,2,2,1,1,5,2,3,0,16,,,
Hira’s Multispeciality Hospital,15,1,14,Private,2021-05-16-10-56,,,,,,,,,,0,6,,,
"Holy Family Hospital, Okhla",370,338,32,Private,2021-05-16-13-46,10,10,0,44,44,0,54,54,0,0,6,18,18,0
"IBS Hospital, Lajpat Nagar",39,29,10,Private,2021-05-17-00-23,10,9,1,3,3,0,13,12,1,0,3,,,
"Indian spinal injury centre,Vasant Kunj",160,135,25,Private,2021-05-17-02-15,20,20,0,19,19,0,39,39,0,0,10,12,7,5
"Indira Gandhi Hospital, Dwarka",250,19,231,Delhi Government,2021-05-16-23-05,,,,,,,,,,8,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,470,0,Private,2021-05-16-23-32,88,88,0,12,12,0,100,100,0,0,20,65,65,0
INDUS VALLEY HOSPITALS,50,26,24,Private,2021-05-16-12-12,11,9,2,1,0,1,12,9,3,1,8,,,
"Irene Hospital, Kalkaji",35,35,0,Private,2021-05-16-10-36,5,5,0,2,2,0,7,7,0,0,3,,,
"Ishan Hospital, Rohini",13,7,6,Private,2021-05-16-14-46,5,3,2,,,,5,3,2,0,15,,,
"Jain Hospital, Vikas Marg Extn.",42,25,17,Private,2021-05-16-23-29,13,13,0,,,,13,13,0,0,8,2,2,0
"Jaipur Golden Hospital, Rohini",220,202,18,Private,2021-05-17-00-40,50,50,0,15,15,0,65,65,0,0,20,10,10,0
Janakpuri Super Speciality Hospital Society,50,26,24,Delhi Government,2021-05-16-23-09,18,18,0,,,,18,18,0,1,0,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,34,26,Private,2021-05-17-00-02,8,8,0,2,2,0,10,10,0,0,12,,,
"Jeewan Mala Hospital, Rohtak Road",60,58,2,Private,2021-05-16-21-41,28,28,0,8,8,0,36,36,0,0,12,6,6,0
"Jeewan Moti Khera Hospital, Nangloi",30,11,19,Private,2021-05-17-01-22,4,4,0,1,1,0,5,5,0,1,23,,,
"Jeewan Nursing Home, Pusa Road",37,29,8,Private,2021-05-16-21-39,7,7,0,,,,7,7,0,0,4,7,7,0
Jyoti Nursing Home,22,9,13,Private,2021-05-16-19-59,,,,,,,,,,1,11,,,
K K Surgical & Maternity Centre,40,0,40,Private,2021-05-16-10-54,,,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,12,18,Private,2021-05-16-16-15,,,,,,,,,,0,15,6,0,6
"Kalra Hospital, Kirti Nagar",93,80,13,Private,2021-05-17-01-33,29,29,0,3,2,1,32,31,1,0,9,29,29,0
Kalyani Hospital,35,29,6,Private,2021-05-16-17-13,8,8,0,1,1,0,9,9,0,2,13,,,
"Kapil Multispecialty Hospital, Nathupura",40,23,17,Private,2021-05-16-20-03,4,4,0,1,1,0,5,5,0,1,0,,,
KAPOOR MEDICAL CENTRE,19,10,9,Private,2021-05-16-07-15,,,,,,,,,,0,21,,,
Khandelwal Hospital And Urology Center,30,15,15,Private,2021-05-17-00-58,6,5,1,,,,6,5,1,0,10,,,
khanna hospital,50,20,30,Private,2021-05-16-10-48,7,5,2,1,0,1,8,5,3,0,4,,,
Khetarpal Nursing Home,12,12,0,Private,2021-05-16-15-32,,,,,,,,,,2,18,,,
"Konark Hospital, Nangloi",43,16,27,Private,2021-05-16-18-14,,,,,,,,,,1,4,16,16,0
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,17,9,Private,2021-05-16-23-43,6,6,0,,,,6,6,0,0,18,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,53,43,Private,2021-05-16-17-29,26,26,0,,,,26,26,0,0,16,10,10,0
"Kukreja Hospital, Mayur Vihar",25,8,17,Private,2021-05-16-19-11,5,3,2,,,,5,3,2,0,6,,,
"Lalita Hospital, Begumpur",40,17,23,Private,2021-05-16-10-56,3,3,0,1,1,0,4,4,0,,,,,
LHMC,370,258,112,Central Government,2021-05-16-16-35,34,34,0,16,16,0,50,50,0,1,6,27,22,5
Life RAYS HOSPITAL,12,2,10,Private,2021-05-16-11-01,,,,,,,,,,2,20,,,
Lifeline Hospital,50,19,31,Private,2021-05-16-10-45,5,3,2,2,0,2,7,3,4,0,15,,,
Lok Nayak Hospital,1500,690,810,Delhi Government,2021-05-17-01-41,250,250,0,250,250,0,500,500,0,0,12,,,
Lotus Hospital,6,3,3,Private,2021-05-15-14-26,,,,,,,,,,1,23,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,13,58,Private,2021-05-16-13-59,24,3,21,2,2,0,26,5,21,0,7,20,19,1
Maha Durga Charitable Trust Hospital,160,112,48,Private,2021-05-16-20-58,22,22,0,8,8,0,30,30,0,1,6,,,
"Maharaja Agarsain Multispecialty Hospital, Narela",35,25,10,Private,2021-05-16-18-50,4,4,0,,,,4,4,0,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,47,0,Private,2021-05-16-18-59,,,,12,12,0,12,12,0,0,13,4,2,2
"Maharaja Agrasen Hospital, Punjabi Bagh",250,180,70,Private,2021-05-17-02-00,64,64,0,8,8,0,72,72,0,1,1,20,20,0
Makkar Multispeciality Hospital,44,24,20,Private,2021-05-16-19-08,11,11,0,,,,11,11,0,,,,,
Malik Radix Hospital,47,25,22,Private,2021-05-16-18-33,13,13,0,1,1,0,14,14,0,1,0,,,
"MANIPAL HOSPITAL, DWARKA",210,210,0,Private,2021-05-16-15-04,26,26,0,14,14,0,40,40,0,0,11,20,20,0
"Mansaram Hospital, Nangloi",42,16,26,Private,2021-05-16-18-02,9,9,0,1,1,0,10,10,0,1,5,,,
"Mata Chanan Devi Hospital, Janakpuri",200,152,48,Private,2021-05-16-23-20,36,36,0,12,12,0,48,48,0,1,0,,,
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,70,10,Private,2021-05-16-11-33,9,9,0,7,7,0,16,16,0,0,5,,,
Max East/West Block,255,160,95,Private,2021-05-16-23-50,38,38,0,10,10,0,48,48,0,0,7,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,208,42,Private,2021-05-16-16-09,,,,50,50,0,50,50,0,0,10,,,
"MAX SS HOSPITAL, PATPARGANJ",346,286,60,Private,2021-05-16-09-45,100,100,0,40,40,0,140,140,0,0,12,18,18,0
