name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,13,9,Private,2021-05-24-16-45,3,1,2,2,2,0,5,3,2,0,8,,,
AASTHA HOSPITAL,40,8,32,Private,2021-05-24-14-40,8,1,7,2,1,1,10,2,8,0,7,2,1,1
Ace Hospital,20,0,20,Private,2021-05-24-13-19,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,22,128,Delhi Government,2021-05-24-17-29,,,,30,7,23,30,7,23,2,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-24-15-18,,,,,,,,,,1,0,,,
AIIMS Jhajjar,400,197,203,Central Government,2021-05-24-09-38,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,143,159,Central Government,2021-05-24-13-25,29,29,0,43,37,6,72,66,6,0,8,72,36,36
"AIIMS, Trauma Delhi",294,257,37,Central Government,2021-05-24-16-44,,,,71,59,12,71,59,12,,,,,
"Akash Healthcare, Dwarka",160,160,0,Private,2021-05-24-14-38,14,14,0,40,40,0,54,54,0,0,14,17,17,0
Alshifa Hospital,50,22,28,Private,2021-05-24-16-52,15,9,6,4,3,1,19,12,7,2,9,,,
Ambedkar Nagar hospital,525,49,476,Delhi Government,2021-05-24-16-59,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-05-24-14-02,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,12,28,Private,2021-05-24-17-02,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,2,26,Private,2021-05-24-07-29,4,0,4,,,,4,0,4,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-24-09-24,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,3,28,Private,2021-05-24-16-18,7,3,4,,,,7,3,4,,,,,
ARK Hospital,30,0,30,Private,2021-05-24-15-27,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,20,10,10,Private,2021-05-24-11-32,10,6,4,,,,10,6,4,0,20,,,
Arya Hospital,24,3,21,Private,2021-05-24-10-28,8,0,8,2,0,2,10,0,10,4,23,,,
Ashray Medical Centre,12,0,12,Private,2021-05-24-10-55,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-24-09-44,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-05-24-09-53,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",100,61,39,Private,2021-05-24-17-06,25,20,5,5,5,0,30,25,5,0,10,,,
"B.M. Gupta Hospital, Uttam Nagar",70,19,51,Private,2021-05-24-14-23,19,11,8,1,0,1,20,11,9,0,6,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-05-24-16-37,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,9,51,Private,2021-05-24-08-23,9,2,7,1,0,1,10,2,8,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,14,26,Private,2021-05-24-08-54,8,1,7,2,2,0,10,3,7,,,,,
