name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-03-22-10-49,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-03-25-09-19,1,0,1,1,0,1,2,0,5,2,3,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-03-25-09-34,,,,,,,6,0,,,,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-03-25-00-59,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,1,19,Private,2021-03-25-10-38,5,0,5,7,0,7,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-03-25-09-16,6,0,6,8,0,8,5,0,14,5,9,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-03-25-09-50,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-03-24-07-33,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-03-25-10-07,3,0,3,3,0,3,1,23,5,4,1,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-03-25-10-42,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-03-25-10-48,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-03-25-00-08,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-03-24-10-41,,,,,,,,,,,,,,
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-03-25-07-54,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-03-25-10-34,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-03-25-09-51,,,,14,0,14,3,0,8,8,0,14,0,14
Base Hospital Delhi Cantt,44,1,43,Central Government,2021-03-25-09-09,,,,10,0,10,2,12,,,,10,0,10
Batra Hospital,50,0,50,Private,2021-03-25-09-11,9,0,9,11,0,11,0,23,99,50,49,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-03-25-09-32,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,28,1,27,Private,2021-03-25-10-04,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-03-25-16-05,2,0,2,3,0,3,2,15,7,6,1,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-03-25-13-01,2,0,2,3,0,3,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-03-25-08-28,1,0,1,1,0,1,6,12,5,4,1,,,
Bimla Devi Hospital,10,0,10,Private,2021-03-25-09-20,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,3,44,Private,2021-03-25-10-02,9,3,6,12,3,9,1,0,150,101,49,3,0,3
"Brahm Shakti Hospital, Budh Vihar",9,0,9,Private,2021-03-25-12-32,,,,1,0,1,3,0,15,3,12,1,0,1
Burari Hospital,600,2,598,Delhi Government,2021-03-25-11-40,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-03-25-01-19,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-03-25-17-08,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-03-25-15-56,,,,2,0,2,0,4,6,3,3,2,0,2
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-03-25-17-06,,,,1,0,1,0,17,18,12,6,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-03-25-09-08,,,,,,,5,0,61,61,0,,,
Deep Chand Bandhu,50,0,50,Delhi Government,2021-03-25-10-01,,,,,,,3,15,10,7,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-03-25-10-11,1,0,1,2,0,2,2,12,37,23,14,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-03-25-07-45,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,0,20,Private,2021-03-25-09-07,,,,5,0,5,,,21,0,21,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-03-25-10-03,4,0,4,5,0,5,3,16,5,0,5,1,0,1
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-03-25-08-48,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,0,50,Delhi Government,2021-03-25-07-47,,,,12,0,12,4,0,50,30,20,12,0,12
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-03-25-10-36,,,,,,,,,4,0,4,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-03-25-09-46,5,0,5,5,0,5,11,8,5,5,0,,,
ESIC hospital Okhla,20,0,20,Central Government,2021-03-25-09-40,,,,2,0,2,9,0,10,6,4,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,0,31,Private,2021-03-25-09-24,5,0,5,8,0,8,2,3,16,14,2,3,0,3
"Fortis Hospital, Shalimar Bagh",26,2,24,Private,2021-03-25-09-13,4,1,3,6,1,5,4,23,72,67,5,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,0,64,Private,2021-03-25-09-57,18,0,18,22,0,22,2,23,33,27,6,4,0,4
"Gandhi Nursing Home, Uttam Nagar",12,0,12,Private,2021-03-25-07-51,,,,4,0,4,1,12,15,0,15,4,0,4
"Garg Hospital, Karkardooma",5,0,5,Private,2021-03-25-10-05,,,,,,,7,0,4,3,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-03-25-09-34,4,0,4,4,0,4,1,23,10,6,4,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-03-25-10-07,,,,,,,0,12,,,,,,
GTB Hospital,450,0,450,Delhi Government,2021-03-25-06-02,,,,42,0,42,5,0,81,78,3,42,0,42
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-03-25-09-28,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-03-25-09-17,4,0,4,6,0,6,1,4,30,19,11,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-03-25-11-11,,,,,,,1,18,6,4,2,,,
Hardik Hospital,4,0,4,Private,2021-03-25-09-51,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,7,93,Private,2021-03-25-10-18,5,4,1,23,4,19,1,0,21,0,21,18,0,18
"Indian spinal injury centre,Vasant Kunj",20,2,18,Private,2021-03-25-01-06,,,,3,2,1,1,2,10,10,0,3,2,1
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-03-25-08-10,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",62,3,59,Private,2021-03-25-10-59,7,1,6,12,1,11,14,0,151,122,29,5,0,5
"Ishan Hospital, Rohini",8,0,8,Private,2021-03-25-08-47,,,,,,,,,,,,,,
"Jain Hospital, Vikas Marg Extn.",2,0,2,Private,2021-03-25-08-36,,,,,,,1,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",29,1,28,Private,2021-03-25-05-13,10,1,9,11,1,10,0,23,44,44,0,1,0,1
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",10,0,10,Private,2021-03-25-09-48,1,0,1,2,0,2,6,22,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-03-25-09-12,3,0,3,5,0,5,0,12,6,6,0,2,0,2
"Jeewan Moti Khera Hospital, Nangloi",2,0,2,Private,2021-03-25-11-31,,,,1,0,1,1,23,1,0,1,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-03-25-11-16,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-03-25-07-27,,,,,,,1,23,,,,,,
Kailash deepak Hospital,10,0,10,Private,2021-03-25-08-52,,,,10,0,10,79,10,16,5,11,10,0,10
Kalawati Saran Children's Hospital (LHMC),40,0,40,Central Government,2021-03-25-11-10,,,,10,0,10,4,12,35,35,0,10,0,10
"Kalra Hospital, Dwarka",5,0,5,Private,2021-03-25-00-59,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-03-25-17-21,3,0,3,4,0,4,1,12,39,39,0,1,0,1
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-03-25-10-23,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-03-25-08-43,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",8,0,8,Private,2021-03-25-09-29,,,,,,,5,23,,,,,,
LHMC,516,6,510,Central Government,2021-03-25-10-40,,,,86,1,85,1,10,27,16,11,86,1,85
Lifeline Hospital,2,0,2,Private,2021-03-25-10-26,,,,,,,2,6,7,0,7,,,
Lok Nayak Hospital,450,0,450,Delhi Government,2021-03-25-10-22,128,0,128,178,0,178,3,0,204,169,35,50,0,50
