name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-07-08-33,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,1,18,Private,2021-01-07-17-26,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-01-07-15-46,,,,5,0,5,12,0,,,,5,0,5
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-01-07-08-59,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,43,23,20,Central Government,2021-01-07-16-30,,,,,,,4,14,108,77,31,,,
"AIIMS, Trauma Delhi",103,75,28,Central Government,2021-01-07-16-44,,,,21,18,3,,,,,,21,18,3
"Akash Healthcare, Dwarka",80,14,66,Private,2021-01-07-17-07,14,4,10,24,5,19,0,16,38,0,38,10,1,9
Alshifa Hospital,18,1,17,Private,2021-01-07-09-38,4,0,4,6,0,6,4,0,11,5,6,2,0,2
Ambedkar Nagar hospital,200,8,192,Delhi Government,2021-01-07-16-47,,,,,,,1,0,,,,,,
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-07-09-15,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-01-07-12-53,5,0,5,5,0,5,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-07-10-11,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,6,0,6,Private,2021-01-07-14-56,,,,,,,0,21,4,0,4,,,
Arya Hospital,24,0,24,Private,2021-01-07-10-26,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-01-07-12-35,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-07-10-16,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,0,41,Private,2021-01-07-07-03,5,0,5,7,0,7,0,23,20,20,0,2,0,2
"B.M. Gupta Hospital, Uttam Nagar",40,6,34,Private,2021-01-07-16-40,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,2,18,Private,2021-01-07-09-52,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-01-07-10-11,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,5,245,Central Government,2021-01-07-09-56,,,,14,0,14,6,6,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,227,273,Central Government,2021-01-07-07-17,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,200,8,192,Private,2021-01-07-10-53,39,0,39,44,0,44,0,23,66,42,24,5,0,5
"Bensups Hospital, Dwarka",30,0,30,Private,2021-01-07-09-01,22,0,22,25,0,25,5,10,,,,3,0,3
BH SALVAS HOSPITAL,22,0,22,Private,2021-01-07-11-54,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,4,30,Private,2021-01-07-16-00,3,3,0,4,4,0,2,15,6,6,0,1,1,0
"Bhagwati Hospital, Rohini",40,2,38,Private,2021-01-07-16-08,7,1,6,8,1,7,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-01-07-14-30,1,0,1,1,0,1,6,12,5,1,4,,,
Bimla Devi Hospital,10,0,10,Private,2021-01-07-09-45,,,,,,,4,0,6,0,6,,,
"BLK Hospital, Pusa Road",186,34,152,Private,2021-01-07-17-29,44,12,32,47,14,33,3,0,80,80,0,3,2,1
"Brahm Shakti Hospital, Budh Vihar",40,1,39,Private,2021-01-07-11-37,4,1,3,5,1,4,2,12,7,6,1,1,0,1
Burari Hospital,800,10,790,Delhi Government,2021-01-07-15-50,165,1,164,195,1,194,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,2,1,Private,2021-01-07-10-58,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-01-07-12-05,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,8,0,8,Private,2021-01-07-16-14,1,0,1,3,0,3,0,3,5,2,3,2,0,2
"Cygnus MLS, Rama Vihar",34,2,32,Private,2021-01-07-17-33,8,0,8,9,0,9,2,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,3,25,Private,2021-01-07-17-10,7,2,5,8,2,6,0,17,18,6,12,1,0,1
Deen Dayal Upadhyay hospital,150,16,134,Delhi Government,2021-01-07-14-00,,,,25,9,16,1,8,43,43,0,25,9,16
Deep Chand Bandhu,150,17,133,Delhi Government,2021-01-07-16-03,50,0,50,75,0,75,4,15,10,4,6,25,0,25
Delhi global hospital,3,0,3,Private,2021-01-07-06-06,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",42,13,29,Private,2021-01-07-12-53,13,0,13,15,0,15,7,9,24,19,5,2,0,2
Delhi multi speciality hospital,2,0,2,Private,2021-01-07-07-10,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",35,5,30,Private,2021-01-07-16-01,13,1,12,18,1,17,1,8,8,0,8,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,1,20,Private,2021-01-07-11-07,4,0,4,5,0,5,5,23,5,0,5,1,0,1
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,4,16,Private,2021-01-07-11-43,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,150,15,135,Delhi Government,2021-01-07-09-23,50,0,50,75,6,69,4,0,24,16,8,25,6,19
