name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-25-09-43,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,0,19,Private,2021-01-25-17-15,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,1,5,Private,2021-01-25-10-49,3,1,2,3,1,2,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,3,7,Private,2021-01-25-09-05,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,100,40,60,Central Government,2021-01-25-17-28,,,,15,15,0,6,2,93,68,25,15,15,0
"AIIMS, Trauma Delhi",265,207,58,Central Government,2021-01-25-17-07,,,,71,69,2,,,,,,71,69,2
"Akash Healthcare, Dwarka",79,16,63,Private,2021-01-25-13-09,14,6,8,24,7,17,0,16,44,33,11,10,1,9
Alshifa Hospital,18,2,16,Private,2021-01-25-10-13,4,1,3,6,1,5,4,0,11,2,9,2,0,2
Ambedkar Nagar hospital,300,6,294,Delhi Government,2021-01-25-17-20,40,1,39,50,1,49,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-25-10-28,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-01-25-06-45,5,0,5,5,0,5,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-25-10-02,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-01-25-11-08,,,,,,,0,21,4,2,2,,,
Arya Hospital,24,0,24,Private,2021-01-25-09-39,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-01-25-11-06,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-25-11-20,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,22,19,Private,2021-01-25-02-11,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,8,32,Private,2021-01-25-15-43,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,2,18,Private,2021-01-25-10-44,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-01-25-08-12,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,8,242,Central Government,2021-01-25-09-45,,,,14,0,14,6,18,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,229,271,Central Government,2021-01-25-07-45,,,,50,9,41,2,12,,,,50,9,41
Batra Hospital,200,36,164,Private,2021-01-25-11-20,39,8,31,44,8,36,0,23,66,45,21,5,0,5
"Bensups Hospital, Dwarka",25,0,25,Private,2021-01-25-10-34,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-01-25-12-23,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,7,27,Private,2021-01-25-16-16,6,5,1,7,5,2,2,15,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,1,19,Private,2021-01-25-14-54,5,1,4,5,1,4,0,20,6,1,5,,,
"Bhagwati Hospital, Rohini",40,12,28,Private,2021-01-25-14-43,7,4,3,8,4,4,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,1,19,Private,2021-01-25-17-15,2,0,2,2,0,2,6,12,4,3,1,,,
Bimla Devi Hospital,10,0,10,Private,2021-01-25-07-59,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,66,120,Private,2021-01-25-17-30,38,29,9,47,38,9,5,0,80,68,12,9,9,0
"Brahm Shakti Hospital, Budh Vihar",40,2,38,Private,2021-01-25-10-20,4,1,3,5,1,4,2,12,7,4,3,1,0,1
Burari Hospital,800,7,793,Delhi Government,2021-01-25-10-07,145,2,143,195,3,192,7,12,,,,50,1,49
C M PATEL HOSPITAL,3,0,3,Private,2021-01-25-11-14,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,1,19,Private,2021-01-25-17-31,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,2,8,Private,2021-01-25-15-40,2,0,2,4,0,4,0,3,4,2,2,2,0,2
"Cygnus MLS, Rama Vihar",34,2,32,Private,2021-01-25-17-05,8,0,8,9,0,9,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,3,25,Private,2021-01-25-17-07,7,3,4,8,3,5,0,17,18,12,6,1,0,1
Deen Dayal Upadhyay hospital,150,42,108,Delhi Government,2021-01-25-16-07,50,27,23,100,38,62,5,2,44,0,44,50,11,39
Deep Chand Bandhu,150,23,127,Delhi Government,2021-01-25-14-48,50,0,50,75,4,71,3,12,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-01-25-06-46,3,0,3,3,0,3,1,23,4,1,3,,,
