name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,25,0,25,Private,2021-08-01-12-09,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,40,0,40,Private,2021-08-01-17-20,8,0,8,2,0,2,10,0,10,,,2,2,0
Ace Hospital,30,0,30,Private,2021-08-01-12-26,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-08-01-16-07,,,,5,0,5,5,0,5,10,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-01-11-31,,,,,,,,,,7,0,,,
AIIMS Jhajjar,400,5,395,Central Government,2021-08-01-07-52,,,,100,5,95,100,5,95,0,23,,,
AIIMS Main Delhi,13,0,13,Central Government,2021-08-01-16-42,,,,,,,,,,3,21,92,70,22
"AIIMS, Trauma Delhi",294,24,270,Central Government,2021-08-01-05-50,,,,71,17,54,71,17,54,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-08-01-16-32,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,47,0,47, ,2021-08-01-13-42,,,,,,,,,,7,0,,,
Alshifa Hospital,20,0,20,Private,2021-08-01-11-24,5,0,5,4,0,4,9,0,9,13,0,10,1,9
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-08-01-16-01,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-08-01-12-46,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,0,40,Private,2021-08-01-15-44,3,0,3,2,0,2,5,0,5,1,23,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-01-12-22,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-01-17-18,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-08-01-09-38,5,0,5,,,,5,0,5,0,6,,,
Arogya Hospital,6,0,6,Private,2021-08-01-12-50,6,0,6,,,,6,0,6,0,23,4,3,1
Arya Hospital,24,0,24,Private,2021-08-01-11-35,8,0,8,2,0,2,10,0,10,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-08-01-11-39,2,0,2,,,,2,0,2,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-08-01-09-48,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-08-01-11-45,,,,,,,,,,2,18,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-08-01-15-36,18,0,18,2,0,2,20,0,20,0,23,20,16,4
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-08-01-16-26,7,0,7,1,0,1,8,0,8,0,23,,,
