name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-08-23-09-29,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-08-23-09-42,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-23-08-55,,,,,,,6,0,,,,,,
AIIMS Main Delhi,38,33,5,Central Government,2021-08-23-11-47,,,,,,,4,8,133,102,31,,,
"AIIMS, Trauma Delhi",21,1,20,Central Government,2021-08-23-01-37,,,,21,1,20,,,,,,21,1,20
"Akash Healthcare, Dwarka",20,12,8,Private,2021-08-23-09-42,5,5,0,7,5,2,0,16,44,31,13,2,0,2
Alshifa Hospital,18,1,17,Private,2021-08-23-10-10,6,0,6,8,0,8,13,0,14,5,9,2,0,2
Ambedkar Nagar hospital,200,5,195,Delhi Government,2021-08-23-17-24,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-08-23-07-52,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,4,6,Private,2021-08-23-09-31,3,0,3,3,0,3,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-23-13-08,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-08-23-10-45,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-08-23-09-45,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-08-23-11-47,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-08-23-00-09,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-08-23-09-53,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-08-23-10-51,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-08-23-09-13,,,,14,0,14,3,0,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,3,497,Central Government,2021-08-23-08-43,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,4,46,Private,2021-08-23-09-36,9,4,5,11,4,7,0,23,99,46,53,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-08-23-10-00,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-08-23-10-13,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,3,6,Private,2021-08-23-16-03,2,1,1,3,2,1,2,15,7,5,2,1,1,0
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,3,7,Private,2021-08-23-08-30,2,0,2,3,0,3,0,10,17,12,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,2,12,Private,2021-08-23-06-45,1,0,1,1,0,1,6,12,5,0,5,,,
Bimla Devi Hospital,10,0,10,Private,2021-08-23-08-20,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,8,39,Private,2021-08-23-16-25,8,2,6,12,6,6,1,0,106,94,12,4,4,0
"Brahm Shakti Hospital, Budh Vihar",31,0,31,Private,2021-08-23-09-47,1,0,1,1,0,1,2,12,3,3,0,,,
Burari Hospital,600,7,593,Delhi Government,2021-08-23-10-45,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-08-23-11-59,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-08-23-14-00,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,1,3,Private,2021-08-23-16-21,,,,2,1,1,0,4,6,3,3,2,1,1
"Cygnus MLS, Rama Vihar",9,1,8,Private,2021-08-23-17-10,1,0,1,1,0,1,75,0,15,7,8,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-08-23-16-43,,,,1,0,1,0,17,18,11,7,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-08-23-15-56,,,,,,,7,14,61,61,0,,,
Deep Chand Bandhu,50,5,45,Delhi Government,2021-08-23-09-11,,,,,,,3,15,10,7,3,,,
Delhi global hospital,3,0,3,Private,2021-08-23-14-35,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,3,7,Private,2021-08-23-10-15,1,1,0,2,2,0,3,12,37,17,20,1,1,0
Delhi multi speciality hospital,2,0,2,Private,2021-08-23-08-42,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,5,15,Private,2021-08-23-16-07,,,,5,2,3,1,8,21,20,1,5,2,3
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-08-23-08-37,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-08-23-14-39,,,,8,0,8,,,25,0,25,8,0,8
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-08-23-09-23,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,4,46,Delhi Government,2021-08-23-11-40,,,,12,3,9,4,0,19,12,7,12,3,9
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-08-23-09-20,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-08-23-09-31,,,,,,,0,21,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-08-23-12-03,,,,,,,1,20,5,5,0,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-08-23-11-10,5,0,5,5,0,5,14,7,5,5,0,,,
ESIC hospital Okhla,22,1,21,Central Government,2021-08-23-09-47,,,,2,0,2,15,0,15,7,8,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,5,26,Private,2021-08-23-09-34,5,0,5,8,0,8,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,4,22,Private,2021-08-23-09-47,4,0,4,6,0,6,4,23,72,66,6,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,8,56,Private,2021-08-23-09-46,18,6,12,22,6,16,2,23,33,32,1,4,0,4
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-08-23-09-39,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-08-23-11-00,,,,,,,7,0,4,2,2,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,1,19,Private,2021-08-23-11-57,4,0,4,4,0,4,1,23,10,5,5,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-08-23-11-43,,,,,,,0,12,,,,,,
GTB Hospital,450,17,433,Delhi Government,2021-08-23-11-09,,,,50,2,48,4,21,45,45,0,50,2,48
Gupta Multispecialty Hospital,14,0,14,Private,2021-08-23-08-44,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-08-23-09-43,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-08-23-07-04,4,0,4,6,0,6,1,4,30,16,14,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-08-23-10-43,,,,,,,1,18,6,4,2,,,
Hardik Hospital,10,0,10,Private,2021-08-23-07-31,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,19,81,Private,2021-08-23-12-44,5,0,5,23,6,17,1,0,21,21,0,18,6,12
"IBS Hospital, Lajpat Nagar",5,2,3,Private,2021-08-23-10-46,,,,1,0,1,0,6,9,6,3,1,0,1
"Indian spinal injury centre,Vasant Kunj",20,5,15,Private,2021-08-23-00-03,,,,3,3,0,0,14,10,6,4,3,3,0
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-08-23-09-26,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",62,12,50,Private,2021-08-23-10-47,7,5,2,12,6,6,9,0,153,143,10,5,1,4
"Irene Hospital, Kalkaji",14,0,14,Private,2021-08-23-09-32,1,0,1,2,0,2,1,0,2,0,2,1,0,1
"Ishan Hospital, Rohini",8,1,7,Private,2021-08-23-08-43,,,,,,,,,4,0,4,,,
"Jain Hospital, Vikas Marg Extn.",2,0,2,Private,2021-08-23-10-36,,,,,,,1,23,4,3,1,,,
"Jaipur Golden Hospital, Rohini",29,9,20,Private,2021-08-23-00-24,10,8,2,11,9,2,0,23,44,44,0,1,1,0
Janakpuri Super Speciality Hospital Society,90,0,90,Delhi Government,2021-08-23-09-29,40,0,40,40,0,40,5,0,20,17,3,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,0,40,Private,2021-08-23-14-36,1,0,1,2,0,2,5,23,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-08-23-08-35,5,0,5,5,0,5,0,12,6,6,0,,,
"Jeewan Moti Khera Hospital, Nangloi",5,0,5,Private,2021-08-23-14-47,,,,1,0,1,1,23,6,0,6,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-08-23-12-27,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-08-23-08-37,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-08-23-00-10,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,1,39,Central Government,2021-08-23-09-53,,,,10,1,9,4,0,35,34,1,10,1,9
"Kalra Hospital, Dwarka",5,0,5,Private,2021-08-23-03-58,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-08-23-17-21,3,0,3,4,0,4,1,12,39,39,0,1,0,1
Kalyani Hospital,20,0,20,Private,2021-08-23-09-34,12,0,12,13,0,13,60,0,,,,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-08-23-10-23,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-08-23-10-03,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-08-23-09-30,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",6,0,6,Private,2021-08-23-15-24,,,,,,,5,23,,,,,,
