name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-11-29-10-23,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-11-29-17-17,1,0,1,1,0,1,2,0,5,2,3,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-11-29-15-50,,,,5,0,5,12,0,,,,5,0,5
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-11-29-08-39,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-11-29-16-48,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,0,20,Private,2021-11-29-17-12,10,0,10,10,0,10,0,16,58,0,58,,,
All India Institute of Ayurveda,10,0,10, ,2021-11-29-11-15,,,,,,,7,0,,,,,,
Alshifa Hospital,18,0,18,Private,2021-11-29-10-02,4,0,4,6,0,6,11,0,11,3,8,2,0,2
Ambedkar Nagar hospital,135,0,135,Delhi Government,2021-11-29-16-36,,,,,,,1,0,,,,,,
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-11-29-09-06,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-11-29-12-44,,,,,,,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-11-29-09-58,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
ARK Hospital,30,0,30,Private,2021-10-28-08-45,5,0,5,5,0,5,0,6,,,,,,
Arya Hospital,24,0,24,Private,2021-11-29-10-21,8,0,8,10,0,10,,,14,0,14,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-11-29-14-00,,,,,,,1,23,,,,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-11-29-07-46,,,,,,,4,0,,,,,,
Astha Hospital,10,0,10,Private,2021-11-29-10-01,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-11-29-06-43,18,0,18,20,0,20,0,23,20,20,0,2,0,2
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-11-29-07-30,1,0,1,2,0,2,0,23,,,,1,0,1
Balak Ram Hospital,25,0,25,Delhi Government,2021-11-28-10-30,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-11-28-09-43,,,,14,0,14,9,8,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,8,492,Central Government,2021-11-29-07-50,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,0,50,Private,2021-11-29-09-12,,,,5,0,5,0,23,60,36,24,5,0,5
"Bensups Hospital, Dwarka",30,0,30,Private,2021-11-29-08-45,22,0,22,25,0,25,5,10,,,,3,0,3
BH SALVAS HOSPITAL,10,0,10,Private,2021-11-29-14-59,2,0,2,3,0,3,0,20,10,0,10,1,0,1
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-11-29-12-23,1,0,1,2,0,2,0,10,18,13,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-11-29-17-21,1,0,1,1,0,1,6,12,5,2,3,,,
Bimla Devi Hospital,10,0,10,Private,2021-11-29-06-29,,,,,,,4,0,6,0,6,,,
"BLK Hospital, Pusa Road",44,3,41,Private,2021-11-29-15-42,6,1,5,9,1,8,5,0,90,90,0,3,0,3
"Brahm Shakti Hospital, Budh Vihar",10,0,10,Private,2021-11-29-09-47,,,,1,0,1,2,12,19,7,12,1,0,1
Burari Hospital,200,0,200,Delhi Government,2021-11-29-09-42,40,0,40,70,0,70,7,12,30,0,30,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-11-29-08-47,,,,,,,2,23,,,,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,7,0,,,,,,
CBR Hospital,20,0,20,Private,2021-11-29-12-37,3,0,3,3,0,3,,,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-11-29-14-07,5,0,5,6,0,6,2,5,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-11-29-17-28,,,,2,0,2,0,3,6,4,2,2,0,2
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,0,100,Delhi Government,2021-11-29-10-09,,,,,,,41,0,,,,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-11-29-12-53,,,,,,,27,13,,,,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,1,595,Delhi Government,2021-11-29-09-55,,,,,,,2,13,,,,,,
covid care center-Sultanpuri,1200,0,1200,Delhi Government,2021-11-02-11-34,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,0,50,Delhi Government,2021-11-29-12-50,,,,,,,5,23,,,,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-11-29-13-22,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-11-29-17-07,,,,1,0,1,2,0,23,6,17,1,0,1
"Cygnus Sonia Hospital, Nangloi",6,0,6,Private,2021-11-29-17-05,5,0,5,6,0,6,0,17,18,12,6,1,0,1
Deen Dayal Upadhyay hospital,100,0,100,Delhi Government,2021-11-29-17-10,,,,25,0,25,0,12,43,43,0,25,0,25
Deep Chand Bandhu,100,0,100,Delhi Government,2021-11-29-16-32,,,,25,0,25,2,8,10,4,6,25,0,25
Delhi global hospital,3,0,3,Private,2021-11-29-08-30,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-11-29-11-37,3,0,3,5,0,5,2,12,34,14,20,2,0,2
Delhi multi speciality hospital,2,0,2,Private,2021-11-29-09-38,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",35,0,35,Private,2021-11-29-15-58,13,0,13,18,0,18,1,8,8,8,0,5,0,5
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-11-29-11-53,4,0,4,5,0,5,0,23,5,0,5,1,0,1
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-11-29-10-52,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,110,0,110,Delhi Government,2021-11-29-09-25,1,0,1,31,0,31,4,0,24,21,3,30,0,30
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-11-29-10-13,1,0,1,1,0,1,,,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-11-29-10-56,,,,,,,5,3,5,5,0,,,
ESIC hospital Okhla,20,0,20,Central Government,2021-11-29-09-46,,,,2,0,2,6,19,15,10,5,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,1,30,Private,2021-11-29-16-07,5,1,4,8,1,7,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,0,26,Private,2021-11-29-09-25,4,0,4,6,0,6,3,23,52,52,0,2,0,2
"Fortis SS Hospital, Vasant Kunj",18,0,18,Private,2021-11-29-15-58,9,0,9,11,0,11,2,23,37,31,6,2,0,2
Galaxy Hospital,8,0,8,Private,2021-11-29-13-48,2,0,2,2,0,2,5,0,1,0,1,,,
"Garg Hospital, Karkardooma",5,0,5,Private,2021-11-29-15-55,,,,,,,7,0,,,,,,
