name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-28-10-46,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,0,19,Private,2021-01-28-17-17,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-01-28-08-35,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,1,9,Private,2021-01-28-08-50,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,100,30,70,Central Government,2021-01-28-16-33,,,,15,15,0,3,21,93,65,28,15,15,0
"AIIMS, Trauma Delhi",265,203,62,Central Government,2021-01-28-17-08,,,,71,66,5,,,,,,71,66,5
"Akash Healthcare, Dwarka",79,19,60,Private,2021-01-28-16-44,14,8,6,24,10,14,0,16,44,33,11,10,2,8
Alshifa Hospital,18,1,17,Private,2021-01-28-10-21,4,0,4,6,0,6,2,0,11,5,6,2,0,2
Ambedkar Nagar hospital,300,4,296,Delhi Government,2021-01-28-16-23,40,2,38,50,2,48,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-28-11-47,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-01-28-07-24,5,0,5,5,0,5,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-28-07-51,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-01-28-10-27,,,,,,,0,21,4,3,1,,,
Arya Hospital,24,0,24,Private,2021-01-28-10-52,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-01-28-11-00,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-28-11-41,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,22,19,Private,2021-01-28-02-30,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,4,36,Private,2021-01-28-17-03,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-01-28-10-36,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-01-28-07-24,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,4,246,Central Government,2021-01-28-09-29,,,,14,1,13,2,15,8,5,3,14,1,13
Base Hospital Delhi Cantt,500,210,290,Central Government,2021-01-28-06-51,,,,50,10,40,2,12,,,,50,10,40
Batra Hospital,200,25,175,Private,2021-01-28-10-02,39,5,34,44,7,37,0,23,66,52,14,5,2,3
"Bensups Hospital, Dwarka",25,0,25,Private,2021-01-28-08-48,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-01-28-11-34,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,5,29,Private,2021-01-28-16-01,6,2,4,7,3,4,2,15,3,3,0,1,1,0
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,1,19,Private,2021-01-28-09-28,5,1,4,5,1,4,0,20,6,1,5,,,
"Bhagwati Hospital, Rohini",40,7,33,Private,2021-01-28-14-54,7,2,5,8,2,6,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,1,19,Private,2021-01-28-17-25,2,0,2,2,0,2,6,12,4,4,0,,,
Bimla Devi Hospital,10,0,10,Private,2021-01-28-08-30,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,50,136,Private,2021-01-28-11-31,36,17,19,47,28,19,3,0,80,80,0,11,11,0
"Brahm Shakti Hospital, Budh Vihar",40,1,39,Private,2021-01-28-10-21,4,1,3,5,1,4,2,12,7,5,2,1,0,1
Burari Hospital,800,7,793,Delhi Government,2021-01-28-08-39,145,1,144,195,2,193,7,12,,,,50,1,49
C M PATEL HOSPITAL,3,0,3,Private,2021-01-28-11-13,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,1,19,Private,2021-01-28-17-11,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,2,8,Private,2021-01-28-16-24,2,1,1,4,1,3,0,3,4,4,0,2,0,2
"Cygnus MLS, Rama Vihar",34,2,32,Private,2021-01-28-17-12,8,1,7,9,1,8,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,3,25,Private,2021-01-28-17-10,7,3,4,8,3,5,0,17,18,8,10,1,0,1
Deen Dayal Upadhyay hospital,150,30,120,Delhi Government,2021-01-28-16-07,50,15,35,100,25,75,2,18,43,0,43,50,10,40
Deep Chand Bandhu,150,15,135,Delhi Government,2021-01-28-14-39,50,0,50,75,4,71,3,12,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-01-28-06-36,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",42,6,36,Private,2021-01-28-11-07,13,3,10,15,4,11,5,20,24,19,5,2,1,1
Delhi multi speciality hospital,2,0,2,Private,2021-01-28-10-18,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",80,12,68,Private,2021-01-28-15-50,13,6,7,18,6,12,1,8,8,0,8,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-01-28-11-15,4,0,4,5,0,5,3,23,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,2,8,Private,2021-01-28-11-28,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",22,2,20,Private,2021-01-28-11-14,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,150,16,134,Delhi Government,2021-01-28-11-44,,,,75,7,68,4,0,12,12,0,75,7,68
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-01-28-10-08,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-01-28-15-31,,,,,,,1,4,,,,,,
East Delhi Medical Centre Mansarover Park,20,4,16,Private,2021-01-28-11-27,2,2,0,2,2,0,2,20,5,4,1,,,
Eden Hospital,5,3,2,Private,2021-01-28-09-52,,,,,,,1,23,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-01-28-14-08,,,,,,,5,16,5,5,0,,,
ESIC hospital Okhla,48,3,45,Central Government,2021-01-28-09-32,,,,2,0,2,15,0,15,2,13,2,0,2
"Fortis Escorts Heart Institute, Okhla",123,15,108,Private,2021-01-28-16-04,21,3,18,27,4,23,2,3,16,13,3,6,1,5
"Fortis Hospital, Shalimar Bagh",105,34,71,Private,2021-01-28-17-23,26,17,9,32,22,10,3,23,46,46,0,6,5,1
"Fortis SS Hospital, Vasant Kunj",64,20,44,Private,2021-01-28-16-41,18,8,10,22,12,10,2,23,33,19,14,4,4,0
Galaxy Hospital,8,1,7,Private,2021-01-28-14-25,2,0,2,2,0,2,5,0,1,0,1,,,
"Gandhi Nursing Home, Uttam Nagar",30,4,26,Private,2021-01-28-07-56,10,4,6,12,4,8,1,12,15,4,11,2,0,2
"Garg Hospital, Karkardooma",22,0,22,Private,2021-01-28-12-27,2,0,2,2,0,2,10,0,2,2,0,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",40,2,38,Private,2021-01-28-09-34,7,0,7,8,0,8,1,23,10,6,4,1,0,1
"Goyal Hospital, Paschim Vihar",12,1,11,Private,2021-01-28-14-40,7,1,6,7,1,6,0,12,,,,,,
GTB Hospital,750,42,708,Delhi Government,2021-01-28-16-10,410,4,406,550,10,540,4,16,8,6,2,140,6,134
Gupta Multispecialty Hospital,14,0,14,Private,2021-01-28-11-19,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,5,15,Private,2021-01-28-09-36,2,0,2,2,0,2,3,23,4,3,1,,,
"HAHC Hospital, Hamdard Nagar",230,0,230,Private,2021-01-28-00-15,11,0,11,16,0,16,1,4,29,6,23,5,0,5
HANDA NURSING HOME,4,0,4,Private,2021-01-28-13-58,,,,,,,1,18,6,0,6,,,
Hardik Hospital,10,0,10,Private,2021-01-28-08-43,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",138,33,105,Private,2021-01-28-09-49,,,,23,22,1,1,0,18,18,0,23,22,1
"IBS Hospital, Lajpat Nagar",20,2,18,Private,2021-01-28-10-12,8,0,8,10,0,10,0,6,10,0,10,2,0,2
"Indian spinal injury centre,Vasant Kunj",80,20,60,Private,2021-01-28-16-42,6,1,5,12,6,6,0,12,10,4,6,6,5,1
"Indira Gandhi Hospital, Dwarka",1241,3,1238,Delhi Government,2021-01-28-09-21,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",280,38,242,Private,2021-01-28-11-11,45,17,28,55,23,32,18,0,110,90,20,10,6,4
"Irene Hospital, Kalkaji",14,0,14,Private,2021-01-28-10-16,2,0,2,3,0,3,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",13,0,13,Private,2021-01-28-08-26,5,0,5,5,0,5,0,23,2,0,2,,,
"Jain Hospital, Vikas Marg Extn.",21,12,9,Private,2021-01-28-10-51,7,1,6,7,1,6,0,23,6,3,3,,,
"Jaipur Golden Hospital, Rohini",97,16,81,Private,2021-01-28-11-06,28,5,23,34,8,26,0,12,53,32,21,6,3,3
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-01-28-11-35,50,0,50,50,0,50,5,0,10,9,1,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,2,38,Private,2021-01-28-13-15,1,0,1,2,0,2,1,6,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",30,1,29,Private,2021-01-28-10-00,7,0,7,7,0,7,0,12,8,8,0,,,
"Jeewan Moti Khera Hospital, Nangloi",20,0,20,Private,2021-01-28-17-28,2,0,2,3,0,3,1,23,4,0,4,1,0,1
"Jeewan Nursing Home, Pusa Road",25,3,22,Private,2021-01-28-15-40,,,,5,2,3,0,23,3,3,0,5,2,3
Jivodaya Hospital,4,0,4,Private,2021-01-28-08-29,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-01-28-09-11,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,16,24,Central Government,2021-01-28-10-52,,,,5,5,0,5,0,35,30,5,5,5,0
"Kalra Hospital, Dwarka",20,0,20,Private,2021-01-28-07-57,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",46,8,38,Private,2021-01-28-17-31,16,8,8,17,8,9,1,12,26,26,0,1,0,1
Kalyani Hospital,25,0,25,Private,2021-01-28-06-39,8,0,8,9,0,9,13,1,,,,1,0,1
"Kapil Multispecialty Hospital, Nathupura",20,0,20,Private,2021-01-28-09-31,1,0,1,2,0,2,15,0,3,0,3,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-01-28-10-40,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,28,0,28,Private,2021-01-28-11-23,3,0,3,3,0,3,0,16,4,1,3,,,
khanna hospital,4,0,4,Private,2021-01-28-08-42,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",32,1,31,Private,2021-01-28-17-29,5,0,5,5,0,5,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",22,0,22,Private,2021-01-28-17-10,2,0,2,2,0,2,0,18,6,0,6,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",48,9,39,Private,2021-01-28-17-17,14,9,5,14,9,5,0,23,32,13,19,,,
"Kukreja Hospital, Mayur Vihar",20,1,19,Private,2021-01-28-07-13,1,0,1,2,0,2,0,10,,,,1,0,1
"Lalita Hospital, Begumpur",20,2,18,Private,2021-01-28-10-22,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,118,398,Central Government,2021-01-28-10-17,,,,86,8,78,1,11,27,22,5,86,8,78
Lifeline Hospital,19,0,19,Private,2021-01-28-11-16,2,0,2,4,0,4,6,10,3,0,3,2,0,2
Lok Nayak Hospital,750,88,662,Delhi Government,2021-01-28-11-29,400,29,371,500,37,463,3,0,98,67,31,100,8,92
Maa Bharti Hospital,2,0,2,Private,2021-01-28-07-14,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,2,51,Private,2021-01-27-10-14,16,0,16,18,0,18,1,12,40,30,10,2,0,2
Maha Durga Charitable Trust Hospital,66,5,61,Private,2021-01-28-09-34,11,2,9,20,2,18,3,22,10,3,7,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-01-28-10-58,3,0,3,4,0,4,4,3,,,,1,0,1
"Maharaja Agrasen Hospital, Dwarka",21,6,15,Private,2021-01-28-08-47,,,,5,3,2,1,0,11,7,4,5,3,2
"Maharaja Agrasen Hospital, Punjabi Bagh",120,22,98,Private,2021-01-28-15-49,30,16,14,36,18,18,11,7,54,54,0,6,2,4
Makkar Multispeciality Hospital,16,0,16,Private,2021-01-28-09-53,8,0,8,8,0,8,,,8,2,6,,,
Malik Radix Hospital,23,3,20,Private,2021-01-28-10-01,3,0,3,5,0,5,3,6,8,8,0,2,0,2
"MANIPAL HOSPITAL, DWARKA",89,26,63,Private,2021-01-28-12-35,12,3,9,19,10,9,3,0,38,31,7,7,7,0
"Mansaram Hospital, Nangloi",21,0,21,Private,2021-01-28-17-08,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",88,26,62,Private,2021-01-28-15-46,18,16,2,26,18,8,3,10,29,29,0,8,2,6
"Mata Roop Rani Maggo Hospital, Uttam Nagar",40,4,36,Private,2021-01-28-10-08,8,1,7,8,1,7,0,4,6,6,0,,,
Max East/West Block,180,35,145,Private,2021-01-28-14-00,27,15,12,32,19,13,0,21,60,60,0,5,4,1
"Max Smart Gujarmal Modi hospital ,Saket",100,16,84,Private,2021-01-28-16-52,,,,20,5,15,2,15,30,27,3,20,5,15
"MAX SS HOSPITAL, PATPARGANJ",160,20,140,Private,2021-01-28-10-43,42,7,35,52,10,42,2,18,79,79,0,10,3,7
"Max SS Hospital, Shalimar Bagh",111,33,78,Private,2021-01-28-16-41,40,16,24,45,16,29,3,5,45,45,0,5,0,5
"Medeor Hospital, Dwarka",45,0,45,Private,2021-01-28-10-18,,,,8,0,8,0,23,,,,8,0,8
"Medeor Hospital, Qutab Instl. Area",44,0,44,Private,2021-01-28-08-00,18,0,18,20,0,20,0,23,8,0,8,2,0,2
"Medstar Hospital, Paschim Vihar",26,2,24,Private,2021-01-28-17-15,14,0,14,14,0,14,2,20,,,,,,
"Metro Hospital, Lajpat Nagar",15,4,11,Private,2021-01-28-09-24,5,2,3,5,2,3,3,20,13,8,5,,,
"Metro Hospital, Preet Vihar",64,21,43,Private,2021-01-28-09-04,11,10,1,14,12,2,0,20,25,17,8,3,2,1
"MGS Hospital, Punjabi Bagh",40,4,36,Private,2021-01-28-17-15,7,3,4,10,3,7,3,0,24,0,24,3,0,3
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",56,16,40,Private,2021-01-28-10-08,8,3,5,13,4,9,2,23,20,15,5,5,1,4
"National Heart Institute, East of Kailash",30,9,21,Private,2021-01-28-16-57,13,3,10,15,5,10,1,8,11,11,0,2,2,0
