name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-05-29-10-32,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-05-29-09-34,1,0,1,1,0,1,2,0,5,2,3,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-05-29-10-20,,,,,,,6,0,,,,,,
AIIMS Main Delhi,15,3,12,Central Government,2021-05-29-09-56,,,,,,,4,8,133,101,32,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-05-29-05-54,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,0,20,Private,2021-05-29-08-49,5,0,5,7,0,7,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-05-29-10-33,6,0,6,8,0,8,5,0,14,3,11,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-05-29-08-55,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-05-29-09-05,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-05-29-13-43,3,0,3,4,0,4,1,23,5,5,0,1,0,1
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-05-29-09-28,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-05-29-09-34,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-05-29-00-57,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-05-29-09-27,,,,,,,,,,,,,,
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-05-29-10-18,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-05-29-10-00,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-05-29-09-37,,,,14,0,14,5,0,8,8,0,14,0,14
Base Hospital Delhi Cantt,44,1,43,Central Government,2021-05-29-06-28,,,,10,0,10,2,12,,,,10,0,10
Batra Hospital,50,0,50,Private,2021-05-29-09-03,9,0,9,11,0,11,0,23,99,41,58,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-05-29-10-51,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,28,1,27,Private,2021-05-28-12-13,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-05-29-16-05,2,0,2,3,0,3,2,15,7,6,1,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",12,0,12,Private,2021-05-29-16-06,2,0,2,3,0,3,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-05-29-08-32,1,0,1,1,0,1,6,12,5,1,4,,,
Bimla Devi Hospital,10,0,10,Private,2021-05-29-10-04,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,0,47,Private,2021-05-29-07-41,9,0,9,12,0,12,1,0,150,106,44,3,0,3
"Brahm Shakti Hospital, Budh Vihar",9,0,9,Private,2021-05-29-10-20,,,,1,0,1,3,0,15,4,11,1,0,1
Burari Hospital,600,0,600,Delhi Government,2021-05-29-11-31,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-05-29-11-25,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-05-29-08-07,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-05-29-16-14,,,,2,0,2,0,4,6,3,3,2,0,2
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-05-29-17-08,1,0,1,1,0,1,0,17,18,16,2,,,
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-05-29-14-15,,,,,,,4,18,61,61,0,,,
Deep Chand Bandhu,50,0,50,Delhi Government,2021-05-29-09-58,,,,,,,3,15,10,8,2,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-05-29-10-48,1,0,1,2,0,2,3,8,37,15,22,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-05-29-07-44,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,0,20,Private,2021-05-29-07-53,,,,5,0,5,,,21,0,21,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-05-27-11-15,4,0,4,5,0,5,3,16,5,0,5,1,0,1
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-05-29-10-29,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,0,50,Delhi Government,2021-05-29-12-23,,,,12,0,12,4,0,50,32,18,12,0,12
East Delhi Medical Centre Mansarover Park,5,5,0,Private,2021-05-29-11-09,,,,,,,,,2,0,2,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-05-29-09-33,5,0,5,5,0,5,12,2,5,5,0,,,
ESIC hospital Okhla,20,0,20,Central Government,2021-05-29-09-45,,,,2,0,2,11,0,10,6,4,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,0,31,Private,2021-05-29-16-27,5,0,5,8,0,8,2,3,16,14,2,3,0,3
"Fortis Hospital, Shalimar Bagh",26,0,26,Private,2021-05-29-09-08,4,0,4,6,0,6,4,23,72,64,8,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,0,64,Private,2021-05-29-10-57,18,0,18,22,0,22,2,23,33,27,6,4,0,4
"Gandhi Nursing Home, Uttam Nagar",12,0,12,Private,2021-05-29-06-49,,,,4,0,4,1,12,15,0,15,4,0,4
"Garg Hospital, Karkardooma",5,0,5,Private,2021-05-29-08-24,,,,,,,7,0,4,2,2,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-05-29-11-55,4,0,4,4,0,4,1,23,10,7,3,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-05-29-10-10,,,,,,,0,12,,,,,,
GTB Hospital,450,0,450,Delhi Government,2021-05-29-10-48,8,0,8,50,0,50,4,21,81,65,16,42,0,42
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-05-29-09-39,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-05-29-09-05,4,0,4,6,0,6,1,4,30,14,16,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-05-29-10-44,,,,,,,1,18,6,4,2,,,
Hardik Hospital,4,0,4,Private,2021-05-29-10-11,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,1,99,Private,2021-05-29-09-26,5,1,4,23,1,22,1,0,21,21,0,18,0,18
"Indian spinal injury centre,Vasant Kunj",20,1,19,Private,2021-05-29-00-52,,,,3,0,3,1,10,10,1,9,3,0,3
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-05-29-08-32,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",20,0,20,Private,2021-05-29-10-44,2,0,2,4,0,4,13,0,159,117,42,2,0,2
"Ishan Hospital, Rohini",8,0,8,Private,2021-05-29-08-24,,,,,,,,,,,,,,
"Jain Hospital, Vikas Marg Extn.",3,0,3,Private,2021-05-29-09-11,,,,,,,1,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",29,0,29,Private,2021-05-29-00-36,10,0,10,11,0,11,0,23,44,44,0,1,0,1
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",10,0,10,Private,2021-05-29-08-45,1,0,1,2,0,2,3,23,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-05-29-09-32,3,0,3,5,0,5,0,12,6,6,0,2,0,2
"Jeewan Moti Khera Hospital, Nangloi",2,0,2,Private,2021-05-29-12-00,,,,1,0,1,1,23,1,0,1,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-05-29-10-40,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-05-29-08-51,,,,,,,1,0,,,,,,
Kailash deepak Hospital,10,0,10,Private,2021-05-29-09-50,,,,10,0,10,79,10,16,7,9,10,0,10
Kalawati Saran Children's Hospital (LHMC),5,0,5,Central Government,2021-05-29-10-08,,,,5,0,5,5,12,35,33,2,5,0,5
"Kalra Hospital, Dwarka",5,0,5,Private,2021-05-29-00-08,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-05-29-14-12,3,0,3,4,0,4,1,12,41,39,2,1,0,1
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-05-29-06-27,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-05-29-08-55,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",8,0,8,Private,2021-05-29-10-03,,,,,,,5,23,,,,,,
LHMC,516,4,512,Central Government,2021-05-29-09-08,,,,86,0,86,1,10,27,15,12,86,0,86
Lifeline Hospital,2,0,2,Private,2021-05-29-09-56,,,,,,,3,0,7,0,7,,,
Lok Nayak Hospital,450,0,450,Delhi Government,2021-05-29-09-48,128,0,128,178,0,178,3,0,204,110,94,50,0,50
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-03-02-09-31,11,0,11,20,0,20,10,20,10,0,10,9,0,9
"Maharaja Agrasen Hospital, Dwarka",12,0,12,Private,2021-05-29-09-53,2,0,2,2,0,2,,,10,10,0,,,
"Maharaja Agrasen Hospital, Punjabi Bagh",30,0,30,Private,2021-05-29-10-20,7,0,7,9,0,9,10,17,54,54,0,2,0,2
Makkar Multispeciality Hospital,2,0,2,Private,2021-05-26-12-13,,,,,,,,,16,2,14,,,
Malik Radix Hospital,6,0,6,Private,2021-05-29-11-07,1,0,1,1,0,1,3,6,12,12,0,,,
"MANIPAL HOSPITAL, DWARKA",20,0,20,Private,2021-05-29-08-37,,,,7,0,7,1,0,39,29,10,7,0,7
