name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-23-10-06,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,0,19,Private,2021-01-23-17-18,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,1,5,Private,2021-01-23-12-31,3,1,2,3,1,2,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,4,6,Private,2021-01-23-12-20,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,100,50,50,Central Government,2021-01-23-18-05,,,,15,14,1,8,0,93,63,30,15,14,1
"AIIMS, Trauma Delhi",265,202,63,Central Government,2021-01-24-05-33,,,,71,64,7,,,,,,71,64,7
"Akash Healthcare, Dwarka",79,32,47,Private,2021-01-23-17-42,14,10,4,24,12,12,0,16,44,33,11,10,2,8
Alshifa Hospital,18,3,15,Private,2021-01-23-10-41,4,0,4,6,0,6,6,0,11,2,9,2,0,2
Ambedkar Nagar hospital,300,12,288,Delhi Government,2021-01-24-05-30,40,1,39,50,1,49,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-23-09-24,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-01-24-04-23,5,0,5,5,0,5,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-23-10-08,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-01-23-12-30,,,,,,,0,21,4,2,2,,,
Arya Hospital,24,0,24,Private,2021-01-23-09-52,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-01-23-11-26,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-23-10-35,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,22,19,Private,2021-01-24-02-13,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,6,34,Private,2021-01-24-05-45,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,3,17,Private,2021-01-23-10-51,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-01-23-07-24,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,11,239,Central Government,2021-01-23-09-24,,,,14,0,14,3,0,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,231,269,Central Government,2021-01-23-07-36,,,,50,8,42,2,12,,,,50,8,42
Batra Hospital,200,34,166,Private,2021-01-23-10-37,39,7,32,44,7,37,0,23,66,42,24,5,0,5
"Bensups Hospital, Dwarka",25,0,25,Private,2021-01-23-11-42,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-01-23-10-44,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,8,26,Private,2021-01-23-10-02,6,3,3,7,3,4,2,21,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,0,20,Private,2021-01-23-08-33,5,0,5,5,0,5,0,20,6,2,4,,,
"Bhagwati Hospital, Rohini",40,13,27,Private,2021-01-23-17-04,7,4,3,8,4,4,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,0,20,Private,2021-01-23-17-15,2,0,2,2,0,2,6,12,4,2,2,,,
Bimla Devi Hospital,10,0,10,Private,2021-01-23-09-29,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,69,117,Private,2021-01-24-05-30,37,27,10,47,37,10,3,0,80,80,0,10,10,0
"Brahm Shakti Hospital, Budh Vihar",40,3,37,Private,2021-01-23-08-48,4,2,2,5,2,3,2,12,7,4,3,1,0,1
Burari Hospital,800,9,791,Delhi Government,2021-01-23-08-31,145,2,143,195,4,191,7,12,,,,50,2,48
C M PATEL HOSPITAL,3,0,3,Private,2021-01-23-09-54,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-01-23-17-04,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,2,8,Private,2021-01-23-23-54,2,1,1,4,1,3,0,3,4,3,1,2,0,2
"Cygnus MLS, Rama Vihar",34,5,29,Private,2021-01-23-21-31,8,0,8,9,0,9,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,1,27,Private,2021-01-24-01-24,7,1,6,8,1,7,0,17,18,8,10,1,0,1
Deen Dayal Upadhyay hospital,150,44,106,Delhi Government,2021-01-24-04-04,50,26,24,100,39,61,3,18,43,0,43,50,13,37
Deep Chand Bandhu,150,21,129,Delhi Government,2021-01-23-22-05,50,0,50,75,4,71,3,12,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-01-23-06-35,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",42,10,32,Private,2021-01-23-11-34,13,3,10,15,4,11,2,12,24,19,5,2,1,1
Delhi multi speciality hospital,2,0,2,Private,2021-01-23-09-05,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",80,21,59,Private,2021-01-24-02-09,13,7,6,18,7,11,1,8,8,0,8,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-01-23-11-54,4,0,4,5,0,5,3,23,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,2,8,Private,2021-01-23-11-45,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",22,3,19,Private,2021-01-23-11-44,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,150,29,121,Delhi Government,2021-01-23-12-12,,,,75,10,65,4,0,12,12,0,75,10,65
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-01-23-09-45,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-01-24-01-41,,,,,,,1,4,,,,,,
East Delhi Medical Centre Mansarover Park,20,3,17,Private,2021-01-23-11-06,2,2,0,2,2,0,2,20,5,2,3,,,
Eden Hospital,5,2,3,Private,2021-01-23-12-48,,,,,,,1,23,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-01-23-10-58,,,,,,,2,0,5,5,0,,,
ESIC hospital Okhla,48,5,43,Central Government,2021-01-23-11-16,,,,2,0,2,17,0,15,0,15,2,0,2
"Fortis Escorts Heart Institute, Okhla",123,33,90,Private,2021-01-23-09-09,21,11,10,27,12,15,2,3,16,13,3,6,1,5
"Fortis Hospital, Shalimar Bagh",105,34,71,Private,2021-01-23-18-20,26,12,14,32,18,14,4,23,46,46,0,6,6,0
"Fortis SS Hospital, Vasant Kunj",64,25,39,Private,2021-01-23-22-39,20,15,5,22,17,5,2,23,33,12,21,2,2,0
Galaxy Hospital,8,1,7,Private,2021-01-23-00-31,2,0,2,2,0,2,5,0,1,0,1,,,
"Gandhi Nursing Home, Uttam Nagar",30,6,24,Private,2021-01-23-07-25,10,3,7,12,3,9,1,12,15,3,12,2,0,2
"Garg Hospital, Karkardooma",22,1,21,Private,2021-01-23-08-22,2,0,2,2,0,2,10,0,2,2,0,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",40,4,36,Private,2021-01-23-10-55,7,0,7,8,0,8,1,23,10,6,4,1,0,1
"Goyal Hospital, Paschim Vihar",12,3,9,Private,2021-01-23-17-22,7,0,7,7,0,7,0,12,,,,,,
GTB Hospital,750,55,695,Delhi Government,2021-01-24-01-45,410,3,407,550,11,539,4,8,8,7,1,140,8,132
