name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,22,0,Private,2021-05-14-17-20,1,1,0,4,4,0,5,5,0,0,8,,,
AASTHA HOSPITAL,40,37,3,Private,2021-05-15-07-04,8,7,1,2,2,0,10,9,1,0,7,2,2,0
Acharyashree Bhikshu Govt. Hospital,150,49,101,Delhi Government,2021-05-15-07-39,9,9,0,4,4,0,13,13,0,1,0,,,
AIIMS Jhajjar,400,304,96,Central Government,2021-05-14-17-21,,,,100,100,0,100,100,0,0,21,,,
AIIMS Main Delhi,302,194,108,Central Government,2021-05-14-17-12,29,29,0,43,37,6,72,66,6,0,10,72,37,35
"AIIMS, Trauma Delhi",294,271,23,Central Government,2021-05-15-05-26,,,,71,69,2,71,69,2,,,,,
"Akash Healthcare, Dwarka",261,261,0,Private,2021-05-15-08-27,14,14,0,40,40,0,54,54,0,0,6,17,17,0
Alshifa Hospital,50,50,0,Private,2021-05-14-09-28,16,15,1,3,3,0,19,18,1,1,15,,,
AMAR LEELA HOSPITAL PVT LTD,30,18,12,Private,2021-05-14-14-41,,,,,,,,,,1,22,8,5,3
Ambedkar Nagar hospital,300,95,205,Delhi Government,2021-05-15-06-21,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,10,0,Private,2021-05-15-06-04,1,1,0,,,,1,1,0,0,18,,,
"Ansari Hospital, Sagarpur",40,27,13,Private,2021-05-15-06-47,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,20,8,Private,2021-05-15-07-21,4,4,0,,,,4,4,0,0,3,4,4,0
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-14-16-43,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,13,18,Private,2021-05-14-17-37,7,7,0,,,,7,7,0,,,,,
ARK Hospital,30,13,17,Private,2021-05-13-08-02,5,3,2,,,,5,3,2,1,4,20,0,20
Arogya Hospital,30,20,10,Private,2021-05-14-17-49,10,9,1,,,,10,9,1,0,20,,,
Arya Hospital,24,24,0,Private,2021-05-14-15-48,8,8,0,2,2,0,10,10,0,0,10,,,
Ashray Medical Centre,12,4,8,Private,2021-05-14-11-33,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-14-09-09,,,,,,,,,,4,0,,,
Astha Hospital,10,2,8,Private,2021-05-14-16-45,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",118,118,0,Private,2021-05-15-07-46,23,23,0,7,7,0,30,30,0,0,3,,,
"B.M. Gupta Hospital, Uttam Nagar",70,63,7,Private,2021-05-15-08-18,19,19,0,1,1,0,20,20,0,0,8,,,
Balak Ram Hospital,100,1,99,Delhi Government,2021-05-15-08-12,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,26,34,Private,2021-05-15-08-25,9,9,0,1,1,0,10,10,0,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,34,6,Private,2021-05-15-07-17,8,6,2,2,2,0,10,8,2,,,,,
Bara Hindurao Hospital,250,220,30,Central Government,2021-05-14-19-57,,,,10,10,0,10,10,0,1,2,,,
Base Hospital Delhi Cantt,500,490,10,Central Government,2021-05-15-06-53,,,,50,50,0,50,50,0,1,12,,,
Batra Hospital,300,210,90,Private,2021-05-15-08-21,18,18,0,20,20,0,38,38,0,0,23,12,12,0
"Bensups Hospital, Dwarka",40,23,17,Private,2021-05-15-08-31,12,12,0,3,3,0,15,15,0,1,2,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-14-09-34,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,81,0,Private,2021-05-15-07-40,23,23,0,5,5,0,28,28,0,0,12,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,30,10,Private,2021-05-15-08-10,10,10,0,1,1,0,11,11,0,0,7,,,
"Bhagwati Hospital, Rohini",130,62,68,Private,2021-05-14-16-39,13,13,0,2,2,0,15,15,0,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,28,8,Private,2021-05-15-08-16,8,8,0,,,,8,8,0,0,8,,,
Bimla Devi Hospital,27,17,10,Private,2021-05-14-10-00,,,,,,,,,,2,0,6,6,0
"BLK Hospital, Pusa Road",285,242,43,Private,2021-05-15-07-30,65,65,0,10,10,0,75,75,0,1,0,69,60,9
"Brahm Shakti Hospital, Budh Vihar",80,68,12,Private,2021-05-15-08-23,10,10,0,1,1,0,11,11,0,1,3,,,
Burari Hospital,370,185,185,Delhi Government,2021-05-15-08-32,40,40,0,30,30,0,70,70,0,1,2,,,
C M PATEL HOSPITAL,15,8,7,Private,2021-05-14-16-17,,,,,,,,,,2,23,,,
CAREWELL MEDICAL CENTRE,8,2,6,Private,2021-05-15-08-22,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-05-14-11-57,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,13,27,Private,2021-05-14-22-36,8,8,0,1,1,0,9,9,0,0,15,,,
Central Hospital,31,31,0,Private,2021-05-15-07-19,4,4,0,4,4,0,8,8,0,0,3,,,
Covid care and treatment centre Gurdwara Rakab ganj,300,126,174,Delhi Government,2021-05-14-21-29,,,,,,,,,,1,2,,,
Cronus Multi speciality Hospital,18,18,0,Private,2021-05-15-07-06,5,5,0,,,,5,5,0,1,8,,,
"Cygnus MLS, Rama Vihar",70,67,3,Private,2021-05-14-16-27,19,19,0,5,5,0,24,24,0,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,63,5,Private,2021-05-14-23-54,26,25,1,5,5,0,31,30,1,0,3,,,
Deen Dayal Upadhyay hospital,500,367,133,Delhi Government,2021-05-15-07-35,200,175,25,50,48,2,250,223,27,0,22,33,22,11
Deep Chand Bandhu,230,171,59,Delhi Government,2021-05-15-08-08,67,67,0,14,14,0,81,81,0,0,7,,,
Delhi global hospital,14,5,9,Private,2021-05-14-17-50,,,,,,,,,,1,23,,,
Delhi Golden Hospital,15,0,15,Private,2021-05-15-08-16,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,69,4,Private,2021-05-14-22-05,22,22,0,5,5,0,27,27,0,0,8,12,12,0
Delhi multi speciality hospital,11,3,8,Private,2021-05-15-07-06,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,90,70,Private,2021-05-15-08-18,13,13,0,5,5,0,18,18,0,0,20,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,17,17,Private,2021-05-14-20-26,9,8,1,2,1,1,11,9,2,0,5,,,
Divine Multispeciality Hospital and Cancer Centre,35,23,12,Private,2021-05-14-12-05,24,17,7,6,6,0,30,23,7,0,9,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",85,71,14,Private,2021-05-14-10-43,10,10,0,2,2,0,12,12,0,1,9,,,
Dr Baba Saheb Ambedkar Hospital,400,329,71,Delhi Government,2021-05-15-07-07,170,160,10,30,30,0,200,190,10,0,23,,,
Dr Rakesh Multispeciality Hospital,15,13,2,Private,2021-05-14-10-06,5,5,0,1,1,0,6,6,0,1,0,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,12,24,Private,2021-05-15-08-09,,,,,,,,,,0,8,,,
East Delhi Medical Centre Mansarover Park,40,31,9,Private,2021-05-15-01-06,10,8,2,,,,10,8,2,0,9,,,
Eden Hospital,16,12,4,Private,2021-05-14-10-59,,,,,,,,,,0,23,,,
Ekansh Hospital,8,1,7,Private,2021-05-13-10-13,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,31,34,Central Government,2021-05-14-11-18,,,,5,5,0,5,5,0,3,0,,,
ESIC hospital Okhla,233,154,79,Central Government,2021-05-15-07-59,,,,10,10,0,10,10,0,0,20,,,
"Fortis Escorts Heart Institute, Okhla",112,112,0,Private,2021-05-15-07-08,55,55,0,5,5,0,60,60,0,1,1,16,11,5
"Fortis Hospital, Shalimar Bagh",230,194,36,Private,2021-05-14-21-25,33,33,0,27,27,0,60,60,0,1,23,8,8,0
"Fortis SS Hospital, Vasant Kunj",106,94,12,Private,2021-05-15-08-04,8,8,0,12,12,0,20,20,0,1,23,,,
"Gandhi Nursing Home, Uttam Nagar",89,89,0,Private,2021-05-15-08-33,33,33,0,1,1,0,34,34,0,1,10,8,8,0
"Garg Hospital, Karkardooma",36,15,21,Private,2021-05-15-05-53,4,4,0,,,,4,4,0,0,8,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,66,4,Private,2021-05-14-15-51,12,12,0,5,5,0,17,17,0,1,10,8,8,0
"Goyal Hospital, Paschim Vihar",24,22,2,Private,2021-05-15-08-21,7,7,0,,,,7,7,0,0,4,,,
GTB Hospital,900,573,327,Delhi Government,2021-05-15-07-04,392,309,83,158,128,30,550,437,113,0,22,,,
Gupta Multispecialty Hospital,14,4,10,Private,2021-05-14-10-51,,,,,,,,,,1,0,,,
"Gupta Multispecialty Hospital, Vivek Vihar",40,20,20,Private,2021-05-14-18-04,6,6,0,,,,6,6,0,0,6,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,42,156,Delhi Government,2021-05-14-23-08,,,,,,,,,,1,12,,,
"HAHC Hospital, Hamdard Nagar",376,79,297,Private,2021-05-15-01-09,15,15,0,10,10,0,25,25,0,0,12,6,1,5
HANDA NURSING HOME,12,6,6,Private,2021-05-14-17-25,,,,,,,,,,1,14,,,
Hardik Hospital,10,2,8,Private,2021-05-14-13-06,,,,,,,,,,1,5,,,
Highland Care Multispeciality Hospital,30,10,20,Private,2021-05-14-10-31,2,2,0,2,2,0,4,4,0,0,14,,,
Hira’s Multispeciality Hospital,15,1,14,Private,2021-05-14-09-55,,,,,,,,,,0,3,,,
"Holy Family Hospital, Okhla",370,340,30,Private,2021-05-14-16-58,10,10,0,44,44,0,54,54,0,1,0,18,18,0
"IBS Hospital, Lajpat Nagar",39,34,5,Private,2021-05-15-08-04,10,8,2,3,3,0,13,11,2,0,3,,,
"Indian spinal injury centre,Vasant Kunj",160,144,16,Private,2021-05-15-04-10,3,3,0,11,11,0,14,14,0,0,2,12,8,4
"Indira Gandhi Hospital, Dwarka",250,11,239,Delhi Government,2021-05-15-07-00,,,,,,,,,,8,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,470,0,Private,2021-05-15-08-01,88,88,0,12,12,0,100,100,0,0,18,65,65,0
INDUS VALLEY HOSPITALS,50,22,28,Private,2021-05-14-15-58,11,10,1,1,0,1,12,10,2,1,8,,,
"Irene Hospital, Kalkaji",35,35,0,Private,2021-05-14-10-14,5,5,0,2,2,0,7,7,0,0,3,,,
"Ishan Hospital, Rohini",13,8,5,Private,2021-05-15-08-24,5,4,1,,,,5,4,1,0,12,,,
"Jain Hospital, Vikas Marg Extn.",42,29,13,Private,2021-05-15-08-07,13,10,3,,,,13,10,3,0,10,2,2,0
"Jaipur Golden Hospital, Rohini",220,206,14,Private,2021-05-15-07-37,50,50,0,15,15,0,65,65,0,0,17,10,10,0
Janakpuri Super Speciality Hospital Society,50,29,21,Delhi Government,2021-05-15-07-05,18,18,0,,,,18,18,0,0,15,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,36,24,Private,2021-05-15-08-24,8,8,0,2,2,0,10,10,0,0,15,,,
"Jeewan Mala Hospital, Rohtak Road",60,58,2,Private,2021-05-15-07-56,28,28,0,8,8,0,36,36,0,0,2,6,6,0
"Jeewan Moti Khera Hospital, Nangloi",30,9,21,Private,2021-05-15-08-03,4,3,1,1,1,0,5,4,1,1,23,,,
"Jeewan Nursing Home, Pusa Road",37,33,4,Private,2021-05-15-06-57,7,7,0,,,,7,7,0,0,6,7,7,0
Jyoti Nursing Home,22,19,3,Private,2021-05-15-06-59,,,,,,,,,,1,11,,,
K K Surgical & Maternity Centre,40,0,40,Private,2021-05-14-10-52,,,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,12,18,Private,2021-05-14-12-21,,,,,,,,,,0,13,6,0,6
"Kalra Hospital, Kirti Nagar",93,85,8,Private,2021-05-15-06-22,29,29,0,3,3,0,32,32,0,0,9,29,29,0
Kalyani Hospital,35,35,0,Private,2021-05-14-16-16,8,8,0,1,1,0,9,9,0,3,1,,,
"Kapil Multispecialty Hospital, Nathupura",40,28,12,Private,2021-05-15-08-11,4,4,0,1,1,0,5,5,0,1,0,,,
KAPOOR MEDICAL CENTRE,19,12,7,Private,2021-05-14-09-10,,,,,,,,,,0,17,,,
Khandelwal Hospital And Urology Center,30,16,14,Private,2021-05-15-08-21,6,4,2,,,,6,4,2,0,8,,,
khanna hospital,50,20,30,Private,2021-05-14-10-59,7,7,0,1,0,1,8,7,1,0,6,,,
"Konark Hospital, Nangloi",43,18,25,Private,2021-05-14-18-03,,,,,,,,,,1,4,16,16,0
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,20,6,Private,2021-05-15-05-24,6,6,0,,,,6,6,0,0,20,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,56,40,Private,2021-05-15-06-58,26,26,0,,,,26,26,0,0,16,10,10,0
"Kukreja Hospital, Mayur Vihar",25,13,12,Private,2021-05-15-07-59,5,5,0,,,,5,5,0,0,7,,,
"Lalita Hospital, Begumpur",40,26,14,Private,2021-05-14-12-37,3,1,2,1,1,0,4,2,2,,,,,
LHMC,370,282,88,Central Government,2021-05-14-21-43,34,34,0,16,16,0,50,50,0,1,4,27,22,5
Life RAYS HOSPITAL,12,3,9,Private,2021-05-14-11-00,,,,,,,,,,2,20,,,
Lifeline Hospital,50,23,27,Private,2021-05-14-11-12,5,4,1,2,1,1,7,5,2,0,5,,,
Lok Nayak Hospital,1750,863,887,Delhi Government,2021-05-14-22-23,450,250,200,300,250,50,750,500,250,0,12,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,17,54,Private,2021-05-14-21-28,24,4,20,2,2,0,26,6,20,0,7,20,19,1
Maha Durga Charitable Trust Hospital,160,128,32,Private,2021-05-15-01-57,22,22,0,8,8,0,30,30,0,1,4,,,
"Maharaja Agarsain Multispecialty Hospital, Narela",35,26,9,Private,2021-05-14-21-51,4,4,0,,,,4,4,0,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,47,0,Private,2021-05-14-14-51,,,,12,12,0,12,12,0,0,10,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,197,53,Private,2021-05-15-07-39,64,64,0,8,8,0,72,72,0,1,6,20,20,0
Makkar Multispeciality Hospital,44,26,18,Private,2021-05-14-17-23,11,11,0,,,,11,11,0,,,,,
Malik Radix Hospital,47,30,17,Private,2021-05-15-08-10,13,13,0,1,1,0,14,14,0,0,12,,,
