name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-07-01-14-18,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-07-01-09-56,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-07-01-08-48,,,,,,,6,0,,,,,,
AIIMS Main Delhi,27,14,13,Central Government,2021-07-01-10-31,,,,,,,4,8,108,88,20,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-07-01-16-59,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,3,17,Private,2021-07-01-09-23,8,0,8,10,0,10,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-07-01-10-28,3,0,3,5,0,5,7,0,11,1,10,2,0,2
Ambedkar Nagar hospital,200,1,199,Delhi Government,2021-07-01-16-27,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-07-01-11-49,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-07-01-11-38,3,0,3,3,0,3,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-07-01-10-41,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-07-01-11-12,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-07-01-12-55,,,,,,,1,23,,,,,,
