name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,16,6,Private,2021-05-21-12-28,3,2,1,2,2,0,5,4,1,0,8,,,
AASTHA HOSPITAL,40,18,22,Private,2021-05-21-14-05,8,5,3,2,1,1,10,6,4,0,7,2,1,1
Acharyashree Bhikshu Govt. Hospital,150,25,125,Delhi Government,2021-05-21-13-03,,,,30,7,23,30,7,23,2,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-21-12-29,,,,,,,,,,1,0,,,
AIIMS Jhajjar,400,215,185,Central Government,2021-05-21-09-35,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,151,151,Central Government,2021-05-21-14-09,29,22,7,43,43,0,72,65,7,0,10,72,41,31
"AIIMS, Trauma Delhi",294,263,31,Central Government,2021-05-21-05-44,,,,71,62,9,71,62,9,,,,,
"Akash Healthcare, Dwarka",160,160,0,Private,2021-05-21-14-28,14,14,0,40,40,0,54,54,0,0,14,17,17,0
Alshifa Hospital,50,32,18,Private,2021-05-21-09-22,16,12,4,3,2,1,19,14,5,0,22,,,
Ambedkar Nagar hospital,450,60,390,Delhi Government,2021-05-21-14-13,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,1,9,Private,2021-05-21-14-00,1,1,0,,,,1,1,0,0,7,,,
"Ansari Hospital, Sagarpur",40,18,22,Private,2021-05-21-13-30,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,1,27,Private,2021-05-21-11-15,4,1,3,,,,4,1,3,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-21-08-16,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,2,29,Private,2021-05-21-14-12,7,2,5,,,,7,2,5,,,,,
ARK Hospital,30,2,28,Private,2021-05-20-07-44,5,2,3,,,,5,2,3,0,5,20,0,20
Arogya Hospital,20,13,7,Private,2021-05-21-13-11,10,6,4,,,,10,6,4,0,15,,,
Arya Hospital,24,6,18,Private,2021-05-21-10-26,8,2,6,2,0,2,10,2,8,1,23,,,
Ashray Medical Centre,12,0,12,Private,2021-05-21-11-24,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-21-09-00,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-05-21-14-03,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",118,75,43,Private,2021-05-21-12-57,23,18,5,7,7,0,30,25,5,0,14,,,
"B.M. Gupta Hospital, Uttam Nagar",70,28,42,Private,2021-05-21-08-09,19,16,3,1,1,0,20,17,3,0,6,,,
"Bansal Global Hospital, Jahangirpuri",60,16,44,Private,2021-05-21-11-33,9,3,6,1,0,1,10,3,7,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,34,6,Private,2021-05-21-11-00,8,6,2,2,2,0,10,8,2,,,,,
Bara Hindurao Hospital,250,144,106,Central Government,2021-05-21-09-34,,,,10,10,0,10,10,0,1,8,,,
Base Hospital Delhi Cantt,500,295,205,Central Government,2021-05-21-06-48,,,,50,47,3,50,47,3,1,12,,,
Batra Hospital,300,123,177,Private,2021-05-21-08-24,18,18,0,15,15,0,33,33,0,0,23,12,12,0
"Bensups Hospital, Dwarka",40,13,27,Private,2021-05-21-13-32,12,4,8,3,3,0,15,7,8,0,15,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-21-10-04,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,46,35,Private,2021-05-21-14-19,23,21,2,5,5,0,28,26,2,0,18,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,28,12,Private,2021-05-21-11-42,10,10,0,1,1,0,11,11,0,0,7,,,
"Bhagwati Hospital, Rohini",130,30,100,Private,2021-05-21-13-34,13,13,0,2,2,0,15,15,0,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,18,18,Private,2021-05-21-14-06,6,4,2,,,,6,4,2,0,8,,,
Bimla Devi Hospital,27,2,25,Private,2021-05-21-09-29,,,,,,,,,,3,0,3,2,1
"BLK Hospital, Pusa Road",317,167,150,Private,2021-05-21-13-30,54,54,0,21,21,0,75,75,0,1,0,43,43,0
"Brahm Shakti Hospital, Budh Vihar",70,48,22,Private,2021-05-21-12-37,9,6,3,2,2,0,11,8,3,0,18,,,
Burari Hospital,500,102,398,Delhi Government,2021-05-21-12-12,85,72,13,30,30,0,115,102,13,1,2,,,
C M PATEL HOSPITAL,15,2,13,Private,2021-05-21-09-38,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,4,23,Central Government,2021-05-21-10-06,,,,,,,,,,6,20,,,
CAREWELL MEDICAL CENTRE,8,3,5,Private,2021-05-21-08-34,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-05-21-11-41,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,6,34,Private,2021-05-21-13-47,4,2,2,1,1,0,5,3,2,0,15,3,0,3
Central Hospital,31,24,7,Private,2021-05-21-14-08,4,4,0,4,4,0,8,8,0,0,3,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,76,324,Delhi Government,2021-05-21-14-22,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,46,754,Delhi Government,2021-05-21-10-13,,,,,,,,,,18,8,,,
"Covid Care Center- Sardar Patel, Chattrpur",565,174,391,Delhi Government,2021-05-21-14-02,,,,,,,,,,1,12,,,
Covid Care Center -CWG AKSHARDHAM,460,50,410,Delhi Government,2021-05-21-09-42,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,15,13,2,Private,2021-05-21-11-47,5,5,0,,,,5,5,0,1,9,,,
"Cygnus MLS, Rama Vihar",60,28,32,Private,2021-05-21-11-02,19,19,0,5,5,0,24,24,0,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,23,45,Private,2021-05-21-13-28,26,11,15,5,4,1,31,15,16,0,17,,,
Deen Dayal Upadhyay hospital,500,328,172,Delhi Government,2021-05-21-13-14,120,82,38,130,125,5,250,207,43,0,14,33,22,11
Deep Chand Bandhu,250,116,134,Delhi Government,2021-05-21-14-11,95,63,32,25,20,5,120,83,37,0,8,,,
Delhi global hospital,14,2,12,Private,2021-05-21-10-24,,,,,,,,,,1,23,,,
