name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,25,0,25,Private,2021-08-21-09-52,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,12,0,12,Private,2021-08-21-17-22,1,0,1,1,0,1,2,0,2,,,10,2,8
Ace Hospital,30,0,30,Private,2021-08-21-13-33,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-08-21-19-05,,,,5,0,5,5,0,5,12,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-21-09-21,,,,,,,,,,6,0,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-08-21-17-10,,,,100,0,100,100,0,100,0,23,,,
AIIMS Main Delhi,13,0,13,Central Government,2021-08-21-17-39,,,,,,,,,,2,12,92,79,13
"AIIMS, Trauma Delhi",294,7,287,Central Government,2021-08-22-04-47,,,,71,5,66,71,5,66,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-08-21-17-20,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,21,0,21, ,2021-08-21-10-47,,,,,,,,,,7,0,,,
Alshifa Hospital,18,0,18,Private,2021-08-21-11-29,4,0,4,2,0,2,6,0,6,23,0,11,4,7
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-08-22-05-24,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-08-21-15-12,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-08-21-15-47,,,,,,,,,,1,23,5,0,5
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-21-10-03,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-08-21-09-48,5,0,5,,,,5,0,5,0,6,,,
Arya Hospital,26,0,26,Private,2021-08-21-14-20,10,0,10,2,0,2,12,0,12,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-08-21-11-30,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-08-21-09-21,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-08-21-10-14,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-08-22-05-15,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-08-22-04-41,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-08-21-08-02,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",10,0,10,Private,2021-08-21-08-12,,,,,,,,,,0,7,9,0,9
Bara Hindurao Hospital,250,3,247,Central Government,2021-08-21-10-23,,,,14,0,14,14,0,14,3,0,4,4,0
Base Hospital Delhi Cantt,500,18,482,Central Government,2021-08-21-07-56,,,,50,3,47,50,3,47,2,12,,,
Batra Hospital,148,0,148,Private,2021-08-21-12-57,3,0,3,5,0,5,8,0,8,0,23,52,34,18
"Bensups Hospital, Dwarka",30,0,30,Private,2021-08-21-08-13,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-08-21-09-57,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-08-21-13-55,13,0,13,2,0,2,15,0,15,0,10,5,5,0
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-08-21-17-16,1,0,1,,,,1,0,1,6,12,5,4,1
Bimla Devi Hospital,10,0,10,Private,2021-08-21-10-39,,,,,,,,,,4,0,6,0,6
"BLK Hospital, Pusa Road",140,4,136,Private,2021-08-22-05-30,21,1,20,7,1,6,28,2,26,4,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-08-21-12-29,5,0,5,1,0,1,6,0,6,2,12,17,12,5
Burari Hospital,300,0,300,Delhi Government,2021-08-21-09-42,70,0,70,30,0,30,100,0,100,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-08-21-13-54,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,20,0,20,Private,2021-08-21-12-10,3,0,3,,,,3,0,3,,,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-08-21-19-18,5,0,5,1,0,1,6,0,6,1,20,3,0,3
Central Hospital,16,0,16,Private,2021-08-22-04-08,,,,4,0,4,4,0,4,0,3,4,4,0
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,0,100,Delhi Government,2021-08-21-09-47,,,,,,,,,,41,0,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-08-21-09-37,,,,,,,,,,27,13,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,2,594,Delhi Government,2021-08-21-11-13,,,,,,,,,,2,15,,,
covid care center-Sultanpuri,1200,0,1200,Delhi Government,2021-08-21-11-22,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,0,50,Delhi Government,2021-08-21-11-28,,,,,,,,,,5,23,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-08-21-08-20,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",27,0,27,Private,2021-08-21-17-00,,,,5,0,5,5,0,5,1,11,19,8,11
"Cygnus Sonia Hospital, Nangloi",21,0,21,Private,2021-08-22-00-11,4,0,4,1,0,1,5,0,5,0,17,18,12,6
Deen Dayal Upadhyay hospital,100,8,92,Delhi Government,2021-08-22-04-00,,,,25,4,21,25,4,21,1,10,43,43,0
Deep Chand Bandhu,100,0,100,Delhi Government,2021-08-21-20-26,5,0,5,20,0,20,25,0,25,4,8,10,8,2
Delhi global hospital,3,0,3,Private,2021-08-21-09-24,3,0,3,,,,3,0,3,1,23,4,1,3
Delhi Golden Hospital,15,0,15,Private,2021-08-21-16-48,,,,,,,,,,,,,,
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-08-21-10-16,3,0,3,2,0,2,5,0,5,2,7,34,10,24
Delhi multi speciality hospital,2,0,2,Private,2021-08-21-09-21,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,0,103,Private,2021-08-22-00-14,13,0,13,5,0,5,18,0,18,1,8,8,8,0
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-08-21-11-37,4,0,4,1,0,1,5,0,5,0,23,5,2,3
Divine Multispeciality Hospital and Cancer Centre,18,0,18,Private,2021-08-21-12-02,14,0,14,,,,14,0,14,4,22,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-08-21-13-18,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,100,10,90,Delhi Government,2021-08-21-12-54,,,,25,9,16,25,9,16,1,7,12,10,2
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-08-21-09-41,6,0,6,,,,6,0,6,,,,,
Ekansh Hospital,8,0,8,Private,2021-08-21-12-14,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-08-21-11-21,,,,,,,,,,2,6,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-08-21-09-55,,,,2,0,2,2,0,2,2,17,15,7,8
"Fortis Escorts Heart Institute, Okhla",112,1,111,Private,2021-08-21-16-22,55,1,54,5,0,5,60,1,59,2,3,16,13,3
"Fortis Hospital, Shalimar Bagh",78,0,78,Private,2021-08-21-17-12,15,0,15,5,0,5,20,0,20,5,23,48,48,0
"Fortis SS Hospital, Vasant Kunj",48,0,48,Private,2021-08-21-23-19,14,0,14,4,0,4,18,0,18,2,23,37,19,18
Galaxy Hospital,8,0,8,Private,2021-08-21-12-02,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-08-21-09-25,6,0,6,2,0,2,8,0,8,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-08-21-08-27,4,0,4,,,,4,0,4,7,0,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-29-13-47,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",14,0,14,Private,2021-08-21-12-05,3,0,3,1,0,1,4,0,4,1,23,10,6,4
"Goyal Hospital, Paschim Vihar",10,0,10,Private,2021-08-21-17-39,,,,,,,,,,0,12,7,3,4
GTB Hospital,600,7,593,Delhi Government,2021-08-22-04-03,410,0,410,140,7,133,550,7,543,4,6,8,8,0
Gupta Multispecialty Hospital,14,0,14,Private,2021-08-21-02-53,,,,,,,,,,2,0,4,0,4
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-08-21-17-34,4,0,4,,,,4,0,4,3,23,2,0,2
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-08-22-00-34,4,0,4,8,0,8,12,0,12,1,4,29,8,21
