name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,14,8,Private,2021-05-22-15-03,3,1,2,2,2,0,5,3,2,0,8,,,
AASTHA HOSPITAL,40,8,32,Private,2021-05-23-10-26,8,1,7,2,1,1,10,2,8,0,7,2,1,1
Acharyashree Bhikshu Govt. Hospital,150,24,126,Delhi Government,2021-05-23-08-36,,,,30,8,22,30,8,22,2,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-23-10-44,,,,,,,,,,1,0,,,
AIIMS Jhajjar,400,188,212,Central Government,2021-05-23-10-20,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,154,148,Central Government,2021-05-23-10-21,29,22,7,43,43,0,72,65,7,0,14,72,40,32
"AIIMS, Trauma Delhi",294,265,29,Central Government,2021-05-23-05-46,,,,71,60,11,71,60,11,,,,,
"Akash Healthcare, Dwarka",160,160,0,Private,2021-05-23-09-39,14,14,0,40,40,0,54,54,0,0,23,17,17,0
Alshifa Hospital,50,28,22,Private,2021-05-23-09-36,16,11,5,3,3,0,19,14,5,0,23,,,
Ambedkar Nagar hospital,450,53,397,Delhi Government,2021-05-23-11-17,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,1,9,Private,2021-05-23-08-56,1,1,0,,,,1,1,0,0,9,,,
"Ansari Hospital, Sagarpur",40,12,28,Private,2021-05-23-10-42,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,1,27,Private,2021-05-23-07-43,4,0,4,,,,4,0,4,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-23-11-09,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,3,28,Private,2021-05-23-10-02,7,3,4,,,,7,3,4,,,,,
ARK Hospital,30,0,30,Private,2021-05-23-08-07,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,20,16,4,Private,2021-05-22-10-36,10,6,4,,,,10,6,4,0,15,,,
Arya Hospital,24,3,21,Private,2021-05-23-10-35,8,0,8,2,0,2,10,0,10,4,23,,,
Ashray Medical Centre,12,0,12,Private,2021-05-23-10-33,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-23-09-52,,,,,,,,,,4,0,,,
Astha Hospital,10,1,9,Private,2021-05-23-10-49,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",100,68,32,Private,2021-05-23-08-23,23,18,5,7,7,0,30,25,5,0,9,,,
"B.M. Gupta Hospital, Uttam Nagar",70,21,49,Private,2021-05-23-11-14,19,12,7,1,0,1,20,12,8,0,6,,,
"Bansal Global Hospital, Jahangirpuri",60,10,50,Private,2021-05-23-08-19,9,3,6,1,0,1,10,3,7,0,7,1,1,0
"Bansal Hospital & Research Centre, New Friends Colony",40,14,26,Private,2021-05-23-08-09,8,1,7,2,2,0,10,3,7,,,,,
Bara Hindurao Hospital,250,120,130,Central Government,2021-05-23-09-31,,,,10,10,0,10,10,0,1,19,,,
