name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-02-03-12-18,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,1,18,Private,2021-02-03-17-20,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-02-03-06-24,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,1,9,Private,2021-02-03-10-01,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,100,31,69,Central Government,2021-02-03-16-36,,,,15,14,1,6,7,93,68,25,15,14,1
"AIIMS, Trauma Delhi",265,150,115,Central Government,2021-02-03-16-40,,,,71,59,12,,,,,,71,59,12
"Akash Healthcare, Dwarka",79,12,67,Private,2021-02-03-16-45,14,3,11,24,3,21,0,16,44,35,9,10,0,10
Alshifa Hospital,18,0,18,Private,2021-02-03-09-53,4,0,4,6,0,6,5,0,11,3,8,2,0,2
Ambedkar Nagar hospital,300,4,296,Delhi Government,2021-02-03-17-05,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-02-03-09-44,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-02-03-07-37,5,0,5,5,0,5,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-02-03-09-46,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-02-03-10-27,,,,,,,0,21,4,1,3,,,
Arya Hospital,24,0,24,Private,2021-02-03-10-34,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-02-03-11-40,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-02-03-11-20,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,16,25,Private,2021-02-03-01-16,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,1,39,Private,2021-02-03-17-22,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-02-03-11-57,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-02-03-07-21,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,6,244,Central Government,2021-02-03-09-38,,,,14,0,14,4,6,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,163,337,Central Government,2021-02-03-06-50,,,,50,6,44,2,12,,,,50,6,44
Batra Hospital,200,18,182,Private,2021-02-03-10-21,39,7,32,44,9,35,0,23,66,44,22,5,2,3
"Bensups Hospital, Dwarka",25,0,25,Private,2021-02-03-11-08,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-02-03-11-31,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,1,33,Private,2021-02-03-16-02,6,1,5,7,1,6,2,17,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,0,20,Private,2021-02-03-09-18,5,0,5,5,0,5,0,20,6,2,4,,,
"Bhagwati Hospital, Rohini",40,2,38,Private,2021-02-03-17-16,7,2,5,8,2,6,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,2,18,Private,2021-02-03-17-16,2,0,2,2,0,2,6,12,4,2,2,,,
Bimla Devi Hospital,10,0,10,Private,2021-02-03-09-43,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,47,139,Private,2021-02-03-15-31,39,15,24,47,23,24,6,0,80,80,0,8,8,0
"Brahm Shakti Hospital, Budh Vihar",40,1,39,Private,2021-02-03-10-18,4,1,3,5,1,4,2,12,7,6,1,1,0,1
Burari Hospital,800,4,796,Delhi Government,2021-02-03-08-08,145,1,144,195,1,194,7,12,,,,50,0,50
C M PATEL HOSPITAL,3,0,3,Private,2021-02-03-11-42,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,1,19,Private,2021-02-03-17-11,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,0,10,Private,2021-02-03-16-14,2,0,2,4,0,4,0,3,4,4,0,2,0,2
"Cygnus MLS, Rama Vihar",34,0,34,Private,2021-02-03-17-06,8,0,8,9,0,9,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,3,25,Private,2021-02-03-17-08,7,2,5,8,2,6,0,17,18,16,2,1,0,1
Deen Dayal Upadhyay hospital,150,17,133,Delhi Government,2021-02-03-16-01,50,5,45,100,15,85,4,18,43,36,7,50,10,40
Deep Chand Bandhu,150,5,145,Delhi Government,2021-02-03-16-20,50,0,50,75,4,71,3,12,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-02-03-06-31,3,0,3,3,0,3,1,23,4,1,3,,,
