name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-12-07-10-06,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-12-07-17-22,1,0,1,1,0,1,2,0,5,2,3,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-12-07-11-23,,,,5,0,5,12,0,,,,5,0,5
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-12-07-08-41,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
"AIIMS, Trauma Delhi",21,2,19,Central Government,2021-12-07-16-41,,,,21,2,19,,,,,,21,2,19
"Akash Healthcare, Dwarka",20,2,18,Private,2021-12-07-17-10,10,2,8,10,2,8,0,16,58,0,58,,,
All India Institute of Ayurveda,10,0,10, ,2021-12-07-10-02,,,,,,,7,0,,,,,,
Alshifa Hospital,18,0,18,Private,2021-12-07-09-26,4,0,4,6,0,6,9,0,11,5,6,2,0,2
Ambedkar Nagar hospital,135,0,135,Delhi Government,2021-12-07-16-46,,,,,,,1,0,,,,,,
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-12-07-09-08,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-12-07-15-14,,,,,,,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-12-07-10-09,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
ARK Hospital,30,0,30,Private,2021-10-28-08-45,5,0,5,5,0,5,0,6,,,,,,
Arya Hospital,24,0,24,Private,2021-12-07-10-45,8,0,8,10,0,10,,,14,0,14,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-12-07-02-48,,,,,,,1,23,,,,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-12-07-10-01,,,,,,,4,0,,,,,,
Astha Hospital,10,0,10,Private,2021-12-06-15-19,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-12-07-06-10,18,0,18,20,0,20,0,23,20,20,0,2,0,2
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-12-07-07-26,1,0,1,2,0,2,0,23,,,,1,0,1
Balak Ram Hospital,25,0,25,Delhi Government,2021-12-05-10-15,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-12-07-10-34,,,,14,0,14,4,18,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,12,488,Central Government,2021-12-07-08-42,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,0,50,Private,2021-12-07-10-23,,,,5,0,5,0,23,60,45,15,5,0,5
"Bensups Hospital, Dwarka",30,0,30,Private,2021-12-07-11-07,22,0,22,25,0,25,5,10,,,,3,0,3
BH SALVAS HOSPITAL,10,0,10,Private,2021-12-07-11-57,2,0,2,3,0,3,0,20,10,0,10,1,0,1
"Bhagwati Hospital, Rohini",10,0,10,Private,2021-12-07-10-48,1,0,1,2,0,2,0,10,18,13,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-12-07-17-15,1,0,1,1,0,1,6,12,5,2,3,,,
Bimla Devi Hospital,10,0,10,Private,2021-12-07-07-08,,,,,,,4,0,6,0,6,,,
"BLK Hospital, Pusa Road",44,1,43,Private,2021-12-07-17-29,8,0,8,9,0,9,7,0,90,90,0,1,0,1
"Brahm Shakti Hospital, Budh Vihar",10,0,10,Private,2021-12-07-11-05,,,,1,0,1,2,12,19,9,10,1,0,1
Burari Hospital,200,0,200,Delhi Government,2021-12-07-09-08,40,0,40,70,0,70,7,12,30,0,30,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-12-07-12-41,,,,,,,2,23,,,,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,7,0,,,,,,
CBR Hospital,20,0,20,Private,2021-12-07-11-56,3,0,3,3,0,3,,,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-12-07-14-18,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-12-07-15-43,,,,2,0,2,0,3,6,4,2,2,0,2
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,0,100,Delhi Government,2021-12-07-10-31,,,,,,,41,0,,,,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-12-07-09-59,,,,,,,27,13,,,,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,0,596,Delhi Government,2021-12-07-10-03,,,,,,,2,13,,,,,,
covid care center-Sultanpuri,1200,0,1200,Delhi Government,2021-11-02-11-34,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,0,50,Delhi Government,2021-12-07-09-52,,,,,,,5,23,,,,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-12-07-07-42,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-12-07-09-38,,,,1,0,1,2,0,23,6,17,1,0,1
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-12-07-17-13,5,0,5,6,0,6,0,17,18,9,9,1,0,1
Deen Dayal Upadhyay hospital,100,0,100,Delhi Government,2021-12-07-16-16,,,,25,0,25,1,4,43,43,0,25,0,25
Deep Chand Bandhu,100,0,100,Delhi Government,2021-12-07-14-03,,,,25,0,25,4,15,10,7,3,25,0,25
Delhi global hospital,3,0,3,Private,2021-12-07-08-13,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-12-07-11-52,3,0,3,5,0,5,1,21,34,25,9,2,0,2
Delhi multi speciality hospital,2,0,2,Private,2021-12-07-08-53,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",35,0,35,Private,2021-12-07-15-59,13,0,13,18,0,18,1,8,8,8,0,5,0,5
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-12-07-10-36,4,0,4,5,0,5,0,23,5,0,5,1,0,1
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-12-07-09-58,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,100,0,100,Delhi Government,2021-12-07-09-54,,,,25,0,25,4,0,24,21,3,25,0,25
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-12-07-10-24,1,0,1,1,0,1,,,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-12-07-10-42,,,,,,,5,20,5,5,0,,,
ESIC hospital Okhla,20,0,20,Central Government,2021-12-07-09-46,,,,2,0,2,7,6,15,7,8,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,0,31,Private,2021-12-07-16-05,5,0,5,8,0,8,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,0,26,Private,2021-12-07-10-00,4,0,4,6,0,6,5,23,52,52,0,2,0,2
"Fortis SS Hospital, Vasant Kunj",18,0,18,Private,2021-12-07-17-25,9,0,9,11,0,11,2,23,37,25,12,2,0,2
Galaxy Hospital,8,0,8,Private,2021-12-07-09-16,2,0,2,2,0,2,5,0,1,0,1,,,
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-12-07-09-58,,,,,,,1,12,15,15,0,,,
"Garg Hospital, Karkardooma",5,0,5,Private,2021-12-07-16-32,,,,,,,7,0,,,,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-29-13-47,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",8,0,8,Private,2021-12-07-10-29,1,0,1,2,0,2,1,23,10,8,2,1,0,1
"Goyal Hospital, Paschim Vihar",3,0,3,Private,2021-12-07-17-19,,,,,,,0,12,7,2,5,,,
GTB Hospital,600,0,600,Delhi Government,2021-12-07-16-00,410,0,410,550,0,550,4,16,8,3,5,140,0,140
Gupta Multispecialty Hospital,14,0,14,Private,2021-12-07-08-58,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",5,0,5,Private,2021-12-07-10-01,1,0,1,1,0,1,3,23,5,0,5,,,
"HAHC Hospital, Hamdard Nagar",50,0,50,Private,2021-12-07-07-25,1,0,1,4,0,4,1,4,29,15,14,3,0,3
HANDA NURSING HOME,4,0,4,Private,2021-12-07-15-57,,,,,,,1,18,6,0,6,,,
Hardik Hospital,10,0,10,Private,2021-12-07-10-23,4,0,4,4,0,4,1,20,,,,,,
Highland Care Multispeciality Hospital,10,0,10,Private,2021-12-06-12-04,1,0,1,2,0,2,0,15,,,,1,0,1
Hira’s Multispeciality Hospital,2,0,2,Private,2021-12-07-11-23,,,,,,,0,12,,,,,,
"Holy Family Hospital, Okhla",35,4,31,Private,2021-12-07-08-55,,,,14,0,14,0,20,18,0,18,14,0,14
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-12-07-10-52,,,,,,,0,6,10,4,6,,,
"Indian spinal injury centre,Vasant Kunj",20,0,20,Private,2021-12-07-07-07,,,,3,0,3,0,18,10,9,1,3,0,3
"Indira Gandhi Hospital, Dwarka",1241,0,1241,Delhi Government,2021-12-07-07-44,85,0,85,330,0,330,5,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",72,5,67,Private,2021-12-07-09-28,4,0,4,12,1,11,7,0,149,113,36,8,1,7
"Irene Hospital, Kalkaji",5,0,5,Private,2021-12-07-10-18,,,,1,0,1,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",13,0,13,Private,2021-12-07-12-21,,,,,,,0,23,3,0,3,,,
"Jaipur Golden Hospital, Rohini",24,3,21,Private,2021-12-07-00-26,,,,4,1,3,0,12,81,52,29,4,1,3
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-12-07-11-25,50,0,50,50,0,50,5,0,10,9,1,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",10,0,10,Private,2021-12-07-11-05,,,,2,0,2,4,3,,,,2,0,2
"Jeewan Moti Khera Hospital, Nangloi",5,0,5,Private,2021-12-07-17-16,,,,1,0,1,1,23,6,0,6,1,0,1
Jivodaya Hospital,4,0,4,Private,2021-12-07-09-38,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-12-07-08-55,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),34,7,27,Central Government,2021-12-07-09-07,,,,5,0,5,4,12,35,27,8,5,0,5
"Kalra Hospital, Kirti Nagar",12,0,12,Private,2021-12-07-17-23,2,0,2,3,0,3,1,12,38,38,0,1,0,1
Khandelwal Hospital And Urology Center,5,0,5,Private,2021-12-07-00-23,1,0,1,1,0,1,0,10,4,0,4,,,
khanna hospital,5,0,5,Private,2021-12-07-09-03,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",8,0,8,Private,2021-12-07-17-22,3,0,3,3,0,3,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",5,0,5,Private,2021-12-07-17-14,,,,,,,0,18,8,0,8,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",12,0,12,Private,2021-12-07-17-17,,,,,,,0,23,32,13,19,,,
"Lalita Hospital, Begumpur",5,0,5,Private,2021-12-07-10-01,1,0,1,2,0,2,,,,,,1,0,1
LHMC,93,43,50,Central Government,2021-12-07-10-10,5,1,4,21,2,19,1,11,27,23,4,16,1,15
Lifeline Hospital,19,0,19,Private,2021-12-07-11-49,2,0,2,4,0,4,9,6,3,1,2,2,0,2
Lok Nayak Hospital,470,38,432,Delhi Government,2021-12-07-17-17,350,37,313,450,38,412,0,20,98,86,12,100,1,99
Lotus Hospital,15,0,15,Private,2021-12-07-17-11,,,,,,,1,20,,,,,,
Maa Bharti Hospital,2,0,2,Private,2021-12-07-12-44,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",13,0,13,Private,2021-12-07-09-26,4,0,4,4,0,4,1,12,40,30,10,,,
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-12-07-09-09,11,0,11,20,0,20,2,16,10,2,8,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-10-13-15-10,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-12-07-08-28,,,,5,0,5,1,0,11,7,4,5,0,5
"Maharaja Agrasen Hospital, Punjabi Bagh",30,2,28,Private,2021-12-07-13-34,6,1,5,9,1,8,10,1,68,68,0,3,0,3
Makkar Multispeciality Hospital,16,0,16,Private,2021-12-07-09-49,4,0,4,4,0,4,,,8,1,7,,,
Malik Radix Hospital,14,0,14,Private,2021-12-07-11-13,2,0,2,4,0,4,3,6,8,8,0,2,0,2
"MANIPAL HOSPITAL, DWARKA",20,0,20,Private,2021-12-07-11-51,,,,7,0,7,3,0,38,34,4,7,0,7
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-12-07-17-02,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",21,0,21,Private,2021-12-07-13-02,2,0,2,4,0,4,3,5,51,51,0,2,0,2
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-12-07-09-39,,,,4,0,4,0,4,12,0,12,4,0,4
Max East/West Block,52,0,52,Private,2021-12-07-10-44,4,0,4,4,0,4,0,21,60,60,0,,,
"Max Smart Gujarmal Modi hospital ,Saket",20,3,17,Private,2021-12-07-17-18,,,,4,0,4,2,8,45,40,5,4,0,4
"MAX SS HOSPITAL, PATPARGANJ",40,5,35,Private,2021-12-07-10-51,3,3,0,5,5,0,2,6,126,126,0,2,2,0
"Max SS Hospital, Shalimar Bagh",28,4,24,Private,2021-12-07-10-42,3,3,0,6,4,2,3,5,110,110,0,3,1,2
"Medeor Hospital, Dwarka",45,0,45,Private,2021-12-07-13-16,,,,8,0,8,0,23,,,,8,0,8
"Medeor Hospital, Qutab Instl. Area",11,0,11,Private,2021-12-07-08-00,2,0,2,2,0,2,0,23,8,0,8,,,
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-12-07-17-16,14,0,14,14,0,14,2,20,,,,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-12-07-10-23,5,0,5,5,0,5,3,0,13,9,4,,,
"Metro Hospital, Preet Vihar",15,15,0,Private,2021-12-07-08-57,5,5,0,5,5,0,0,20,60,34,26,,,
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-12-07-17-15,12,0,12,15,0,15,2,0,8,8,0,3,0,3
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",14,0,14,Private,2021-12-07-09-33,2,0,2,2,0,2,2,23,31,17,14,,,
"National Heart Institute, East of Kailash",23,0,23,Private,2021-12-07-09-24,21,0,21,23,0,23,0,19,11,11,0,2,0,2
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-12-07-11-03,,,,,,,2,0,6,4,2,,,
Newlife Medical Centre,2,0,2,Private,2021-12-07-06-59,,,,,,,1,12,,,,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-12-07-11-34,4,0,4,4,0,4,,,,,,,,
Nidaan Hospital,20,0,20,Private,2021-12-07-11-29,5,0,5,7,0,7,,,,,,2,0,2
Nijhara Hospital,7,0,7,Private,2021-12-07-09-38,,,,,,,1,23,,,,,,
Nirmal Hospital,20,3,17,Private,2021-12-07-16-00,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-12-07-16-35,2,0,2,3,0,3,1,0,,,,1,0,1
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-12-07-08-59,5,0,5,5,0,5,3,20,,,,,,
"NKS Hospital, Gulabi Bagh",10,0,10,Private,2021-12-07-06-21,1,0,1,3,0,3,0,7,27,25,2,2,0,2
Northern Railway,55,1,54,Central Government,2021-12-07-10-12,,,,14,1,13,0,12,12,7,5,14,1,13
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,1,12,,,,,,
Nulife Hospital,10,0,10,Private,2021-12-07-09-44,,,,5,0,5,3,0,,,,5,0,5
Oncoplus Hospital,30,0,30,Private,2021-12-07-07-26,4,0,4,9,0,9,3,0,,,,5,0,5
"Park Hospital, Meera Bagh",17,0,17,Private,2021-12-07-17-23,4,0,4,5,0,5,1,0,45,35,10,1,0,1
Parmeshwari Devi Hospital,2,0,2,Private,2021-12-07-00-51,1,0,1,1,0,1,,,,,,,,
Patel Hospital,10,0,10,Private,2021-12-07-12-09,6,0,6,6,0,6,,,6,0,6,,,
Pentagram,7,0,7,Private,2021-10-19-12-16,,,,,,,1,23,,,,,,
Pentamed Hospital,3,0,3,Private,2021-12-07-10-18,,,,1,0,1,2,20,7,3,4,1,0,1
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-12-07-16-56,2,0,2,3,0,3,10,23,6,0,6,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",13,1,12,Private,2021-12-07-12-21,2,0,2,3,0,3,10,0,35,21,14,1,0,1
Pt.RRM Hospital,6,0,6,Private,2021-12-07-09-50,1,0,1,2,0,2,8,10,,,,1,0,1
"Pushpawati Singhania Hospital, Saket",20,0,20,Private,2021-12-07-09-26,3,0,3,4,0,4,4,8,35,16,19,1,0,1
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-12-07-07-41,,,,,,,1,23,,,,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,0,100,Central Government,2021-12-07-10-15,,,,,,,3,0,,,,,,
Rajeev Gandhi Super Speciality Hospital,150,0,150,Delhi Government,2021-12-07-16-04,,,,150,0,150,5,8,80,41,39,150,0,150
"Rajiv Gandhi Cancer Institute & RC, Rohini*",50,0,50,Private,2021-12-07-10-09,4,0,4,5,0,5,1,20,10,10,0,1,0,1
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-12-07-11-41,3,0,3,3,0,3,1,20,,,,,,
Ram Manohar Lohia Hospital,323,13,310,Central Government,2021-12-07-06-30,,,,28,8,20,2,23,65,0,65,28,8,20
"Rathi Hospital, Najafgarh",10,1,9,Private,2021-12-07-17-16,3,1,2,5,1,4,0,23,11,2,9,2,0,2
Rescue Hospital,15,0,15,Private,2021-12-07-00-15,2,0,2,2,0,2,3,6,3,1,2,,,
"Revive Hospital,tilak nagar",28,0,28,Private,2021-12-07-14-12,14,0,14,15,0,15,0,18,2,2,0,1,0,1
