name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-02-02-11-47,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,1,18,Private,2021-02-02-17-19,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-02-02-08-53,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,1,9,Private,2021-02-02-09-56,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,100,34,66,Central Government,2021-02-02-17-48,,,,15,15,0,3,4,93,66,27,15,15,0
"AIIMS, Trauma Delhi",265,150,115,Central Government,2021-02-03-05-47,,,,71,59,12,,,,,,71,59,12
"Akash Healthcare, Dwarka",79,12,67,Private,2021-02-02-17-50,14,2,12,24,2,22,0,16,44,32,12,10,0,10
Alshifa Hospital,18,0,18,Private,2021-02-02-10-14,4,0,4,6,0,6,6,0,11,2,9,2,0,2
Ambedkar Nagar hospital,300,4,296,Delhi Government,2021-02-03-05-32,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-02-02-09-51,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-02-02-20-34,5,0,5,5,0,5,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-02-02-09-29,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-02-02-12-12,,,,,,,0,21,4,3,1,,,
Arya Hospital,24,0,24,Private,2021-02-02-10-29,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-02-02-10-18,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-02-02-11-48,,,,,,,,,,,,,,
