name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,21,16,5,Private,2021-05-16-15-02,3,3,0,2,2,0,5,5,0,0,8,,,
AASTHA HOSPITAL,40,35,5,Private,2021-05-17-07-05,8,6,2,2,2,0,10,8,2,0,7,2,1,1
Acharyashree Bhikshu Govt. Hospital,150,47,103,Delhi Government,2021-05-17-07-02,16,16,0,9,9,0,25,25,0,0,18,,,
AIIMS Jhajjar,400,274,126,Central Government,2021-05-16-17-07,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,177,125,Central Government,2021-05-16-16-40,29,29,0,43,37,6,72,66,6,0,12,72,43,29
"AIIMS, Trauma Delhi",294,281,13,Central Government,2021-05-17-05-37,,,,71,69,2,71,69,2,,,,,
"Akash Healthcare, Dwarka",261,261,0,Private,2021-05-17-05-18,14,14,0,40,40,0,54,54,0,0,4,17,17,0
Alshifa Hospital,50,48,2,Private,2021-05-16-20-38,16,14,2,3,3,0,19,17,2,1,6,,,
AMAR LEELA HOSPITAL PVT LTD,30,16,14,Private,2021-05-16-09-47,,,,,,,,,,1,5,8,8,0
Ambedkar Nagar hospital,400,96,304,Delhi Government,2021-05-17-07-05,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,8,2,Private,2021-05-17-04-55,1,1,0,,,,1,1,0,0,12,,,
"Ansari Hospital, Sagarpur",40,25,15,Private,2021-05-17-07-02,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,19,9,Private,2021-05-17-07-35,4,4,0,,,,4,4,0,0,3,4,4,0
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-17-08-13,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,6,25,Private,2021-05-16-17-59,7,4,3,,,,7,4,3,,,,,
ARK Hospital,30,6,24,Private,2021-05-16-13-35,5,3,2,,,,5,3,2,1,4,20,0,20
Arogya Hospital,30,19,11,Private,2021-05-16-12-00,10,10,0,,,,10,10,0,0,18,,,
Arya Hospital,24,20,4,Private,2021-05-16-19-44,8,8,0,2,2,0,10,10,0,0,10,,,
Ashray Medical Centre,12,4,8,Private,2021-05-16-11-40,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-16-12-03,,,,,,,,,,4,0,,,
Astha Hospital,10,1,9,Private,2021-05-16-10-07,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",118,110,8,Private,2021-05-17-07-22,23,23,0,7,7,0,30,30,0,0,8,,,
"B.M. Gupta Hospital, Uttam Nagar",70,62,8,Private,2021-05-17-07-09,19,19,0,1,1,0,20,20,0,0,8,,,
Balak Ram Hospital,100,1,99,Delhi Government,2021-05-17-08-18,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,21,39,Private,2021-05-17-08-29,9,3,6,1,1,0,10,4,6,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,34,6,Private,2021-05-17-07-11,8,6,2,2,2,0,10,8,2,,,,,
Bara Hindurao Hospital,250,183,67,Central Government,2021-05-16-20-08,,,,10,10,0,10,10,0,1,13,,,
Base Hospital Delhi Cantt,500,480,20,Central Government,2021-05-17-06-44,,,,50,45,5,50,45,5,1,12,,,
Batra Hospital,300,200,100,Private,2021-05-16-08-06,18,18,0,20,20,0,38,38,0,0,23,12,12,0
"Bensups Hospital, Dwarka",40,19,21,Private,2021-05-17-07-50,12,12,0,3,1,2,15,13,2,0,15,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-16-08-37,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,81,0,Private,2021-05-17-08-09,23,23,0,5,5,0,28,28,0,1,0,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,30,10,Private,2021-05-17-08-25,10,10,0,1,1,0,11,11,0,0,7,,,
"Bhagwati Hospital, Rohini",130,52,78,Private,2021-05-16-23-06,13,13,0,2,2,0,15,15,0,0,7,,,
