name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-04-15-09-47,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-04-15-09-42,1,0,1,1,0,1,2,0,5,2,3,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-04-16-11-44,,,,,,,6,0,,,,,,
AIIMS Main Delhi,21,17,4,Central Government,2021-04-16-11-19,,,,,,,4,8,133,105,28,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-04-16-00-11,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,7,13,Private,2021-04-15-10-27,5,0,5,7,1,6,0,16,44,31,13,2,1,1
Alshifa Hospital,18,0,18,Private,2021-04-16-10-21,6,0,6,8,0,8,5,0,14,4,10,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-04-15-11-52,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-04-16-07-35,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-04-16-11-47,2,0,2,3,0,3,1,23,5,5,0,1,0,1
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-04-16-09-37,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-04-16-09-47,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-04-16-00-04,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-04-16-10-40,,,,,,,,,,,,,,
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-04-16-14-38,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-04-15-10-13,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-04-16-11-37,,,,14,0,14,3,18,8,8,0,14,0,14
Base Hospital Delhi Cantt,44,1,43,Central Government,2021-04-15-10-48,,,,10,0,10,2,12,,,,10,0,10
Batra Hospital,50,3,47,Private,2021-04-16-08-33,9,3,6,11,3,8,0,23,99,49,50,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-04-15-10-00,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,28,1,27,Private,2021-04-15-09-37,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,3,6,Private,2021-04-16-08-19,2,0,2,3,0,3,2,23,7,6,1,1,0,1
