name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-01-09-39,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,10,0,10,Private,2021-01-02-17-15,5,0,5,5,0,5,2,0,5,2,3,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-01-02-12-12,,,,5,0,5,12,0,,,,5,0,5
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-01-02-08-16,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
"AIIMS, Trauma Delhi",62,37,25,Central Government,2021-01-02-16-57,,,,21,15,6,,,,,,21,15,6
"Akash Healthcare, Dwarka",20,0,20,Private,2021-01-02-16-34,10,0,10,10,0,10,0,16,58,0,58,,,
Alshifa Hospital,18,0,18,Private,2021-01-02-10-59,4,0,4,6,0,6,5,0,11,2,9,2,0,2
Ambedkar Nagar hospital,135,12,123,Delhi Government,2021-01-02-17-09,,,,,,,1,0,,,,,,
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-02-08-54,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,1,9,Private,2021-01-02-10-43,,,,,,,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-02-09-53,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-01-02-11-46,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-01-02-11-05,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-02-11-51,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-01-02-05-57,18,0,18,20,0,20,0,23,20,20,0,2,0,2
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-01-02-14-35,1,0,1,2,0,2,0,23,,,,1,0,1
Bara Hindurao Hospital,250,0,250,Central Government,2021-01-02-09-41,,,,14,0,14,7,6,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,48,452,Central Government,2021-01-02-07-47,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,4,46,Private,2021-01-02-12-10,3,0,3,8,0,8,0,23,102,53,49,5,0,5
"Bensups Hospital, Dwarka",30,0,30,Private,2021-01-02-10-52,22,0,22,25,0,25,5,10,,,,3,0,3
BH SALVAS HOSPITAL,10,0,10,Private,2021-01-02-11-39,2,0,2,3,0,3,0,20,10,0,10,1,0,1
"Bhagwati Hospital, Rohini",10,1,9,Private,2021-01-02-14-58,1,0,1,2,0,2,0,10,18,14,4,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-01-02-17-21,1,0,1,1,0,1,6,12,5,4,1,,,
Bimla Devi Hospital,10,0,10,Private,2021-01-02-10-13,,,,,,,4,0,6,0,6,,,
"BLK Hospital, Pusa Road",44,12,32,Private,2021-01-02-15-32,6,2,4,9,2,7,3,0,90,90,0,3,0,3
"Brahm Shakti Hospital, Budh Vihar",10,0,10,Private,2021-01-02-14-28,,,,1,0,1,2,12,19,5,14,1,0,1
Burari Hospital,300,1,299,Delhi Government,2021-01-02-09-31,40,0,40,70,0,70,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-01-02-11-16,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-01-02-08-46,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-01-02-10-15,,,,2,0,2,0,3,6,4,2,2,0,2
"Cygnus MLS, Rama Vihar",9,0,9,Private,2021-01-02-13-51,,,,1,0,1,2,0,23,6,17,1,0,1
"Cygnus Sonia Hospital, Nangloi",7,1,6,Private,2021-01-02-17-25,5,0,5,6,0,6,0,17,18,8,10,1,0,1
Deen Dayal Upadhyay hospital,100,2,98,Delhi Government,2021-01-02-16-04,,,,25,0,25,0,9,43,43,0,25,0,25
Deep Chand Bandhu,100,9,91,Delhi Government,2021-01-02-15-12,,,,25,0,25,4,15,10,4,6,25,0,25
Delhi global hospital,3,0,3,Private,2021-01-02-06-26,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-01-02-10-39,3,0,3,5,0,5,3,8,34,19,15,2,0,2
Delhi multi speciality hospital,2,0,2,Private,2021-01-02-06-28,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",35,0,35,Private,2021-01-02-16-20,13,0,13,18,0,18,1,8,8,8,0,5,0,5
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-01-02-11-13,4,0,4,5,0,5,0,23,5,0,5,1,0,1
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,5,15,Private,2021-01-02-12-34,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,100,0,100,Delhi Government,2021-01-02-12-02,,,,25,0,25,4,0,24,16,8,25,0,25
