name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-05-10-08-34,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-05-10-09-41,,,,1,0,1,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-05-06-13-10,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-05-10-08-38,,,,,,,6,0,,,,,,
AIIMS Main Delhi,21,8,13,Central Government,2021-05-10-16-21,,,,,,,1,22,108,82,26,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-05-10-16-31,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,4,16,Private,2021-05-10-18-10,8,4,4,10,4,6,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-05-10-10-01,3,0,3,5,0,5,6,0,11,2,9,2,0,2
Ambedkar Nagar hospital,200,1,199,Delhi Government,2021-05-11-05-07,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-05-10-09-16,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-05-10-07-33,3,0,3,3,0,3,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-05-10-11-22,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-05-10-09-49,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-05-10-13-09,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-05-10-10-51,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-05-11-00-47,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-05-11-02-30,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-05-10-11-10,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-05-10-06-36,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-05-10-10-13,,,,14,0,14,3,0,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,6,494,Central Government,2021-05-10-06-19,,,,50,2,48,2,12,,,,50,2,48
Batra Hospital,50,2,48,Private,2021-05-10-09-13,9,0,9,11,0,11,0,23,99,36,63,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-05-10-10-24,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-05-10-08-45,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,2,7,Private,2021-05-10-18-10,2,0,2,3,0,3,2,13,7,3,4,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
