name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,18,4,Private,2021-05-15-13-02,3,3,0,2,2,0,5,5,0,0,6,,,
AASTHA HOSPITAL,40,36,4,Private,2021-05-15-14-10,8,7,1,2,2,0,10,9,1,0,7,2,2,0
Acharyashree Bhikshu Govt. Hospital,150,49,101,Delhi Government,2021-05-15-13-10,9,9,0,4,4,0,13,13,0,0,18,,,
AIIMS Jhajjar,400,302,98,Central Government,2021-05-15-10-16,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,185,117,Central Government,2021-05-15-14-01,29,29,0,43,35,8,72,64,8,0,10,72,43,29
"AIIMS, Trauma Delhi",294,271,23,Central Government,2021-05-15-05-26,,,,71,69,2,71,69,2,,,,,
"Akash Healthcare, Dwarka",261,261,0,Private,2021-05-15-09-15,14,14,0,40,40,0,54,54,0,0,10,17,17,0
Alshifa Hospital,50,46,4,Private,2021-05-15-12-35,16,14,2,3,3,0,19,17,2,1,10,,,
AMAR LEELA HOSPITAL PVT LTD,30,18,12,Private,2021-05-15-10-57,,,,,,,,,,1,12,8,5,3
Ambedkar Nagar hospital,400,95,305,Delhi Government,2021-05-15-13-53,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,10,0,Private,2021-05-15-14-10,1,1,0,,,,1,1,0,0,13,,,
"Ansari Hospital, Sagarpur",40,28,12,Private,2021-05-15-13-57,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,20,8,Private,2021-05-15-07-21,4,4,0,,,,4,4,0,0,3,4,4,0
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-15-08-49,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,9,22,Private,2021-05-15-13-44,7,6,1,,,,7,6,1,,,,,
ARK Hospital,30,4,26,Private,2021-05-15-12-49,5,4,1,,,,5,4,1,1,4,20,0,20
Arogya Hospital,30,21,9,Private,2021-05-15-10-24,10,9,1,,,,10,9,1,0,21,,,
Arya Hospital,24,20,4,Private,2021-05-15-10-36,8,8,0,2,2,0,10,10,0,0,10,,,
Ashray Medical Centre,12,3,9,Private,2021-05-15-11-20,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-15-09-42,,,,,,,,,,4,0,,,
Astha Hospital,10,1,9,Private,2021-05-15-12-17,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",118,113,5,Private,2021-05-15-13-10,23,23,0,7,7,0,30,30,0,0,5,,,
"B.M. Gupta Hospital, Uttam Nagar",70,63,7,Private,2021-05-15-13-27,19,19,0,1,1,0,20,20,0,0,8,,,
Balak Ram Hospital,100,1,99,Delhi Government,2021-05-15-08-12,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,26,34,Private,2021-05-15-08-25,9,9,0,1,1,0,10,10,0,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,34,6,Private,2021-05-15-07-17,8,6,2,2,2,0,10,8,2,,,,,
Bara Hindurao Hospital,250,208,42,Central Government,2021-05-15-09-50,,,,10,10,0,10,10,0,1,15,,,
Base Hospital Delhi Cantt,500,490,10,Central Government,2021-05-15-06-53,,,,50,50,0,50,50,0,1,12,,,
Batra Hospital,300,200,100,Private,2021-05-15-11-16,18,18,0,20,20,0,38,38,0,0,23,12,12,0
"Bensups Hospital, Dwarka",40,23,17,Private,2021-05-15-13-18,12,12,0,3,3,0,15,15,0,1,2,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-15-08-49,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,81,0,Private,2021-05-15-14-00,23,23,0,5,5,0,28,28,0,0,6,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,30,10,Private,2021-05-15-13-46,10,10,0,1,1,0,11,11,0,0,7,,,
"Bhagwati Hospital, Rohini",130,53,77,Private,2021-05-15-12-32,13,12,1,2,2,0,15,14,1,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,28,8,Private,2021-05-15-13-43,8,8,0,,,,8,8,0,0,8,,,
Bimla Devi Hospital,27,11,16,Private,2021-05-15-10-19,,,,,,,,,,2,0,6,6,0
"BLK Hospital, Pusa Road",285,242,43,Private,2021-05-15-13-30,68,68,0,7,7,0,75,75,0,1,0,69,60,9
"Brahm Shakti Hospital, Budh Vihar",80,72,8,Private,2021-05-15-12-27,10,10,0,1,1,0,11,11,0,0,23,,,
Burari Hospital,370,185,185,Delhi Government,2021-05-15-10-33,40,40,0,30,30,0,70,70,0,1,2,,,
C M PATEL HOSPITAL,15,12,3,Private,2021-05-15-12-03,,,,,,,,,,2,23,,,
CAREWELL MEDICAL CENTRE,8,2,6,Private,2021-05-15-08-22,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-05-15-11-49,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,12,28,Private,2021-05-15-13-46,8,8,0,1,1,0,9,9,0,0,21,,,
Central Hospital,31,25,6,Private,2021-05-15-12-30,5,5,0,3,3,0,8,8,0,0,3,,,
Covid care and treatment centre Gurdwara Rakab ganj,300,126,174,Delhi Government,2021-05-14-21-29,,,,,,,,,,1,2,,,
Cronus Multi speciality Hospital,18,18,0,Private,2021-05-15-11-37,5,5,0,,,,5,5,0,1,6,,,
"Cygnus MLS, Rama Vihar",70,67,3,Private,2021-05-15-09-39,19,19,0,5,5,0,24,24,0,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,63,5,Private,2021-05-15-13-46,26,25,1,5,5,0,31,30,1,0,3,,,
Deen Dayal Upadhyay hospital,500,368,132,Delhi Government,2021-05-15-11-49,200,175,25,50,49,1,250,224,26,0,17,33,22,11
Deep Chand Bandhu,250,173,77,Delhi Government,2021-05-15-14-08,67,67,0,14,14,0,81,81,0,0,10,,,
Delhi global hospital,14,5,9,Private,2021-05-15-10-33,,,,,,,,,,1,16,,,
Delhi Golden Hospital,15,0,15,Private,2021-05-15-12-05,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,69,4,Private,2021-05-15-13-10,22,22,0,5,5,0,27,27,0,0,18,12,12,0
Delhi multi speciality hospital,11,3,8,Private,2021-05-15-07-06,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,91,69,Private,2021-05-15-14-01,13,13,0,5,5,0,18,18,0,0,20,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,17,17,Private,2021-05-15-10-13,9,8,1,2,1,1,11,9,2,0,4,,,
Divine Multispeciality Hospital and Cancer Centre,35,20,15,Private,2021-05-15-12-31,24,16,8,6,4,2,30,20,10,0,10,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",85,67,18,Private,2021-05-15-11-00,10,10,0,2,2,0,12,12,0,1,15,,,
Dr Baba Saheb Ambedkar Hospital,400,340,60,Delhi Government,2021-05-15-14-29,170,166,4,30,30,0,200,196,4,0,18,,,
Dr Rakesh Multispeciality Hospital,15,11,4,Private,2021-05-15-11-56,5,5,0,1,1,0,6,6,0,1,0,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,11,25,Private,2021-05-15-14-28,,,,,,,,,,0,5,,,
East Delhi Medical Centre Mansarover Park,40,31,9,Private,2021-05-15-09-48,10,10,0,,,,10,10,0,0,5,,,
Eden Hospital,16,8,8,Private,2021-05-15-12-54,,,,,,,,,,0,23,,,
Ekansh Hospital,8,2,6,Private,2021-05-15-11-09,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,29,36,Central Government,2021-05-15-10-39,,,,5,5,0,5,5,0,3,0,,,
ESIC hospital Okhla,233,154,79,Central Government,2021-05-15-13-04,,,,10,10,0,10,10,0,0,16,,,
"Fortis Escorts Heart Institute, Okhla",112,112,0,Private,2021-05-15-13-57,55,55,0,5,5,0,60,60,0,2,0,16,11,5
"Fortis Hospital, Shalimar Bagh",230,181,49,Private,2021-05-15-11-55,33,33,0,27,27,0,60,60,0,1,23,8,8,0
"Fortis SS Hospital, Vasant Kunj",106,94,12,Private,2021-05-15-11-32,8,8,0,12,12,0,20,20,0,1,23,,,
"Gandhi Nursing Home, Uttam Nagar",89,89,0,Private,2021-05-15-13-03,33,33,0,1,1,0,34,34,0,1,10,8,8,0
"Garg Hospital, Karkardooma",36,15,21,Private,2021-05-15-14-04,4,4,0,,,,4,4,0,0,8,,,
