name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-04-12-09-37,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-04-12-09-46,1,0,1,1,0,1,2,0,5,2,3,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-04-12-09-35,,,,,,,6,0,,,,,,
AIIMS Main Delhi,16,14,2,Central Government,2021-04-12-10-03,,,,,,,4,8,133,102,31,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-04-13-00-22,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,8,12,Private,2021-04-12-12-43,5,0,5,7,1,6,0,16,44,31,13,2,1,1
Alshifa Hospital,18,0,18,Private,2021-04-12-09-28,6,0,6,8,0,8,5,0,14,3,11,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-04-12-10-05,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-04-12-07-33,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-04-12-08-19,2,0,2,3,0,3,1,23,5,0,5,1,0,1
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-04-12-09-34,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-04-12-09-40,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-04-13-00-06,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-04-12-10-17,,,,,,,,,,,,,,
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-04-12-09-25,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-04-12-10-02,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,1,249,Central Government,2021-04-12-09-29,,,,14,0,14,1,0,8,8,0,14,0,14
Base Hospital Delhi Cantt,44,1,43,Central Government,2021-04-12-12-55,,,,10,0,10,2,12,,,,10,0,10
Batra Hospital,50,1,49,Private,2021-04-12-09-09,9,1,8,11,1,10,0,23,99,45,54,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-04-12-09-44,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,28,1,27,Private,2021-04-12-10-03,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,0,9,Private,2021-04-12-16-16,2,0,2,3,0,3,2,15,7,6,1,1,0,1
