name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,9,13,Private,2021-05-25-17-32,3,2,1,2,2,0,5,4,1,0,8,,,
AASTHA HOSPITAL,40,8,32,Private,2021-05-25-22-12,8,1,7,2,1,1,10,2,8,0,7,2,1,1
Ace Hospital,20,0,20,Private,2021-05-25-12-25,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,19,131,Delhi Government,2021-05-26-00-36,,,,30,8,22,30,8,22,1,12,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-25-20-38,,,,,,,,,,1,0,,,
AIIMS Jhajjar,400,174,226,Central Government,2021-05-25-17-35,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,136,166,Central Government,2021-05-25-16-49,29,23,6,43,37,6,72,60,12,0,11,72,40,32
"AIIMS, Trauma Delhi",294,257,37,Central Government,2021-05-25-16-40,,,,71,64,7,71,64,7,,,,,
"Akash Healthcare, Dwarka",133,120,13,Private,2021-05-25-17-11,14,14,0,40,40,0,54,54,0,0,12,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-05-25-10-28,,,,,,,,,,2,0,,,
Alshifa Hospital,50,23,27,Private,2021-05-25-18-28,15,11,4,4,4,0,19,15,4,1,9,,,
Ambedkar Nagar hospital,600,40,560,Delhi Government,2021-05-26-04-21,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-05-26-01-00,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,10,30,Private,2021-05-25-20-37,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,2,26,Private,2021-05-26-00-35,4,0,4,,,,4,0,4,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-25-08-07,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,3,28,Private,2021-05-25-18-02,7,3,4,,,,7,3,4,,,,,
ARK Hospital,30,0,30,Private,2021-05-25-11-54,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,20,18,2,Private,2021-05-25-12-23,6,6,0,,,,6,6,0,0,20,4,2,2
Arya Hospital,24,1,23,Private,2021-05-25-19-34,8,0,8,2,0,2,10,0,10,3,23,,,
Ashray Medical Centre,12,0,12,Private,2021-05-25-17-42,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-25-09-30,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-05-25-09-13,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",60,42,18,Private,2021-05-25-23-41,25,15,10,5,5,0,30,20,10,0,14,,,
"B.M. Gupta Hospital, Uttam Nagar",70,17,53,Private,2021-05-26-04-29,19,11,8,1,0,1,20,11,9,0,6,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-05-25-08-00,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,7,53,Private,2021-05-25-16-00,9,3,6,1,0,1,10,3,7,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,12,28,Private,2021-05-25-07-09,8,1,7,2,2,0,10,3,7,,,,,
Bara Hindurao Hospital,250,82,168,Central Government,2021-05-25-09-38,,,,10,8,2,10,8,2,2,0,,,
Base Hospital Delhi Cantt,500,222,278,Central Government,2021-05-25-09-35,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,72,228,Private,2021-05-25-14-18,18,3,15,15,10,5,33,13,20,0,23,12,12,0
"Bensups Hospital, Dwarka",30,6,24,Private,2021-05-25-17-41,12,2,10,3,0,3,15,2,13,0,18,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-25-08-57,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,22,59,Private,2021-05-26-04-08,23,12,11,5,3,2,28,15,13,0,19,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,12,28,Private,2021-05-26-01-04,10,8,2,1,0,1,11,8,3,0,8,,,
"Bhagwati Hospital, Rohini",130,13,117,Private,2021-05-25-22-36,13,4,9,2,2,0,15,6,9,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,11,25,Private,2021-05-25-21-02,6,4,2,,,,6,4,2,0,8,,,
Bimla Devi Hospital,27,0,27,Private,2021-05-25-11-38,,,,,,,,,,4,0,3,2,1
"BLK Hospital, Pusa Road",317,111,206,Private,2021-05-26-05-22,61,53,8,14,14,0,75,67,8,1,3,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,8,72,Private,2021-05-25-21-40,9,3,6,2,0,2,11,3,8,0,20,2,2,0
Burari Hospital,700,100,600,Delhi Government,2021-05-25-21-06,85,70,15,30,30,0,115,100,15,0,11,,,
C M PATEL HOSPITAL,15,1,14,Private,2021-05-25-21-31,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,3,24,Central Government,2021-05-25-09-30,,,,,,,,,,4,0,,,
CAREWELL MEDICAL CENTRE,8,4,4,Private,2021-05-24-08-44,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-05-25-19-01,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,4,36,Private,2021-05-25-21-48,4,2,2,1,1,0,5,3,2,0,17,3,0,3
Central Hospital,31,24,7,Private,2021-05-26-03-25,4,3,1,4,2,2,8,5,3,0,3,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,74,326,Delhi Government,2021-05-26-04-46,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,26,774,Delhi Government,2021-05-25-09-48,,,,,,,,,,20,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",565,116,449,Delhi Government,2021-05-25-12-34,,,,,,,,,,1,12,,,
Covid Care Center -CWG AKSHARDHAM,460,41,419,Delhi Government,2021-05-25-08-52,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,6,4,Private,2021-05-26-03-35,5,2,3,,,,5,2,3,1,8,,,
"Cygnus MLS, Rama Vihar",60,24,36,Private,2021-05-25-22-40,19,13,6,5,5,0,24,18,6,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,14,54,Private,2021-05-26-01-12,26,5,21,5,3,2,31,8,23,0,17,,,
Deen Dayal Upadhyay hospital,500,218,282,Delhi Government,2021-05-26-04-33,120,44,76,130,107,23,250,151,99,0,20,33,22,11
Deep Chand Bandhu,250,91,159,Delhi Government,2021-05-26-03-49,95,51,44,25,20,5,120,71,49,0,7,,,
Delhi global hospital,14,1,13,Private,2021-05-25-19-05,,,,,,,,,,1,16,,,
Delhi Golden Hospital,15,0,15,Private,2021-05-25-23-38,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,55,18,Private,2021-05-26-03-59,22,19,3,5,3,2,27,22,5,0,18,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-05-25-20-48,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,17,143,Private,2021-05-26-02-01,13,4,9,5,5,0,18,9,9,0,23,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,9,25,Private,2021-05-25-19-22,9,5,4,2,2,0,11,7,4,0,11,,,
Divine Multispeciality Hospital and Cancer Centre,35,10,25,Private,2021-05-25-13-47,23,7,16,7,3,4,30,10,20,0,14,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",65,45,20,Private,2021-05-25-15-51,10,10,0,2,2,0,12,12,0,1,17,,,
