name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,5,17,Private,2021-05-28-16-53,3,2,1,2,1,1,5,3,2,0,12,,,
AASTHA HOSPITAL,40,3,37,Private,2021-05-28-22-52,8,1,7,2,0,2,10,1,9,0,7,2,2,0
Ace Hospital,20,0,20,Private,2021-05-28-11-47,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,13,137,Delhi Government,2021-05-28-23-30,,,,30,7,23,30,7,23,2,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-05-28-19-18,,,,,,,,,,1,0,,,
AIIMS Jhajjar,400,149,251,Central Government,2021-05-28-18-45,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,177,125,Central Government,2021-05-28-16-58,29,21,8,43,37,6,72,58,14,3,8,72,40,32
"AIIMS, Trauma Delhi",294,211,83,Central Government,2021-05-28-17-06,,,,71,59,12,71,59,12,,,,,
"Akash Healthcare, Dwarka",133,105,28,Private,2021-05-28-16-52,14,14,0,40,40,0,54,54,0,0,17,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-05-28-14-51,,,,,,,,,,7,0,,,
Alshifa Hospital,50,21,29,Private,2021-05-28-15-26,15,10,5,4,4,0,19,14,5,2,1,,,
Ambedkar Nagar hospital,600,31,569,Delhi Government,2021-05-28-23-44,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-05-28-23-34,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,8,32,Private,2021-05-28-21-18,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,2,26,Private,2021-05-28-22-04,4,2,2,,,,4,2,2,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-28-16-49,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,1,30,Private,2021-05-28-17-36,7,1,6,,,,7,1,6,,,,,
ARK Hospital,30,0,30,Private,2021-05-28-09-14,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,16,2,14,Private,2021-05-28-10-00,6,2,4,,,,6,2,4,0,21,4,3,1
Arya Hospital,24,0,24,Private,2021-05-28-21-03,10,0,10,,,,10,0,10,4,0,,,
Ashray Medical Centre,12,0,12,Private,2021-05-28-16-13,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-28-10-36,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-05-28-10-31,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",60,30,30,Private,2021-05-28-19-08,27,7,20,3,3,0,30,10,20,1,4,,,
"B.M. Gupta Hospital, Uttam Nagar",70,12,58,Private,2021-05-28-23-04,19,8,11,1,0,1,20,8,12,0,12,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-05-28-08-17,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,3,57,Private,2021-05-28-12-38,9,1,8,1,0,1,10,1,9,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,11,29,Private,2021-05-28-07-10,8,1,7,2,2,0,10,3,7,,,,,
Bara Hindurao Hospital,250,38,212,Central Government,2021-05-28-18-45,,,,10,3,7,10,3,7,5,3,,,
Base Hospital Delhi Cantt,500,183,317,Central Government,2021-05-27-06-42,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,50,250,Private,2021-05-28-15-34,18,0,18,15,13,2,33,13,20,0,23,12,12,0
"Bensups Hospital, Dwarka",30,4,26,Private,2021-05-28-19-02,12,1,11,3,0,3,15,1,14,0,8,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-28-16-54,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,17,64,Private,2021-05-28-22-16,23,7,16,5,3,2,28,10,18,2,8,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,7,33,Private,2021-05-28-22-22,10,7,3,1,0,1,11,7,4,0,16,,,
"Bhagwati Hospital, Rohini",130,5,125,Private,2021-05-28-22-52,13,2,11,2,0,2,15,2,13,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,3,33,Private,2021-05-28-20-12,6,3,3,,,,6,3,3,0,12,,,
Bimla Devi Hospital,27,0,27,Private,2021-05-28-18-09,,,,,,,,,,4,0,3,2,1
"BLK Hospital, Pusa Road",317,65,252,Private,2021-05-28-23-30,60,20,40,15,15,0,75,35,40,3,0,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-05-28-22-12,9,0,9,2,0,2,11,0,11,2,12,2,2,0
Burari Hospital,700,78,622,Delhi Government,2021-05-28-22-53,85,48,37,30,30,0,115,78,37,1,5,,,
C M PATEL HOSPITAL,15,1,14,Private,2021-05-28-19-41,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,2,25,Central Government,2021-05-27-10-49,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,2,6,Private,2021-05-28-08-19,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-05-28-15-07,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,1,39,Private,2021-05-28-21-12,4,1,3,1,0,1,5,1,4,1,18,3,0,3
Central Hospital,31,17,14,Private,2021-05-28-22-43,4,4,0,4,2,2,8,6,2,0,3,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,56,344,Delhi Government,2021-05-28-22-32,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,16,784,Delhi Government,2021-05-28-12-10,,,,,,,,,,19,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",565,67,498,Delhi Government,2021-05-28-12-00,,,,,,,,,,1,18,,,
Covid Care Center -CWG AKSHARDHAM,460,35,425,Delhi Government,2021-05-28-09-01,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,2,8,Private,2021-05-28-23-57,5,1,4,,,,5,1,4,1,3,,,
"Cygnus MLS, Rama Vihar",60,18,42,Private,2021-05-28-22-39,19,7,12,5,5,0,24,12,12,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,10,58,Private,2021-05-28-18-49,26,4,22,5,3,2,31,7,24,0,17,,,
Deen Dayal Upadhyay hospital,500,168,332,Delhi Government,2021-05-28-23-31,120,32,88,130,88,42,250,120,130,1,0,33,5,28
Deep Chand Bandhu,250,79,171,Delhi Government,2021-05-28-23-49,100,39,61,30,20,10,130,59,71,0,7,,,
Delhi global hospital,14,1,13,Private,2021-05-28-21-21,3,1,2,,,,3,1,2,1,16,,,
Delhi Golden Hospital,15,0,15,Private,2021-05-28-23-06,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,48,25,Private,2021-05-28-23-27,22,17,5,5,3,2,27,20,7,0,18,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-05-28-21-31,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,12,148,Private,2021-05-28-22-27,13,3,10,5,5,0,18,8,10,1,0,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,9,25,Private,2021-05-28-14-51,9,2,7,2,2,0,11,4,7,0,6,,,
Divine Multispeciality Hospital and Cancer Centre,35,6,29,Private,2021-05-28-13-52,23,4,19,7,2,5,30,6,24,0,19,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",55,38,17,Private,2021-05-28-21-50,10,10,0,2,2,0,12,12,0,1,10,,,
Dr Baba Saheb Ambedkar Hospital,400,180,220,Delhi Government,2021-05-28-23-22,58,38,20,142,88,54,200,126,74,0,13,,,
Dr Rakesh Multispeciality Hospital,15,1,14,Private,2021-05-28-09-44,5,0,5,1,0,1,6,0,6,1,0,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,0,36,Private,2021-05-28-21-36,,,,,,,,,,2,0,,,
East Delhi Medical Centre Mansarover Park,30,2,28,Private,2021-05-28-23-55,6,0,6,,,,6,0,6,1,12,4,3,1
Eden Hospital,8,3,5,Private,2021-05-28-12-10,,,,,,,,,,0,23,,,
Ekansh Hospital,8,1,7,Private,2021-05-28-19-18,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,14,51,Central Government,2021-05-28-22-42,,,,5,5,0,5,5,0,8,0,,,
ESIC hospital Okhla,230,38,192,Central Government,2021-05-28-22-20,,,,15,11,4,15,11,4,4,2,,,
"Fortis Escorts Heart Institute, Okhla",112,14,98,Private,2021-05-28-21-23,55,4,51,5,5,0,60,9,51,2,1,16,12,4
"Fortis Hospital, Shalimar Bagh",205,73,132,Private,2021-05-28-23-41,33,23,10,27,27,0,60,50,10,1,23,8,8,0
"Fortis SS Hospital, Vasant Kunj",106,44,62,Private,2021-05-28-23-13,20,20,0,12,12,0,32,32,0,1,23,,,
Galaxy Hospital,8,1,7,Private,2021-05-28-17-43,2,0,2,,,,2,0,2,2,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",30,11,19,Private,2021-05-28-20-04,9,9,0,1,0,1,10,9,1,1,9,27,25,2
"Garg Hospital, Karkardooma",36,3,33,Private,2021-05-28-18-04,4,0,4,,,,4,0,4,0,12,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,22,48,Private,2021-05-28-18-25,12,12,0,5,2,3,17,14,3,1,20,8,2,6
"Goyal Hospital, Paschim Vihar",24,0,24,Private,2021-05-28-17-50,7,0,7,,,,7,0,7,0,12,,,
GTB Hospital,1800,339,1461,Delhi Government,2021-05-29-00-00,692,211,481,208,128,80,900,339,561,1,10,,,
Gupta Multispecialty Hospital,14,0,14,Private,2021-05-28-16-39,,,,,,,,,,1,0,,,
"Gupta Multispecialty Hospital, Vivek Vihar",40,4,36,Private,2021-05-28-22-23,6,0,6,,,,6,0,6,0,12,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-05-28-17-19,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,19,357,Private,2021-05-28-19-43,9,4,5,16,5,11,25,9,16,1,4,6,0,6
HANDA NURSING HOME,12,0,12,Private,2021-05-28-18-03,,,,,,,,,,1,18,,,
Hardik Hospital,10,0,10,Private,2021-05-28-18-54,4,0,4,,,,4,0,4,1,20,6,0,6
Highland Care Multispeciality Hospital,30,2,28,Private,2021-05-28-22-21,3,0,3,2,0,2,5,0,5,0,8,,,
Hira’s Multispeciality Hospital,15,1,14,Private,2021-05-28-08-43,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",300,105,195,Private,2021-05-28-17-13,10,10,0,44,44,0,54,54,0,0,6,18,18,0
"IBS Hospital, Lajpat Nagar",39,5,34,Private,2021-05-28-22-00,9,2,7,4,3,1,13,5,8,0,6,,,
