name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-04-29-10-06,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-04-29-09-26,,,,1,0,1,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-04-27-13-12,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-04-29-13-29,,,,,,,6,0,,,,,,
AIIMS Main Delhi,16,6,10,Central Government,2021-04-29-16-29,,,,,,,4,19,108,83,25,,,
"AIIMS, Trauma Delhi",21,0,21,Central Government,2021-04-29-16-40,,,,21,0,21,,,,,,21,0,21
"Akash Healthcare, Dwarka",20,6,14,Private,2021-04-29-17-33,8,6,2,10,6,4,0,16,44,31,13,2,0,2
Alshifa Hospital,18,0,18,Private,2021-04-29-09-13,3,0,3,5,0,5,7,0,11,1,10,2,0,2
Ambedkar Nagar hospital,200,4,196,Delhi Government,2021-04-30-04-51,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-04-29-09-23,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-04-29-20-08,3,0,3,3,0,3,1,23,5,0,5,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-04-29-09-35,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-04-29-09-39,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-04-29-11-47,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-04-29-10-16,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-04-30-00-27,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-04-30-00-45,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-04-29-11-03,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-04-29-06-05,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-04-29-10-16,,,,14,0,14,3,16,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,9,491,Central Government,2021-04-29-06-29,,,,50,2,48,2,12,,,,50,2,48
Batra Hospital,50,2,48,Private,2021-04-29-07-29,9,0,9,11,0,11,0,23,99,33,66,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-04-29-11-15,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-04-29-08-18,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,2,7,Private,2021-04-29-18-00,6,0,6,7,0,7,2,13,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,2,8,Private,2021-04-29-15-06,2,2,0,3,2,1,0,10,17,11,6,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,2,12,Private,2021-04-29-16-07,1,0,1,1,0,1,6,12,5,4,1,,,
Bimla Devi Hospital,10,0,10,Private,2021-04-29-08-29,,,,,,,4,0,7,1,6,,,
"BLK Hospital, Pusa Road",47,7,40,Private,2021-04-30-03-30,9,1,8,12,1,11,3,0,106,106,0,3,0,3
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-04-29-10-43,4,0,4,5,0,5,2,12,7,5,2,1,0,1
Burari Hospital,600,0,600,Delhi Government,2021-04-29-10-28,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-04-29-10-52,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-04-29-17-41,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-04-30-00-42,,,,2,0,2,0,3,6,5,1,2,0,2
"Cygnus MLS, Rama Vihar",9,1,8,Private,2021-04-29-17-13,1,0,1,1,0,1,75,0,15,4,11,,,
"Cygnus Sonia Hospital, Nangloi",7,0,7,Private,2021-04-29-17-23,,,,1,0,1,0,17,18,13,5,1,0,1
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-04-29-19-55,,,,,,,3,16,43,43,0,,,
Deep Chand Bandhu,50,1,49,Delhi Government,2021-04-29-17-10,,,,,,,3,15,10,6,4,,,
Delhi global hospital,3,0,3,Private,2021-04-29-08-23,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,3,7,Private,2021-04-29-11-44,1,0,1,2,0,2,4,0,37,15,22,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-04-29-08-46,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,1,19,Private,2021-04-30-02-11,,,,5,1,4,1,8,21,20,1,5,1,4
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-04-29-10-16,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-04-29-14-41,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-04-29-09-29,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,1,49,Delhi Government,2021-04-29-09-06,,,,12,1,11,4,0,24,16,8,12,1,11
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-04-29-09-07,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-04-29-23-01,,,,,,,0,14,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-04-29-12-58,,,,,,,1,20,5,3,2,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-04-29-09-41,5,0,5,5,0,5,18,5,5,5,0,,,
ESIC hospital Okhla,22,1,21,Central Government,2021-04-29-09-20,,,,2,0,2,14,0,15,5,10,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,3,28,Private,2021-04-29-16-01,4,1,3,7,1,6,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,3,23,Private,2021-04-29-09-18,4,1,3,6,2,4,4,23,72,65,7,2,1,1
"Fortis SS Hospital, Vasant Kunj",64,0,64,Private,2021-04-29-22-06,18,0,18,22,0,22,2,23,33,33,0,4,0,4
Galaxy Hospital,8,0,8,Private,2021-04-29-10-40,1,0,1,1,0,1,4,6,2,0,2,,,
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-04-29-09-47,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,0,5,Private,2021-04-29-18-11,,,,,,,7,0,4,3,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-04-29-09-32,3,0,3,4,0,4,1,23,10,6,4,1,0,1
"Goyal Hospital, Paschim Vihar",12,1,11,Private,2021-04-29-17-16,7,1,6,7,1,6,0,12,,,,,,
GTB Hospital,100,1,99,Delhi Government,2021-04-29-20-05,,,,,,,4,12,8,8,0,,,
Gupta Multispecialty Hospital,14,0,14,Private,2021-04-29-11-23,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-04-29-14-57,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-04-29-07-10,4,0,4,6,0,6,1,4,29,14,15,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-04-29-06-54,,,,,,,1,18,6,4,2,,,
Hardik Hospital,10,0,10,Private,2021-04-29-07-19,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,5,95,Private,2021-04-29-08-46,5,0,5,23,0,23,1,0,21,21,0,18,0,18
"IBS Hospital, Lajpat Nagar",5,0,5,Private,2021-04-29-10-33,,,,1,0,1,0,6,10,0,10,1,0,1
"Indian spinal injury centre,Vasant Kunj",20,2,18,Private,2021-04-30-00-47,,,,3,1,2,0,15,10,7,3,3,1,2
"Indira Gandhi Hospital, Dwarka",1241,0,1241,Delhi Government,2021-04-29-13-08,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",62,2,60,Private,2021-04-29-17-06,7,1,6,12,1,11,17,0,153,144,9,5,0,5
"Irene Hospital, Kalkaji",14,0,14,Private,2021-04-29-09-41,2,0,2,3,0,3,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",13,0,13,Private,2021-04-29-13-03,5,0,5,5,0,5,0,23,,,,,,
"Jaipur Golden Hospital, Rohini",24,2,22,Private,2021-04-30-00-13,2,2,0,6,2,4,0,12,44,43,1,4,0,4
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-04-29-11-10,50,0,50,50,0,50,5,0,10,10,0,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",10,0,10,Private,2021-04-29-12-40,1,0,1,2,0,2,1,20,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-04-29-10-15,5,0,5,5,0,5,0,12,6,6,0,,,
"Jeewan Moti Khera Hospital, Nangloi",5,0,5,Private,2021-04-29-10-46,,,,1,0,1,1,23,4,1,3,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-04-29-10-28,,,,3,0,3,0,23,4,4,0,3,0,3
Jivodaya Hospital,4,0,4,Private,2021-04-29-09-04,,,,,,,1,23,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,0,40,Central Government,2021-04-29-12-32,,,,5,0,5,4,0,35,33,2,5,0,5
"Kalra Hospital, Dwarka",5,0,5,Private,2021-04-29-08-49,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-04-29-17-20,3,0,3,4,0,4,1,12,26,26,0,1,0,1
Kalyani Hospital,20,0,20,Private,2021-04-29-08-55,12,0,12,13,0,13,60,0,,,,1,0,1
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-04-29-09-41,,,,,,,10,0,5,2,3,,,
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-04-29-09-58,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-04-29-09-54,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-04-29-08-49,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",8,1,7,Private,2021-04-29-17-18,,,,,,,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",5,0,5,Private,2021-04-29-17-11,,,,,,,0,18,8,3,5,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",12,0,12,Private,2021-04-29-10-09,,,,,,,0,23,32,13,19,,,
"Kukreja Hospital, Mayur Vihar",20,0,20,Private,2021-04-29-11-08,1,0,1,2,0,2,7,10,,,,1,0,1
"Lalita Hospital, Begumpur",10,0,10,Private,2021-04-29-09-39,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,3,513,Central Government,2021-04-29-08-33,,,,86,0,86,1,10,27,16,11,86,0,86
Lifeline Hospital,2,1,1,Private,2021-04-29-10-49,1,0,1,1,0,1,6,12,6,0,6,,,
Lok Nayak Hospital,450,10,440,Delhi Government,2021-04-29-11-01,128,10,118,178,10,168,3,0,98,93,5,50,0,50
Maa Bharti Hospital,2,0,2,Private,2021-04-29-08-30,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,0,53,Private,2021-04-29-13-35,17,0,17,18,0,18,5,12,40,30,10,1,0,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-04-29-08-56,11,0,11,20,0,20,3,22,10,1,9,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-04-29-14-31,3,0,3,4,0,4,4,3,,,,1,0,1
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-04-29-09-16,,,,5,0,5,1,0,11,7,4,5,0,5
"Maharaja Agrasen Hospital, Punjabi Bagh",30,1,29,Private,2021-04-30-03-50,7,1,6,9,1,8,6,6,54,54,0,2,0,2
Makkar Multispeciality Hospital,16,0,16,Private,2021-04-29-10-39,8,0,8,8,0,8,,,8,4,4,,,
Malik Radix Hospital,6,0,6,Private,2021-04-29-17-23,1,0,1,1,0,1,3,6,12,12,0,,,
"MANIPAL HOSPITAL, DWARKA",20,2,18,Private,2021-04-29-11-30,,,,7,0,7,3,0,38,28,10,7,0,7
"Mansaram Hospital, Nangloi",21,0,21,Private,2021-04-29-08-48,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",21,9,12,Private,2021-04-29-19-39,7,3,4,8,3,5,14,0,50,27,23,1,0,1
"Mata Roop Rani Maggo Hospital, Uttam Nagar",23,0,23,Private,2021-04-29-09-42,4,0,4,4,0,4,0,4,6,6,0,,,
Max East/West Block,180,0,180,Private,2021-04-30-03-09,27,0,27,32,0,32,0,21,60,60,0,5,0,5
"Max Smart Gujarmal Modi hospital ,Saket",25,10,15,Private,2021-04-30-00-00,,,,5,1,4,5,8,45,27,18,5,1,4
"MAX SS HOSPITAL, PATPARGANJ",40,0,40,Private,2021-04-29-11-18,3,0,3,5,0,5,2,11,126,126,0,2,0,2
"Max SS Hospital, Shalimar Bagh",28,4,24,Private,2021-04-29-09-59,6,3,3,8,3,5,3,5,82,82,0,2,0,2
"Medeor Hospital, Dwarka",45,0,45,Private,2021-04-29-10-08,8,0,8,8,0,8,,,,,,,,
"Medeor Hospital, Qutab Instl. Area",44,0,44,Private,2021-04-30-00-10,18,0,18,20,0,20,0,23,8,0,8,2,0,2
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-04-29-08-39,14,0,14,14,0,14,2,20,,,,,,
"Metro Hospital, Preet Vihar",16,0,16,Private,2021-04-29-17-52,2,0,2,4,0,4,0,20,25,18,7,2,0,2
"MGS Hospital, Punjabi Bagh",10,0,10,Private,2021-04-30-05-03,,,,1,0,1,,,24,0,24,1,0,1
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",14,2,12,Private,2021-04-29-10-27,1,1,0,3,1,2,3,23,30,19,11,2,0,2
"National Heart Institute, East of Kailash",30,0,30,Private,2021-04-29-16-58,13,0,13,15,0,15,0,22,11,11,0,2,0,2
National Institute of TB and Respiratory Diseases (LRS TB),15,1,14,Central Government,2021-04-29-09-13,,,,,,,3,0,6,3,3,,,
"Navjeevan Hospital, Pitampura",3,0,3,Private,2021-04-29-10-23,,,,,,,3,10,7,7,0,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-04-29-13-42,4,0,4,4,0,4,,,,,,,,
Nidaan Hospital,20,0,20,Private,2021-04-07-12-35,5,0,5,7,0,7,,,,,,2,0,2
Nijhara Hospital,7,0,7,Private,2021-04-29-09-17,,,,,,,1,23,,,,,,
Nirmal Hospital,20,0,20,Private,2021-04-29-17-59,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-04-30-00-00,2,0,2,3,0,3,1,0,,,,1,0,1
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-04-29-08-20,,,,,,,,,,,,,,
"NKS Hospital, Gulabi Bagh",10,0,10,Private,2021-04-29-09-09,2,0,2,3,0,3,1,23,27,20,7,1,0,1
Northern Railway,55,1,54,Central Government,2021-04-29-09-17,,,,14,1,13,0,12,12,7,5,14,1,13
Nulife Hospital,10,0,10,Private,2021-04-29-10-32,,,,5,0,5,3,0,,,,5,0,5
Oncoplus Hospital,30,0,30,Private,2021-04-29-10-29,4,0,4,9,0,9,3,0,,,,5,0,5
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-04-29-07-18,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",17,0,17,Private,2021-04-29-09-15,4,0,4,5,0,5,1,0,30,18,12,1,0,1
