name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-04-19-09-50,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,0,5,Private,2021-04-19-10-00,1,0,1,1,0,1,2,0,5,2,3,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-04-19-09-59,,,,,,,6,0,,,,,,
AIIMS Main Delhi,25,20,5,Central Government,2021-04-19-10-30,,,,,,,4,8,133,101,32,,,
"AIIMS, Trauma Delhi",11,0,11,Central Government,2021-04-20-00-12,,,,11,0,11,,,,,,11,0,11
"Akash Healthcare, Dwarka",20,8,12,Private,2021-04-19-10-04,5,0,5,7,1,6,0,16,44,31,13,2,1,1
Alshifa Hospital,18,0,18,Private,2021-04-19-09-58,6,0,6,8,0,8,2,0,14,3,11,2,0,2
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-04-19-12-28,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-04-19-08-04,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-04-19-09-10,2,0,2,3,0,3,1,23,5,5,0,1,0,1
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-04-19-09-52,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-04-19-09-44,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-04-19-11-03,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-04-19-08-41,,,,,,,,,,,,,,
"B.M. Gupta Hospital, Uttam Nagar",10,0,10,Private,2021-04-19-09-53,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-04-19-16-04,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-04-19-09-25,,,,14,0,14,5,0,8,8,0,14,0,14
Base Hospital Delhi Cantt,44,0,44,Central Government,2021-04-19-08-45,,,,10,0,10,2,12,,,,10,0,10
Batra Hospital,50,3,47,Private,2021-04-20-01-07,9,3,6,11,3,8,0,23,99,49,50,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-04-19-09-50,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,28,1,27,Private,2021-04-19-09-57,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,4,5,Private,2021-04-19-16-05,2,0,2,3,0,3,2,15,7,6,1,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,4,6,Private,2021-04-19-09-00,2,2,0,3,2,1,0,10,17,14,3,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,2,12,Private,2021-04-19-09-11,1,0,1,1,0,1,6,12,5,2,3,,,
Bimla Devi Hospital,10,0,10,Private,2021-04-19-14-33,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,5,42,Private,2021-04-19-11-02,9,2,7,12,2,10,1,0,150,101,49,3,0,3
"Brahm Shakti Hospital, Budh Vihar",9,0,9,Private,2021-04-19-10-02,,,,1,0,1,3,0,15,4,11,1,0,1
Burari Hospital,600,5,595,Delhi Government,2021-04-19-11-42,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-04-19-02-50,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-04-19-14-04,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,0,4,Private,2021-04-20-00-07,,,,2,0,2,0,4,6,3,3,2,0,2
"Cygnus Sonia Hospital, Nangloi",7,1,6,Private,2021-04-19-09-17,1,0,1,1,0,1,0,17,18,16,2,,,
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-04-19-23-48,,,,,,,7,10,61,61,0,,,
Deep Chand Bandhu,50,4,46,Delhi Government,2021-04-19-10-24,,,,,,,3,15,10,8,2,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,4,6,Private,2021-04-19-10-45,1,1,0,2,1,1,2,12,37,26,11,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-04-19-07-41,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,1,19,Private,2021-04-20-02-17,,,,5,0,5,,,21,1,20,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-04-19-09-07,4,0,4,5,0,5,3,16,5,0,5,1,0,1
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-04-19-09-20,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,7,43,Delhi Government,2021-04-19-11-46,,,,12,0,12,4,0,50,30,20,12,0,12
East Delhi Medical Centre Mansarover Park,5,5,0,Private,2021-04-19-11-14,,,,,,,,,5,0,5,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-04-19-10-12,5,0,5,5,0,5,12,0,5,5,0,,,
ESIC hospital Okhla,20,0,20,Central Government,2021-04-19-09-31,,,,2,0,2,9,0,10,3,7,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,3,28,Private,2021-04-19-16-21,5,1,4,8,2,6,2,3,16,14,2,3,1,2
"Fortis Hospital, Shalimar Bagh",26,9,17,Private,2021-04-19-09-28,4,3,1,6,4,2,4,23,72,64,8,2,1,1
"Fortis SS Hospital, Vasant Kunj",64,8,56,Private,2021-04-19-09-17,18,0,18,22,0,22,2,23,33,27,6,4,0,4
"Gandhi Nursing Home, Uttam Nagar",12,1,11,Private,2021-04-19-10-02,,,,4,0,4,1,12,15,0,15,4,0,4
"Garg Hospital, Karkardooma",5,5,0,Private,2021-04-19-10-51,,,,,,,7,0,4,3,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-04-19-10-10,4,0,4,4,0,4,1,23,10,5,5,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-04-19-10-01,,,,,,,0,12,,,,,,
GTB Hospital,450,18,432,Delhi Government,2021-04-19-08-46,,,,42,12,30,4,21,81,22,59,42,12,30
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-04-19-09-12,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-04-19-08-47,4,0,4,6,0,6,1,4,30,13,17,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-04-19-10-59,,,,,,,1,18,6,4,2,,,
Hardik Hospital,4,0,4,Private,2021-04-19-07-38,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,16,84,Private,2021-04-19-10-18,5,3,2,23,5,18,1,0,21,0,21,18,2,16
"Indian spinal injury centre,Vasant Kunj",20,3,17,Private,2021-04-20-02-04,,,,3,2,1,0,15,10,8,2,3,2,1
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-04-19-09-15,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",16,13,3,Private,2021-04-19-11-48,2,2,0,4,4,0,13,0,159,153,6,2,2,0
"Ishan Hospital, Rohini",8,0,8,Private,2021-04-19-09-39,,,,,,,,,,,,,,
"Jain Hospital, Vikas Marg Extn.",3,3,0,Private,2021-04-19-16-36,,,,,,,1,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",29,16,13,Private,2021-04-20-00-04,10,10,0,11,11,0,0,23,44,44,0,1,1,0
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",10,0,10,Private,2021-04-19-09-49,1,0,1,2,0,2,6,22,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-04-19-08-21,3,0,3,5,0,5,0,12,6,6,0,2,0,2
"Jeewan Moti Khera Hospital, Nangloi",2,0,2,Private,2021-04-19-11-44,,,,1,0,1,1,23,1,0,1,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-04-20-00-28,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-04-19-05-15,,,,,,,1,0,,,,,,
Kailash deepak Hospital,10,0,10,Private,2021-04-19-12-53,,,,10,0,10,79,10,16,9,7,10,0,10
Kalawati Saran Children's Hospital (LHMC),40,0,40,Central Government,2021-04-19-10-02,,,,10,0,10,5,12,35,35,0,10,0,10
"Kalra Hospital, Dwarka",5,0,5,Private,2021-04-19-07-54,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-04-19-17-14,3,0,3,4,0,4,1,12,39,37,2,1,0,1
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-04-19-06-24,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-04-19-08-55,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",8,0,8,Private,2021-04-19-09-52,,,,,,,5,23,,,,,,
LHMC,516,13,503,Central Government,2021-04-19-09-37,,,,86,3,83,1,10,27,15,12,86,3,83
Lifeline Hospital,2,0,2,Private,2021-04-19-08-34,,,,,,,3,0,7,0,7,,,
Lok Nayak Hospital,450,17,433,Delhi Government,2021-04-19-10-23,128,17,111,178,17,161,3,0,204,121,83,50,0,50
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-03-02-09-31,11,0,11,20,0,20,10,20,10,0,10,9,0,9
"Maharaja Agrasen Hospital, Dwarka",12,5,7,Private,2021-04-19-14-39,1,0,1,2,0,2,,,10,10,0,1,0,1
"Maharaja Agrasen Hospital, Punjabi Bagh",30,11,19,Private,2021-04-20-04-00,7,2,5,9,4,5,5,8,54,54,0,2,2,0
Makkar Multispeciality Hospital,2,0,2,Private,2021-04-19-09-00,,,,,,,,,16,4,12,,,
Malik Radix Hospital,6,0,6,Private,2021-04-19-19-01,1,0,1,1,0,1,3,6,12,12,0,,,
"MANIPAL HOSPITAL, DWARKA",20,3,17,Private,2021-04-19-08-47,,,,7,0,7,3,0,38,28,10,7,0,7
"Mansaram Hospital, Nangloi",21,0,21,Private,2021-04-19-09-15,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",21,14,7,Private,2021-04-19-11-55,8,8,0,9,9,0,8,15,50,44,6,1,1,0
Max East/West Block,180,9,171,Private,2021-04-19-10-09,27,1,26,32,1,31,0,21,60,60,0,5,0,5
"Max Smart Gujarmal Modi hospital ,Saket",25,3,22,Private,2021-04-19-19-58,,,,7,1,6,4,11,45,25,20,7,1,6
"MAX SS HOSPITAL, PATPARGANJ",40,0,40,Private,2021-04-19-10-09,3,0,3,5,0,5,2,11,125,83,42,2,0,2
"Max SS Hospital, Shalimar Bagh",28,12,16,Private,2021-04-19-10-13,6,6,0,8,8,0,3,5,82,82,0,2,2,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-04-18-09-33,4,0,4,8,0,8,,,,,,4,0,4
"Medeor Hospital, Qutab Instl. Area",20,3,17,Private,2021-04-19-11-40,,,,2,0,2,0,23,18,0,18,2,0,2
"Metro Hospital, Preet Vihar",7,2,5,Private,2021-04-19-09-21,2,2,0,4,2,2,0,20,10,8,2,2,0,2
"MGS Hospital, Punjabi Bagh",10,0,10,Private,2021-04-20-00-56,,,,1,0,1,24,0,24,0,24,1,0,1
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",14,6,8,Private,2021-04-19-10-19,1,0,1,3,0,3,3,23,30,20,10,2,0,2
"National Heart Institute, East of Kailash",20,2,18,Private,2021-04-19-09-55,2,0,2,4,0,4,1,22,25,25,0,2,0,2
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-04-19-11-56,,,,,,,5,0,6,3,3,,,
"Navjeevan Hospital, Pitampura",3,1,2,Private,2021-04-19-12-29,,,,,,,3,0,7,7,0,,,
Nidaan Hospital,20,0,20,Private,2021-04-07-12-35,5,0,5,7,0,7,,,,,,2,0,2
Nirmal Hospital,43,0,43,Private,2021-04-19-09-18,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-04-19-10-59,2,0,2,3,0,3,1,0,,,,1,0,1
"NKS Hospital, Gulabi Bagh",10,0,10,Private,2021-04-19-09-14,2,0,2,3,0,3,1,23,27,26,1,1,0,1
Northern Railway,49,11,38,Central Government,2021-04-19-13-24,,,,14,0,14,0,12,12,7,5,14,0,14
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-04-19-07-21,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",10,5,5,Private,2021-04-19-08-44,1,0,1,2,0,2,1,0,15,13,2,1,0,1
Parmeshwari Devi Hospital,2,0,2,Private,2021-04-19-16-35,1,0,1,1,0,1,,,,,,,,
Patel Hospital,10,0,10,Private,2021-04-19-09-15,3,0,3,3,0,3,,,,,,,,
Pentagram,7,0,7,Private,2021-01-22-11-43,,,,,,,1,23,,,,,,
Pentamed Hospital,4,0,4,Private,2021-04-19-09-50,1,0,1,2,0,2,2,0,6,4,2,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",30,0,30,Private,2021-04-19-10-00,5,0,5,8,0,8,10,0,21,13,8,3,0,3
Pt.RRM Hospital,3,0,3,Private,2021-04-19-09-13,3,0,3,3,0,3,,,,,,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",5,0,5,Private,2021-04-19-11-05,,,,,,,0,23,8,3,5,,,
"Pushpawati Singhania Hospital, Saket",10,3,7,Private,2021-04-20-00-24,,,,3,2,1,2,15,30,30,0,3,2,1
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,50,0,50,Central Government,2021-04-19-11-38,,,,,,,,,,,,,,
Rajeev Gandhi Super Speciality Hospital,300,0,300,Delhi Government,2021-04-19-10-46,,,,300,0,300,5,8,67,29,38,300,0,300
"Rajiv Gandhi Cancer Institute & RC, Rohini*",50,4,46,Private,2021-04-19-10-22,4,0,4,5,0,5,1,20,10,10,0,1,0,1
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,17,0,17,Private,2021-04-19-09-30,3,0,3,3,0,3,1,20,3,2,1,,,
Ram Manohar Lohia Hospital,405,7,398,Central Government,2021-04-19-12-37,,,,30,4,26,6,4,65,0,65,30,4,26
"Revive Hospital,tilak nagar",28,0,28,Private,2021-04-19-11-18,14,0,14,15,0,15,0,18,,,,1,0,1
"RLKC Metro Hospital, Naraina",40,0,40,Private,2021-04-19-10-28,,,,1,0,1,7,10,,,,1,0,1
ROSEWOOD HOSPITAL,25,0,25,Private,2021-04-19-09-51,4,0,4,4,0,4,3,0,4,1,3,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-04-19-09-24,,,,,,,4,0,8,0,8,,,
Safdarjung Hospital,210,12,198,Central Government,2021-04-19-09-09,,,,18,6,12,12,0,67,67,0,18,6,12
SAMA HOSPITAL,6,0,6,Private,2021-04-19-11-04,,,,,,,0,23,2,0,2,,,
Sanjay Gandhi Memorial Hospital,25,0,25,Delhi Government,2021-04-19-08-54,25,0,25,25,0,25,1,0,28,5,23,,,
"Sanjeevan Medical Res. , Daryaganj",20,2,18,Private,2021-04-19-09-49,,,,2,2,0,1,20,4,2,2,2,2,0
"Sant Parmanand Hospital, Civil Lines",15,0,15,Private,2021-04-19-10-21,2,0,2,2,0,2,3,18,6,5,1,,,
"Santom Hospital, Prashant Vihar",5,0,5,Private,2021-04-19-09-33,,,,1,0,1,2,20,3,0,3,1,0,1
Saroj Super Speciality Hospital,14,9,5,Private,2021-04-19-08-13,4,2,2,6,2,4,11,8,56,56,0,2,0,2
SATYA MULTISPECIALITY HOSPITAL,3,0,3,Private,2021-04-19-11-55,,,,1,0,1,5,0,2,0,2,1,0,1
"Satyabhama Hospital, Nangloi",5,0,5,Private,2021-04-19-10-10,,,,,,,5,6,9,9,0,,,
"Sehgal Neo Hospital, Paschim Vihar",10,5,5,Private,2021-04-19-11-57,3,3,0,3,3,0,0,22,9,3,6,,,
"Shakuntala Nursing Home, West Sagarpur",30,2,28,Private,2021-04-19-11-12,5,0,5,5,0,5,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",16,0,16,Private,2021-04-19-08-30,4,0,4,5,0,5,6,5,49,40,9,1,0,1
"Shree Agarsain International Hospital, Rohini- 22",10,5,5,Private,2021-04-19-09-19,2,2,0,6,2,4,35,0,26,26,0,4,0,4
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-04-19-10-20,7,0,7,8,0,8,5,0,8,4,4,1,0,1
Shrine Hospital,12,0,12,Private,2021-11-10-10-20,2,0,2,3,0,3,5,23,,,,1,0,1
SINGHAL HOSPITAL,25,0,25,Private,2021-04-19-09-40,8,0,8,8,0,8,0,20,6,0,6,,,
Singhal Medical  Centre,10,0,10,Private,2021-04-19-08-33,,,,,,,,,,,,,,
Sir Ganga Ram Hospital,56,15,41,Private,2021-04-19-10-23,,,,14,0,14,11,0,134,97,37,14,0,14
"Sri Balaji Action Medical Inst., Paschim Vihar",25,15,10,Private,2021-04-19-17-48,4,4,0,7,6,1,4,16,98,94,4,3,2,1
"St. Stephens Hospital, Tis Hazari",238,1,237,Private,2021-04-20-04-02,11,0,11,16,0,16,0,14,24,0,24,5,0,5
Sunrise Hospital,8,0,8,Private,2021-04-19-08-54,,,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-04-19-08-49,5,0,5,5,0,5,0,20,,,,,,
Sushila Hospial,27,0,27,Private,2021-04-19-09-16,10,0,10,10,0,10,3,20,10,0,10,,,
"Tarak Hospital, Uttam Nagar",9,0,9,Private,2021-04-19-09-14,2,0,2,4,0,4,0,8,8,6,2,2,0,2
"Tirath Ram Shah Charitable Hospital, Civil Lines",20,7,13,Private,2021-04-19-13-28,2,0,2,4,0,4,9,0,36,24,12,2,0,2
Tulsi Multispeciality Hospital & Critical Care Unit,20,0,20,Private,2021-04-19-10-50,1,0,1,1,0,1,1,10,1,0,1,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-04-20-00-21,8,0,8,10,0,10,2,20,10,0,10,2,0,2
"Venkateshwar Hospital, Dwarka",100,4,96,Private,2021-04-20-03-43,24,3,21,28,3,25,0,18,43,43,0,4,0,4
VIMHANS,90,0,90,Private,2021-11-27-09-12,17,0,17,26,0,26,0,15,,,,9,0,9
All,7968,378,7590,,2021-04-20-05-30,753,77,676,1846,124,1722,,,3296,2193,1103,1093,47,1046
Janakpuri Super Speciality Hospital Society,,,,Delhi Government,2021-04-19-10-34,,,,,,,,,30,21,9,,,
"Kapil Multispecialty Hospital, Nathupura",,,,Private,2021-04-19-09-43,,,,,,,10,0,10,0,10,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",,,,Private,2021-04-19-10-43,,,,,,,0,23,32,0,32,,,
Nestiva Hospital,,,,Private,2021-04-19-09-50,,,,,,,4,0,4,0,4,,,
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",,,,Private,2021-04-20-00-34,,,,,,,6,0,5,2,3,,,
Swami Dayanand,,,,Central Government,2021-04-19-11-01,,,,,,,9,9,24,7,17,,,
Acharyashree Bhikshu Govt. Hospital,,,,,,,,,,,,12,0,,,,,,
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,0,12,,,,,,
Cronus Multi speciality Hospital,,,,,,,,,,,,1,23,,,,,,
Galaxy Hospital,,,,,,,,,,,,5,6,,,,,,
Jivisha Advanced Medical Centre,,,,,,,,,,,,1,23,,,,,,
Jyoti Nursing Home,,,,,,,,,,,,1,11,,,,,,
Satyawati Harishchand Hsopital,,,,,,,,,,,,9,0,,,,,,
