name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,16,13,3,Private,2021-05-12-16-33,3,3,0,2,1,1,5,4,1,0,6,,,
AASTHA HOSPITAL,40,38,2,Private,2021-05-13-11-27,8,7,1,2,2,0,10,9,1,0,7,2,2,0
Acharyashree Bhikshu Govt. Hospital,130,56,74,Delhi Government,2021-05-13-10-43,7,7,0,6,6,0,13,13,0,0,8,,,
AIIMS Jhajjar,400,354,46,Central Government,2021-05-13-09-16,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,202,100,Central Government,2021-05-13-10-23,29,29,0,43,40,3,72,69,3,0,12,72,42,30
"AIIMS, Trauma Delhi",294,282,12,Central Government,2021-05-13-06-08,,,,71,66,5,71,66,5,,,,,
"Akash Healthcare, Dwarka",261,261,0,Private,2021-05-13-09-52,14,14,0,40,40,0,54,54,0,0,7,17,17,0
Alshifa Hospital,50,50,0,Private,2021-05-13-11-28,16,16,0,3,3,0,19,19,0,1,11,,,
Ambedkar Nagar hospital,300,245,55,Delhi Government,2021-05-13-09-14,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,10,0,Private,2021-05-13-11-02,1,1,0,,,,1,1,0,0,4,,,
"Ansari Hospital, Sagarpur",40,26,14,Private,2021-05-13-11-30,3,3,0,2,2,0,5,5,0,18,23,,,
"Apex City Hospital, West Vinod Nagar",28,22,6,Private,2021-05-13-07-36,4,4,0,,,,4,4,0,0,2,4,4,0
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-13-07-39,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,12,19,Private,2021-05-13-09-50,7,7,0,,,,7,7,0,,,,,
ARK Hospital,30,13,17,Private,2021-05-13-08-02,5,3,2,,,,5,3,2,1,4,20,0,20
Arogya Hospital,30,22,8,Private,2021-05-13-10-35,10,10,0,,,,10,10,0,0,20,,,
Arya Hospital,24,24,0,Private,2021-05-13-09-52,8,8,0,2,2,0,10,10,0,0,10,,,
Ashray Medical Centre,12,7,5,Private,2021-05-12-16-07,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-13-09-16,,,,,,,,,,4,0,,,
Astha Hospital,10,2,8,Private,2021-05-13-09-52,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",118,118,0,Private,2021-05-13-11-06,23,23,0,7,7,0,30,30,0,0,2,,,
"B.M. Gupta Hospital, Uttam Nagar",70,63,7,Private,2021-05-13-11-19,19,19,0,1,1,0,20,20,0,0,8,,,
"Bansal Global Hospital, Jahangirpuri",60,31,29,Private,2021-05-13-08-16,9,9,0,1,1,0,10,10,0,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,40,0,Private,2021-05-13-07-28,8,8,0,2,2,0,10,10,0,,,2,2,0
Bara Hindurao Hospital,250,230,20,Central Government,2021-05-13-09-35,,,,10,10,0,10,10,0,1,9,,,
Base Hospital Delhi Cantt,500,500,0,Central Government,2021-05-13-06-53,,,,50,50,0,50,50,0,1,12,,,
Batra Hospital,300,225,75,Private,2021-05-13-10-29,18,18,0,20,20,0,38,38,0,0,23,12,12,0
"Bensups Hospital, Dwarka",40,27,13,Private,2021-05-13-09-46,12,12,0,3,3,0,15,15,0,1,0,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-05-13-10-52,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,81,0,Private,2021-05-13-10-00,23,23,0,5,5,0,28,28,0,0,12,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,35,5,Private,2021-05-13-09-41,10,10,0,1,1,0,11,11,0,0,6,,,
"Bhagwati Hospital, Rohini",130,72,58,Private,2021-05-13-10-07,13,13,0,2,2,0,15,15,0,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,28,8,Private,2021-05-13-10-39,9,9,0,,,,9,9,0,0,8,,,
Bimla Devi Hospital,27,17,10,Private,2021-05-13-10-52,,,,,,,,,,1,0,6,6,0
"BLK Hospital, Pusa Road",285,242,43,Private,2021-05-13-11-30,67,67,0,8,8,0,75,75,0,1,0,69,60,9
"Brahm Shakti Hospital, Budh Vihar",80,74,6,Private,2021-05-13-10-23,10,10,0,1,1,0,11,11,0,1,2,,,
Burari Hospital,370,220,150,Delhi Government,2021-05-13-08-19,40,40,0,30,30,0,70,70,0,1,2,,,
C M PATEL HOSPITAL,15,6,9,Private,2021-05-13-10-13,,,,,,,,,,2,23,,,
CAREWELL MEDICAL CENTRE,8,2,6,Private,2021-05-12-08-07,,,,,,,,,,0,10,,,
CBR Hospital,25,10,15,Private,2021-05-13-10-51,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,18,22,Private,2021-05-13-10-12,8,8,0,1,1,0,9,9,0,0,5,,,
Central Hospital,31,28,3,Private,2021-05-13-11-14,4,4,0,4,4,0,8,8,0,0,3,,,
Cronus Multi speciality Hospital,15,14,1,Private,2021-05-13-10-44,2,2,0,,,,2,2,0,1,11,,,
"Cygnus MLS, Rama Vihar",70,69,1,Private,2021-05-13-10-12,19,19,0,5,5,0,24,24,0,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,68,0,Private,2021-05-13-10-39,26,26,0,5,5,0,31,31,0,0,3,,,
Deen Dayal Upadhyay hospital,500,388,112,Delhi Government,2021-05-13-10-16,200,200,0,50,50,0,250,250,0,0,7,33,22,11
Deep Chand Bandhu,230,184,46,Delhi Government,2021-05-13-09-46,67,67,0,14,14,0,81,81,0,0,7,,,
Delhi global hospital,14,6,8,Private,2021-05-13-11-21,,,,,,,,,,1,23,,,
Delhi Golden Hospital,15,0,15,Private,2021-05-13-11-25,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,69,4,Private,2021-05-13-09-59,22,21,1,5,5,0,27,26,1,0,11,12,12,0
Delhi multi speciality hospital,11,3,8,Private,2021-05-13-06-22,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,100,60,Private,2021-05-13-09-49,15,15,0,3,3,0,18,18,0,0,23,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,19,15,Private,2021-05-13-11-17,10,8,2,1,1,0,11,9,2,0,7,,,
Divine Multispeciality Hospital and Cancer Centre,35,20,15,Private,2021-05-13-11-16,23,16,7,7,4,3,30,20,10,0,9,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",85,70,15,Private,2021-05-13-11-00,10,10,0,2,2,0,12,12,0,1,2,,,
Dr Baba Saheb Ambedkar Hospital,400,350,50,Delhi Government,2021-05-13-09-15,170,170,0,30,30,0,200,200,0,0,15,,,
Dr Rakesh Multispeciality Hospital,15,11,4,Private,2021-05-13-10-46,5,5,0,1,1,0,6,6,0,1,0,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,17,19,Private,2021-05-13-10-06,,,,,,,,,,0,22,,,
East Delhi Medical Centre Mansarover Park,40,33,7,Private,2021-05-13-01-14,10,10,0,,,,10,10,0,0,9,,,
Ekansh Hospital,8,1,7,Private,2021-05-13-10-13,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,32,33,Central Government,2021-05-13-09-43,,,,5,5,0,5,5,0,3,0,,,
ESIC hospital Okhla,233,169,64,Central Government,2021-05-13-10-09,,,,10,10,0,10,10,0,1,2,,,
"Fortis Escorts Heart Institute, Okhla",112,112,0,Private,2021-05-13-11-27,55,55,0,5,5,0,60,60,0,1,6,16,11,5
"Fortis Hospital, Shalimar Bagh",230,215,15,Private,2021-05-13-09-55,33,33,0,27,27,0,60,60,0,0,18,8,8,0
"Fortis SS Hospital, Vasant Kunj",106,102,4,Private,2021-05-13-11-14,8,8,0,12,12,0,20,20,0,1,23,,,
"Gandhi Nursing Home, Uttam Nagar",95,95,0,Private,2021-05-13-08-42,35,35,0,1,1,0,36,36,0,1,10,8,8,0
"Garg Hospital, Karkardooma",36,19,17,Private,2021-05-13-11-09,4,4,0,,,,4,4,0,0,12,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,70,0,Private,2021-05-13-10-34,12,12,0,5,5,0,17,17,0,1,18,8,8,0
"Goyal Hospital, Paschim Vihar",24,22,2,Private,2021-05-13-09-34,7,7,0,,,,7,7,0,0,4,,,
GTB Hospital,750,587,163,Delhi Government,2021-05-13-08-44,272,272,0,128,128,0,400,400,0,0,22,,,
Gupta Multispecialty Hospital,14,5,9,Private,2021-05-13-11-27,,,,,,,,,,1,0,,,
"Gupta Multispecialty Hospital, Vivek Vihar",40,22,18,Private,2021-05-13-09-59,6,3,3,,,,6,3,3,0,8,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,45,153,Delhi Government,2021-05-13-10-46,,,,,,,,,,2,6,,,
"HAHC Hospital, Hamdard Nagar",376,83,293,Private,2021-05-13-11-15,15,15,0,10,10,0,25,25,0,0,10,6,1,5
HANDA NURSING HOME,12,5,7,Private,2021-05-13-10-56,,,,,,,,,,1,22,,,
Hardik Hospital,10,2,8,Private,2021-05-13-10-40,,,,,,,,,,1,5,,,
Highland Care Multispeciality Hospital,30,10,20,Private,2021-05-12-16-01,3,3,0,2,2,0,5,5,0,0,5,,,
Hira’s Multispeciality Hospital,15,1,14,Private,2021-05-13-10-49,,,,,,,,,,0,3,,,
"Holy Family Hospital, Okhla",385,368,17,Private,2021-05-13-09-16,10,10,0,44,44,0,54,54,0,0,5,18,18,0
"IBS Hospital, Lajpat Nagar",39,31,8,Private,2021-05-13-10-08,10,10,0,3,3,0,13,13,0,0,5,,,
"Indian spinal injury centre,Vasant Kunj",168,168,0,Private,2021-05-12-07-47,10,10,0,4,4,0,14,14,0,0,3,12,8,4
"Indira Gandhi Hospital, Dwarka",250,10,240,Delhi Government,2021-05-13-08-08,,,,,,,,,,7,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,470,0,Private,2021-05-13-10-09,88,88,0,12,12,0,100,100,0,0,18,65,65,0
"Irene Hospital, Kalkaji",35,35,0,Private,2021-05-12-10-41,5,5,0,2,2,0,7,7,0,0,2,,,
"Ishan Hospital, Rohini",13,13,0,Private,2021-05-13-11-18,5,5,0,,,,5,5,0,0,12,,,
"Jain Hospital, Vikas Marg Extn.",42,36,6,Private,2021-05-13-09-56,13,10,3,,,,13,10,3,0,12,2,2,0
"Jaipur Golden Hospital, Rohini",220,220,0,Private,2021-05-13-09-11,50,50,0,15,15,0,65,65,0,0,10,10,10,0
Janakpuri Super Speciality Hospital Society,36,36,0,Delhi Government,2021-05-13-10-45,18,18,0,,,,18,18,0,1,12,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,31,29,Private,2021-05-13-10-37,8,8,0,2,2,0,10,10,0,0,7,,,
"Jeewan Mala Hospital, Rohtak Road",60,54,6,Private,2021-05-13-10-02,28,28,0,8,8,0,36,36,0,0,12,6,6,0
