name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-01-21-10-39,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,2,17,Private,2021-01-21-17-16,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,1,5,Private,2021-01-21-12-26,3,1,2,3,1,2,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,1,9,Private,2021-01-21-11-28,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,100,55,45,Central Government,2021-01-21-17-44,,,,15,14,1,4,4,93,70,23,15,14,1
"AIIMS, Trauma Delhi",265,193,72,Central Government,2021-01-22-05-34,,,,71,49,22,,,,,,71,49,22
"Akash Healthcare, Dwarka",79,42,37,Private,2021-01-21-11-08,14,12,2,24,14,10,0,16,44,33,11,10,2,8
Alshifa Hospital,18,2,16,Private,2021-01-21-09-34,4,1,3,6,1,5,8,0,11,4,7,2,0,2
Ambedkar Nagar hospital,300,12,288,Delhi Government,2021-01-22-05-02,40,1,39,50,1,49,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-01-21-13-45,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-01-21-07-21,5,0,5,5,0,5,1,23,5,2,3,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-01-21-09-35,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,3,1,Private,2021-01-21-10-35,,,,,,,0,21,4,3,1,,,
Arya Hospital,24,0,24,Private,2021-01-21-09-36,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-01-21-07-45,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-01-21-10-33,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,22,19,Private,2021-01-22-01-30,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,8,32,Private,2021-01-22-03-52,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,5,15,Private,2021-01-21-12-09,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-01-21-07-22,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,19,231,Central Government,2021-01-21-09-40,,,,14,0,14,5,0,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,231,269,Central Government,2021-01-21-07-01,,,,50,9,41,2,12,,,,50,9,41
Batra Hospital,200,41,159,Private,2021-01-21-12-39,39,7,32,44,8,36,0,23,66,49,17,5,1,4
"Bensups Hospital, Dwarka",25,0,25,Private,2021-01-21-09-23,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-01-21-08-35,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,12,22,Private,2021-01-21-18-03,6,4,2,7,4,3,2,15,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,1,19,Private,2021-01-21-10-00,5,1,4,5,1,4,0,20,6,1,5,,,
"Bhagwati Hospital, Rohini",40,12,28,Private,2021-01-21-17-14,7,5,2,8,5,3,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,0,20,Private,2021-01-21-17-16,2,0,2,2,0,2,6,12,4,1,3,,,
