name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,3,19,Private,2021-05-30-11-33,3,0,3,2,1,1,5,1,4,0,12,,,
AASTHA HOSPITAL,40,1,39,Private,2021-06-01-17-45,8,0,8,2,0,2,10,0,10,0,7,2,2,0
Ace Hospital,20,0,20,Private,2021-06-01-13-08,4,0,4,,,,4,0,4,,,16,0,16
Acharyashree Bhikshu Govt. Hospital,150,11,139,Delhi Government,2021-06-01-15-51,,,,30,7,23,30,7,23,2,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,12,0,12,Private,2021-06-01-15-55,,,,,,,,,,3,0,,,
AIIMS Jhajjar,400,125,275,Central Government,2021-06-01-17-45,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,86,216,Central Government,2021-06-01-17-42,29,18,11,43,37,6,72,55,17,3,19,72,46,26
"AIIMS, Trauma Delhi",294,205,89,Central Government,2021-06-01-16-37,,,,71,60,11,71,60,11,,,,,
"Akash Healthcare, Dwarka",133,79,54,Private,2021-06-01-17-21,14,14,0,40,40,0,54,54,0,0,14,17,17,0
All India Institute of Ayurveda,47,0,47, ,2021-06-01-10-50,,,,,,,,,,7,0,,,
Alshifa Hospital,50,17,33,Private,2021-06-01-11-20,15,6,9,4,3,1,19,9,10,0,17,,,
Ambedkar Nagar hospital,600,19,581,Delhi Government,2021-06-01-14-53,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-06-01-17-25,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",40,5,35,Private,2021-06-01-17-40,3,3,0,2,2,0,5,5,0,1,23,,,
"Apex City Hospital, West Vinod Nagar",28,1,27,Private,2021-06-01-16-42,4,2,2,,,,4,2,2,0,5,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-06-01-09-23,,,,3,0,3,3,0,3,1,20,,,
Ardent Ganpati,31,1,30,Private,2021-06-01-17-34,7,1,6,,,,7,1,6,,,,,
ARK Hospital,30,0,30,Private,2021-06-01-12-07,5,0,5,,,,5,0,5,0,6,20,0,20
Arogya Hospital,6,0,6,Private,2021-06-01-13-56,6,0,6,,,,6,0,6,0,18,4,1,3
Arya Hospital,24,0,24,Private,2021-06-01-16-49,10,0,10,,,,10,0,10,4,0,,,
Ashray Medical Centre,12,0,12,Private,2021-06-01-12-37,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-06-01-09-35,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-06-01-09-50,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",60,29,31,Private,2021-06-01-12-32,27,12,15,3,3,0,30,15,15,1,18,,,
