name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-08-16-08-27,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,5,2,3,Private,2021-08-16-10-48,1,0,1,1,0,1,2,0,5,2,3,,,
Ace Hospital,6,0,6,Private,2021-06-02-15-13,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-08-16-08-13,,,,,,,6,0,,,,,,
AIIMS Main Delhi,37,35,2,Central Government,2021-08-16-12-09,,,,,,,4,8,133,109,24,,,
"AIIMS, Trauma Delhi",21,2,19,Central Government,2021-08-16-16-54,,,,21,2,19,,,,,,21,2,19
"Akash Healthcare, Dwarka",20,10,10,Private,2021-08-16-17-43,5,5,0,7,7,0,0,16,44,31,13,2,2,0
Alshifa Hospital,18,0,18,Private,2021-08-16-09-48,6,0,6,8,0,8,8,0,14,4,10,2,0,2
Ambedkar Nagar hospital,200,6,194,Delhi Government,2021-08-17-02-32,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-08-16-10-21,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",10,0,10,Private,2021-08-16-11-55,3,0,3,3,0,3,1,23,5,5,0,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-08-16-09-39,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arya Hospital,24,0,24,Private,2021-08-16-10-59,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-08-17-02-10,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-08-10-11-26,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",11,0,11,Private,2021-08-16-00-17,2,0,2,3,0,3,0,18,20,20,0,1,0,1
"B.M. Gupta Hospital, Uttam Nagar",10,2,8,Private,2021-08-16-07-38,1,0,1,2,0,2,0,23,16,0,16,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-08-16-10-43,,,,,,,0,7,,,,,,
Bara Hindurao Hospital,250,0,250,Central Government,2021-08-16-09-19,,,,14,0,14,4,0,8,6,2,14,0,14
Base Hospital Delhi Cantt,500,7,493,Central Government,2021-08-16-10-16,,,,50,0,50,2,12,,,,50,0,50
Batra Hospital,50,4,46,Private,2021-08-16-09-33,9,3,6,11,3,8,0,23,99,56,43,2,0,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-08-16-10-00,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-08-16-09-12,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",9,7,2,Private,2021-08-16-15-59,2,2,0,3,2,1,2,15,7,5,2,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",5,0,5,Private,2021-03-31-08-54,1,0,1,1,0,1,0,20,10,0,10,,,
"Bhagwati Hospital, Rohini",10,4,6,Private,2021-08-16-16-38,2,0,2,3,0,3,0,10,17,12,5,1,0,1
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-08-16-08-33,1,0,1,1,0,1,6,12,5,0,5,,,
Bimla Devi Hospital,10,0,10,Private,2021-08-16-11-25,,,,,,,2,0,7,0,7,,,
"BLK Hospital, Pusa Road",47,20,27,Private,2021-08-16-12-17,9,7,2,12,9,3,1,0,106,84,22,3,2,1
"Brahm Shakti Hospital, Budh Vihar",31,0,31,Private,2021-08-16-10-32,1,0,1,1,0,1,2,12,3,2,1,,,
Burari Hospital,600,8,592,Delhi Government,2021-08-16-10-49,70,0,70,100,0,100,7,12,,,,30,0,30
C M PATEL HOSPITAL,3,0,3,Private,2021-08-16-13-13,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-08-16-17-26,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,4,1,3,Private,2021-08-17-00-31,,,,2,1,1,0,4,6,4,2,2,1,1
"Cygnus MLS, Rama Vihar",9,1,8,Private,2021-08-16-17-02,1,0,1,1,0,1,75,0,15,7,8,,,
"Cygnus Sonia Hospital, Nangloi",7,1,6,Private,2021-08-16-17-29,,,,1,1,0,0,17,18,11,7,1,1,0
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-08-16-16-08,,,,,,,5,10,61,61,0,,,
Deep Chand Bandhu,50,10,40,Delhi Government,2021-08-16-09-08,,,,,,,3,15,10,7,3,,,
Delhi global hospital,3,0,3,Private,2021-08-16-07-52,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-08-16-11-03,1,0,1,2,0,2,3,3,37,17,20,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-08-16-09-41,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,7,13,Private,2021-08-17-00-11,,,,5,1,4,1,8,21,20,1,5,1,4
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-08-16-10-25,4,0,4,5,0,5,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,0,10,Private,2021-08-16-09-40,,,,8,0,8,,,25,0,25,8,0,8
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-08-16-09-05,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,6,44,Delhi Government,2021-08-16-10-01,,,,12,5,7,4,0,19,12,7,12,5,7
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-08-15-14-52,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-08-16-09-24,,,,,,,0,7,,,,,,
East Delhi Medical Centre Mansarover Park,5,0,5,Private,2021-08-16-11-09,,,,,,,1,20,5,1,4,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-08-16-13-11,5,0,5,5,0,5,11,9,5,5,0,,,
ESIC hospital Okhla,22,0,22,Central Government,2021-08-16-09-41,,,,2,0,2,14,0,15,4,11,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,9,22,Private,2021-08-16-08-39,5,3,2,8,3,5,2,3,16,13,3,3,0,3
"Fortis Hospital, Shalimar Bagh",26,9,17,Private,2021-08-16-09-29,4,3,1,6,4,2,3,23,72,65,7,2,1,1
"Fortis SS Hospital, Vasant Kunj",64,5,59,Private,2021-08-17-00-25,18,5,13,22,5,17,2,23,33,32,1,4,0,4
"Gandhi Nursing Home, Uttam Nagar",6,0,6,Private,2021-08-16-09-49,1,0,1,2,0,2,1,12,15,0,15,1,0,1
"Garg Hospital, Karkardooma",5,1,4,Private,2021-08-16-18-38,,,,,,,7,0,4,2,2,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-08-16-09-21,4,0,4,4,0,4,1,23,10,6,4,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-08-16-17-43,,,,,,,0,12,,,,,,
GTB Hospital,450,26,424,Delhi Government,2021-08-16-10-55,,,,50,0,50,4,21,45,38,7,50,0,50
Gupta Multispecialty Hospital,14,0,14,Private,2021-08-16-08-53,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-08-16-09-19,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-08-16-07-01,4,0,4,6,0,6,1,4,29,17,12,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-08-16-09-08,,,,,,,1,18,6,4,2,,,
Hardik Hospital,10,0,10,Private,2021-08-16-07-01,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,21,79,Private,2021-08-16-09-57,5,3,2,23,5,18,1,0,21,21,0,18,2,16
"IBS Hospital, Lajpat Nagar",5,1,4,Private,2021-08-16-09-35,,,,1,0,1,0,6,9,5,4,1,0,1
"Indian spinal injury centre,Vasant Kunj",20,12,8,Private,2021-08-17-00-21,,,,3,3,0,1,16,10,8,2,3,3,0
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-08-16-12-16,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",62,7,55,Private,2021-08-16-10-48,7,4,3,12,5,7,18,0,153,143,10,5,1,4
"Irene Hospital, Kalkaji",14,0,14,Private,2021-08-16-09-56,1,0,1,2,0,2,1,0,2,0,2,1,0,1
"Ishan Hospital, Rohini",8,0,8,Private,2021-08-16-09-13,,,,,,,,,4,0,4,,,
"Jain Hospital, Vikas Marg Extn.",2,0,2,Private,2021-08-16-10-45,,,,,,,1,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",24,6,18,Private,2021-08-17-00-14,5,5,0,6,5,1,0,23,44,44,0,1,0,1
Janakpuri Super Speciality Hospital Society,90,0,90,Delhi Government,2021-08-16-10-16,40,0,40,40,0,40,5,0,20,11,9,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,0,40,Private,2021-08-16-14-08,1,0,1,2,0,2,5,23,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-08-16-09-33,5,0,5,5,0,5,0,12,6,6,0,,,
"Jeewan Moti Khera Hospital, Nangloi",5,0,5,Private,2021-08-16-13-24,,,,1,0,1,1,23,4,0,4,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-08-17-00-33,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-08-16-08-34,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-08-17-00-10,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,4,36,Central Government,2021-08-16-10-37,,,,10,4,6,4,0,35,34,1,10,4,6
"Kalra Hospital, Dwarka",5,0,5,Private,2021-08-16-07-27,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-08-16-09-26,3,0,3,4,0,4,1,12,39,39,0,1,0,1
Kalyani Hospital,20,0,20,Private,2021-08-16-09-33,12,0,12,13,0,13,60,0,,,,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-08-16-09-53,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-08-16-09-46,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-08-16-08-45,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",6,0,6,Private,2021-08-16-17-22,,,,,,,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",5,0,5,Private,2021-08-16-10-57,,,,,,,0,18,8,3,5,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",12,5,7,Private,2021-08-16-09-57,,,,,,,0,23,32,0,32,,,
"Kukreja Hospital, Mayur Vihar",7,0,7,Private,2021-08-16-09-26,2,0,2,2,0,2,7,10,,,,,,
