name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-02-05-10-57,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,0,19,Private,2021-02-05-17-17,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-02-05-05-43,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,1,9,Private,2021-02-05-08-54,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,90,25,65,Central Government,2021-02-05-17-57,,,,15,15,0,4,14,93,62,31,15,15,0
"AIIMS, Trauma Delhi",265,135,130,Central Government,2021-02-06-05-54,,,,71,65,6,,,,,,71,65,6
"Akash Healthcare, Dwarka",79,13,66,Private,2021-02-05-18-27,14,4,10,24,5,19,0,16,44,36,8,10,1,9
Alshifa Hospital,18,0,18,Private,2021-02-05-10-28,4,0,4,6,0,6,6,0,11,2,9,2,0,2
Ambedkar Nagar hospital,300,3,297,Delhi Government,2021-02-06-04-35,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-02-05-10-31,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-02-05-07-49,5,0,5,5,0,5,1,23,5,3,2,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-02-05-09-55,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-02-05-10-21,,,,,,,0,21,4,2,2,,,
Arya Hospital,24,0,24,Private,2021-02-05-10-15,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-02-05-15-15,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-02-05-11-54,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,16,25,Private,2021-02-06-00-22,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,1,39,Private,2021-02-06-03-22,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-02-05-10-40,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-02-05-07-29,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,4,246,Central Government,2021-02-05-09-25,,,,14,0,14,2,0,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,132,368,Central Government,2021-02-05-07-39,,,,50,8,42,2,12,,,,50,8,42
Batra Hospital,200,8,192,Private,2021-02-05-10-42,39,4,35,44,6,38,0,23,66,45,21,5,2,3
"Bensups Hospital, Dwarka",25,0,25,Private,2021-02-05-10-47,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-02-05-11-23,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,1,33,Private,2021-02-05-14-11,6,1,5,7,1,6,2,17,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,0,20,Private,2021-02-05-09-11,5,0,5,5,0,5,0,20,6,1,5,,,
"Bhagwati Hospital, Rohini",40,2,38,Private,2021-02-05-18-41,7,2,5,8,2,6,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,1,19,Private,2021-02-05-17-46,2,0,2,2,0,2,6,12,4,2,2,,,
Bimla Devi Hospital,10,0,10,Private,2021-02-05-07-29,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,28,158,Private,2021-02-06-05-40,39,7,32,47,15,32,3,0,80,80,0,8,8,0
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-02-05-10-57,4,0,4,5,0,5,2,12,7,5,2,1,0,1
Burari Hospital,800,2,798,Delhi Government,2021-02-05-08-37,145,1,144,195,1,194,7,12,,,,50,0,50
C M PATEL HOSPITAL,3,0,3,Private,2021-02-05-11-02,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-02-05-17-33,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,1,9,Private,2021-02-06-00-33,2,1,1,4,1,3,0,3,4,4,0,2,0,2
"Cygnus MLS, Rama Vihar",34,0,34,Private,2021-02-05-17-33,8,0,8,9,0,9,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,2,26,Private,2021-02-05-17-03,7,2,5,8,2,6,0,17,18,15,3,1,0,1
Deen Dayal Upadhyay hospital,150,18,132,Delhi Government,2021-02-06-03-51,50,7,43,100,15,85,2,14,43,43,0,50,8,42
Deep Chand Bandhu,150,4,146,Delhi Government,2021-02-05-19-52,50,0,50,75,4,71,3,12,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-02-05-06-42,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",42,3,39,Private,2021-02-05-10-47,13,2,11,15,2,13,5,10,24,19,5,2,0,2
Delhi multi speciality hospital,2,0,2,Private,2021-02-05-08-16,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",80,6,74,Private,2021-02-06-02-09,13,4,9,18,4,14,1,8,8,0,8,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-02-05-12-24,4,0,4,5,0,5,3,23,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,2,8,Private,2021-02-05-10-26,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",22,0,22,Private,2021-02-05-11-41,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,150,8,142,Delhi Government,2021-02-05-11-50,,,,75,4,71,4,0,12,10,2,75,4,71
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-02-05-09-50,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-02-06-00-04,,,,,,,0,21,,,,,,
East Delhi Medical Centre Mansarover Park,20,1,19,Private,2021-02-05-11-24,2,0,2,2,0,2,2,20,5,4,1,,,
Eden Hospital,5,0,5,Private,2021-02-05-11-06,,,,,,,1,23,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-02-05-12-49,,,,,,,2,8,5,5,0,,,
ESIC hospital Okhla,48,1,47,Central Government,2021-02-05-10-33,,,,2,0,2,16,0,15,4,11,2,0,2
"Fortis Escorts Heart Institute, Okhla",123,13,110,Private,2021-02-05-16-02,21,4,17,27,5,22,2,3,16,13,3,6,1,5
"Fortis Hospital, Shalimar Bagh",105,9,96,Private,2021-02-05-09-40,26,3,23,32,7,25,4,23,46,46,0,6,4,2
"Fortis SS Hospital, Vasant Kunj",64,7,57,Private,2021-02-05-23-32,18,5,13,22,6,16,2,23,33,22,11,4,1,3
Galaxy Hospital,8,1,7,Private,2021-02-05-11-36,2,0,2,2,0,2,5,0,1,0,1,,,
"Gandhi Nursing Home, Uttam Nagar",30,1,29,Private,2021-02-05-07-48,10,0,10,12,1,11,1,12,15,1,14,2,1,1
"Garg Hospital, Karkardooma",22,0,22,Private,2021-02-05-19-34,2,0,2,2,0,2,10,0,2,2,0,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",40,0,40,Private,2021-02-05-10-05,7,0,7,8,0,8,1,23,10,4,6,1,0,1
"Goyal Hospital, Paschim Vihar",12,2,10,Private,2021-02-05-17-59,7,0,7,7,0,7,0,12,,,,,,
GTB Hospital,750,22,728,Delhi Government,2021-02-06-03-54,410,0,410,550,6,544,4,4,8,8,0,140,6,134
Gupta Multispecialty Hospital,14,3,11,Private,2021-02-05-10-55,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-02-05-09-57,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",230,1,229,Private,2021-02-05-08-07,11,0,11,16,0,16,1,4,29,6,23,5,0,5
HANDA NURSING HOME,4,0,4,Private,2021-02-05-16-51,,,,,,,1,18,6,0,6,,,
Hardik Hospital,10,0,10,Private,2021-02-05-07-41,4,0,4,4,0,4,1,20,,,,,,
