name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Aashlok Hospital,2,0,2,Private,2021-02-12-09-39,1,0,1,1,0,1,2,5,,,,,,
AASTHA HOSPITAL,19,1,18,Private,2021-02-12-17-16,4,0,4,5,0,5,2,0,5,2,3,1,0,1
Ace Hospital,6,0,6,Private,2021-02-12-08-33,3,0,3,3,0,3,2,23,1,0,1,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-02-12-08-22,,,,,,,6,0,,,,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-11-07-07-40,,,,100,0,100,0,23,,,,100,0,100
AIIMS Main Delhi,56,7,49,Central Government,2021-02-12-17-24,,,,15,5,10,5,0,93,73,20,15,5,10
"AIIMS, Trauma Delhi",265,78,187,Central Government,2021-02-13-05-35,,,,71,42,29,,,,,,71,42,29
"Akash Healthcare, Dwarka",79,5,74,Private,2021-02-12-19-39,14,4,10,24,5,19,0,16,44,40,4,10,1,9
Alshifa Hospital,18,0,18,Private,2021-02-12-08-18,4,0,4,6,0,6,4,0,11,6,5,2,0,2
Ambedkar Nagar hospital,300,0,300,Delhi Government,2021-02-13-05-11,40,0,40,50,0,50,3,0,,,,10,0,10
Angel Agasta Multispeciality Hospital,2,0,2,Private,2021-02-12-09-55,1,0,1,1,0,1,0,3,,,,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-02-12-19-17,5,0,5,5,0,5,1,23,5,1,4,,,
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-02-12-09-30,4,0,4,4,0,4,1,0,,,,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,7,0,7,,,,,,,,
Arogya Hospital,4,0,4,Private,2021-02-12-10-37,,,,,,,0,21,4,0,4,,,
Arya Hospital,24,1,23,Private,2021-02-12-10-22,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-02-12-08-12,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-02-12-11-26,,,,,,,,,,,,,,
