name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,18,4,Private,2021-05-18-10-26,3,3,0,2,2,0,5,5,0,0,6,,,
AASTHA HOSPITAL,40,22,18,Private,2021-05-18-10-21,8,6,2,2,1,1,10,7,3,0,7,2,1,1
Acharyashree Bhikshu Govt. Hospital,150,41,109,Delhi Government,2021-05-18-10-31,,,,30,16,14,30,16,14,0,20,,,
AIIMS Jhajjar,400,255,145,Central Government,2021-05-18-09-52,,,,100,100,0,100,100,0,0,23,,,
AIIMS Main Delhi,302,173,129,Central Government,2021-05-18-09-54,29,25,4,43,43,0,72,68,4,0,11,72,38,34
"AIIMS, Trauma Delhi",294,278,16,Central Government,2021-05-18-05-44,,,,71,69,2,71,69,2,,,,,
"Akash Healthcare, Dwarka",230,230,0,Private,2021-05-18-09-13,14,14,0,40,40,0,54,54,0,0,11,17,17,0
Alshifa Hospital,50,44,6,Private,2021-05-18-11-04,16,16,0,3,3,0,19,19,0,1,15,,,
AMAR LEELA HOSPITAL PVT LTD,30,17,13,Private,2021-05-18-09-45,,,,,,,,,,1,10,8,8,0
Ambedkar Nagar hospital,400,90,310,Delhi Government,2021-05-18-10-27,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,3,7,Private,2021-05-18-08-52,1,1,0,,,,1,1,0,0,14,,,
"Ansari Hospital, Sagarpur",40,24,16,Private,2021-05-18-11-02,3,3,0,2,2,0,5,5,0,0,23,,,
"Apex City Hospital, West Vinod Nagar",28,13,15,Private,2021-05-18-07-33,4,2,2,,,,4,2,2,0,3,4,2,2
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,20,0,20,Private,2021-05-18-07-58,,,,3,0,3,3,0,3,1,8,,,
Ardent Ganpati,31,5,26,Private,2021-05-18-09-57,7,4,3,,,,7,4,3,,,,,
ARK Hospital,30,6,24,Private,2021-05-17-09-39,5,4,1,,,,5,4,1,1,3,20,0,20
Arogya Hospital,30,17,13,Private,2021-05-18-10-51,10,7,3,,,,10,7,3,0,23,,,
Arya Hospital,24,7,17,Private,2021-05-18-09-56,8,3,5,2,0,2,10,3,7,1,23,,,
Ashray Medical Centre,12,3,9,Private,2021-05-18-10-52,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-05-18-09-13,,,,,,,,,,4,0,,,
Astha Hospital,10,1,9,Private,2021-05-18-10-06,,,,,,,,,,,,10,0,10
"Ayushman Hospital, Dwarka",118,100,18,Private,2021-05-18-08-25,23,23,0,7,7,0,30,30,0,0,10,,,
"B.M. Gupta Hospital, Uttam Nagar",70,40,30,Private,2021-05-18-11-10,19,19,0,1,1,0,20,20,0,0,8,,,
Balak Ram Hospital,100,1,99,Delhi Government,2021-05-18-08-03,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,18,42,Private,2021-05-18-07-40,9,3,6,1,1,0,10,4,6,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,34,6,Private,2021-05-18-07-11,8,6,2,2,2,0,10,8,2,,,,,
Bara Hindurao Hospital,250,176,74,Central Government,2021-05-18-09-45,,,,10,10,0,10,10,0,2,0,,,
Base Hospital Delhi Cantt,500,430,70,Central Government,2021-05-18-10-19,,,,50,45,5,50,45,5,1,12,,,
